lat,lon,release_year,genre_ids
39.9527,-75.1635,1956,|3781|13334|3933|
36.8320,-76.2977,1958,|8991|14812|15025|14853|
30.2711,-97.7437,1957,|4299|2703|
40.8359,14.2488,1955,|12661|3933|
44.4614,9.8159,1956,|12661|3933|
-12.0109,-77.1116,1953,|10835|6880|6873|10141|
34.0537,-118.2428,1955,|13334|5389|14706|
40.7127,-74.0060,1952,|4239|9356|
38.6254,-90.1900,1959,|11758|
40.0797,-89.4337,1956,|6873|12595|
25.7742,-80.1936,1959,|9356|16172|8040|
42.3316,-83.0466,1959,|16154|
40.6526,-73.9497,1959,|14812|5389|14853|
42.3316,-83.0466,1959,|14812|16154|14853|
37.7879,-122.4075,1954,|14153|14812|14706|
42.3316,-83.0466,1959,|5389|
39.9829,-75.7652,1955,|15025|14814|14812|14853|
39.9829,-75.7652,1956,|14814|14812|14853|
39.9829,-75.7652,1954,|14812|14853|
39.9829,-75.7652,1955,|14812|14853|
36.2612,-90.9711,1957,|14812|15025|14853|13334|
41.8756,-87.6244,1952,|9356|2474|
32.3777,-86.3091,1953,|9356|13334|2703|3933|
42.6389,-83.2910,1956,|9356|8040|
40.4407,-80.0026,1957,|9356|
41.8756,-87.6244,1957,|9356|
39.7990,-89.6440,1954,|9356|13334|12595|18480|
40.4864,-86.1336,1956,|12341|
27.9450,-82.4583,1955,|9356|
40.7216,-74.0475,1956,|9356|
36.1563,-95.9928,1954,|9356|14706|
40.8079,-73.9455,1957,|14812|5389|14853|
42.4084,-71.0120,1959,|14814|13334|14812|
40.8079,-73.9455,1956,|14812|5389|14853|
41.8756,-87.6244,1955,|5385|14812|5389|
51.5074,-0.1278,1958,|11758|
35.9497,-85.0275,1958,|14812|14853|
40.6526,-73.9497,1957,|6873|
40.3601,-80.6151,1953,|13334|
42.3316,-83.0466,1959,|14812|5389|
43.0162,-83.6900,1958,|9356|
40.7433,-74.0324,1957,|9356|2474|
32.3777,-86.3091,1953,|5748|9356|
32.9715,-89.7348,1958,|3623|2703|
31.3402,-110.9361,1953,|4239|9356|
32.1980,-83.1762,1957,|9356|8040|
40.7127,-74.0060,1959,|14812|14853|13334|16154|13409|
40.7127,-74.0060,1959,|5389|16154|
40.8079,-73.9455,1956,|9356|2474|16803|
43.6480,-93.3683,1959,|13334|2703|14812|
51.5175,-0.0660,1957,|5748|9356|10141|
41.8756,-87.6244,1956,|9356|2474|16803|
35.3880,-94.4265,1959,|13334|
31.6302,-91.5546,1958,|15025|14814|14812|14853|
35.9604,-83.9210,1958,|14814|14812|14853|13334|3985|
35.9604,-83.9210,1958,|14812|14853|
35.9604,-83.9210,1959,|13334|2097|
35.9604,-83.9210,1958,|4287|4306|6873|14812|14853|6898|13334|17681|3985|
35.9604,-83.9210,1958,|12595|14812|14853|
32.3777,-86.3091,1951,|9356|13334|16803|
32.3777,-86.3091,1950,|9356|13334|16803|
32.3777,-86.3091,1955,|5748|2097|9356|13334|17695|
36.8979,-104.4355,1959,|8991|14812|15025|16730|
41.6529,-83.5378,1959,|14812|13409|
51.9739,17.5011,1959,|3933|
41.8756,-87.6244,1956,|9356|
41.8756,-87.6244,1957,|9356|2474|
32.5185,-92.1476,1953,|4287|8463|
29.9561,-90.0734,1956,|7722|2703|
43.8428,10.5029,1956,|12661|8744|3933|
34.0537,-118.2428,1959,|4287|13334|
34.1513,-99.2861,1958,|9356|2474|
29.9561,-90.0734,1957,|9356|
41.8756,-87.6244,1959,|5748|9356|13334|
41.8756,-87.6244,1957,|5748|9356|
41.8756,-87.6244,1956,|5748|13334|
41.8756,-87.6244,1956,|5748|9356|13334|
38.2542,-85.7594,1957,|5748|9356|16803|
36.1397,-120.3601,1956,|17695|
34.0537,-118.2428,1955,|9356|
40.7127,-74.0060,1959,|9356|
32.9715,-89.7348,1957,|4287|
29.9561,-90.0734,1954,|12595|
42.6414,-71.3085,1959,|13273|2330|9356|16439|
42.6414,-71.3085,1959,|13273|2330|9356|16439|
23.1353,-82.3590,1957,|10160|9356|10141|
40.7455,-73.9485,1953,|9356|13334|
40.8860,-74.0073,1959,|14814|14812|15025|14853|12595|
40.8860,-74.0073,1957,|14812|14853|
40.8860,-74.0073,1959,|4287|14814|14812|13334|12595|
40.8860,-74.0073,1958,|14812|15025|14853|2097|
30.4213,-87.2169,1955,|9356|
47.2455,-122.4383,1958,|13334|2097|
45.4372,12.3346,1958,|5748|
31.3402,-110.9361,1956,|13605|9356|
38.6254,-90.1900,1958,|14814|14812|14853|
36.1006,-87.0511,1957,|16154|
-34.6096,-58.3888,1955,|9356|13334|
43.6535,-79.3839,1955,|5748|9356|3933|
40.8079,-73.9455,1955,|9356|13334|
40.8079,-73.9455,1957,|16811|9356|
45.0678,7.6825,1959,|5748|9356|13334|
33.9178,-92.8469,1959,|4287|13334|
33.8096,-90.5265,1959,|15025|14812|14853|
33.8949,-118.2266,1959,|2703|14812|5389|
43.1078,0.7247,1955,|9356|9415|
51.5074,-0.1278,1956,|11758|
36.9775,-76.4298,1955,|9356|2798|18480|
31.6816,-96.4784,1954,|8991|5748|13334|
40.1149,-75.3434,1957,|9356|
40.1149,-75.3434,1958,|9356|8040|
40.9168,-74.1718,1959,|14812|5389|
34.0980,-118.3295,1955,|4287|4380|
34.0980,-118.3295,1954,|5748|9356|
34.0980,-118.3295,1959,|13334|2097|
34.0980,-118.3295,1959,|3172|
34.0980,-118.3295,1959,|5748|9356|
48.2251,16.3584,1959,|3933|
43.6535,-79.3839,1959,|9356|
41.4412,-90.5766,1956,|13334|
45.8435,4.8253,1957,|5748|10160|10141|
34.0980,-118.3295,1959,|13334|
40.6526,-73.9497,1959,|9356|
-12.9822,-38.4813,1954,|15328|10141|15325|
32.0938,-96.4647,1959,|4287|
41.2587,-95.9384,1956,|13334|3933|
48.8717,2.3851,1952,|3483|13334|
39.9527,-75.1635,1958,|9356|
39.9527,-75.1635,1951,|9356|
38.6475,-83.7645,1954,|2474|9356|13334|17695|
41.8240,-71.4128,1959,|5748|9356|13334|
43.1573,-77.6152,1954,|9356|16803|
38.7078,-9.1366,1956,|6524|
38.7078,-9.1366,1953,|6524|
44.4614,9.8159,1954,|3933|
34.9551,-97.2684,1959,|13334|5711|
40.2588,-80.1867,1954,|5444|
30.4949,-91.2534,1957,|10609|2703|
33.6872,-88.6139,1956,|3623|2703|
38.8909,-90.1843,1958,|9356|
41.7646,-72.6909,1956,|13334|
31.2436,-90.4536,1955,|14853|2703|
32.7288,-94.9446,1957,|13334|2097|
40.8079,-73.9455,1956,|14812|5389|14853|
35.2924,-81.5356,1958,|14812|4321|
40.6526,-73.9497,1959,|5748|9356|
40.8467,-73.8786,1959,|14812|14853|13334|13409|
40.7127,-74.0060,1959,|16244|3933|
41.6529,-83.5378,1954,|4287|
41.4997,-81.6937,1954,|14812|5389|
41.8756,-87.6244,1959,|10141|9356|
29.9561,-90.0734,1959,|9356|
43.6535,-79.3839,1958,|9356|13334|10141|
30.3262,-81.6579,1959,|10160|9356|
51.3406,12.3747,1952,|12661|3933|
47.7981,13.0465,1952,|12661|3933|
40.7357,-74.1724,1958,|9356|2474|18480|9415|
36.8494,-76.2900,1959,|2097|16803|9356|13334|
33.8601,-92.2947,1959,|4287|1444|
30.3262,-81.6579,1959,|13334|
42.2710,-95.0928,1958,|9356|13334|10141|
50.7036,2.8403,1959,|11758|9356|
40.1149,-75.3434,1959,|9356|8040|
31.2436,-90.4536,1952,|5748|
43.3844,-1.6676,1955,|3933|2105|
33.5856,-101.8470,1957,|15025|14812|14853|
33.8601,-92.2947,1959,|4287|
33.8601,-92.2947,1956,|4287|4321|
33.4678,-96.9152,1950,|3880|
32.7763,-96.7969,1955,|9356|
40.1167,-80.0084,1959,|9356|13334|
38.6254,-90.1900,1957,|9356|
40.6526,-73.9497,1953,|5748|13334|
49.5925,15.3033,1952,|3933|18485|
40.3601,-80.6151,1955,|2474|18480|2097|13334|
41.2587,-95.9384,1956,|5748|
41.8756,-87.6244,1958,|3933|
32.1980,-83.1762,1955,|9356|8040|
-20.8481,-41.1187,1959,|2814|10141|15325|
41.8756,-87.6244,1959,|9356|18480|16803|
41.8756,-87.6244,1956,|18480|9356|
35.4060,-80.1167,1957,|9356|8040|
40.7127,-74.0060,1957,|13334|
43.3844,-1.6676,1958,|3933|
38.2542,-85.7594,1959,|9356|2474|
43.6535,-79.3839,1956,|13334|5711|
37.7879,-122.4075,1956,|13334|
34.4005,-97.0516,1950,|9356|2474|
37.7879,-122.4075,1951,|9356|13334|4087|
29.9561,-90.0734,1959,|9356|
29.9561,-90.0734,1958,|9356|
46.6034,1.8883,1955,|13334|4087|
30.1472,-91.9612,1956,|9356|
33.8601,-92.2947,1959,|4287|4307|14812|4321|12798|17681|14569|7722|
45.6945,9.6699,1953,|12661|3933|
42.3316,-83.0466,1959,|13334|
33.2096,-87.5675,1952,|16172|9356|
30.2305,-93.2170,1956,|9356|2703|
32.9715,-89.7348,1959,|9356|8040|
36.1142,-96.6992,1955,|12546|424|9356|
33.6846,-86.8755,1951,|4287|8463|
31.2639,-98.5456,1954,|17681|
35.6730,-79.0393,1957,|9356|
41.4997,-81.6937,1956,|14812|5389|14853|
31.6816,-96.4784,1956,|5748|
34.0537,-118.2428,1953,|4287|
33.7545,-84.3898,1958,|2698|
27.1303,80.8597,1959,|5748|14812|14853|13334|
38.6254,-90.1900,1959,|14812|14853|
40.8079,-73.9455,1950,|9356|
40.8467,-73.8786,1957,|14812|14853|
41.2587,-95.9384,1956,|5748|
42.3300,-71.1949,1956,|5748|9356|
40.6526,-73.9497,1959,|5748|
42.3588,-71.0578,1959,|5748|
40.9544,-74.0309,1956,|5748|
33.8601,-92.2947,1957,|4287|14812|4321|14853|8463|
35.7986,-86.7268,1959,|15025|4287|
35.9861,-78.8984,1958,|7722|2703|
42.3316,-83.0466,1958,|16154|13334|
39.9829,-75.7652,1954,|14812|14853|
41.0831,-81.5185,1959,|13334|18472|
50.8467,4.3525,1955,|9356|
39.7683,-86.1584,1957,|9356|8040|
39.7683,-86.1584,1957,|9356|2798|8040|
40.9944,17.2225,1955,|13334|
33.6872,-88.6139,1954,|3623|2703|
32.9715,-89.7348,1959,|3623|2703|
32.9715,-89.7348,1958,|3623|2703|
41.8756,-87.6244,1959,|3623|2703|
32.7704,-89.1153,1958,|3623|2703|
31.1280,-92.0662,1956,|2703|
32.7532,-97.3327,1958,|13334|14812|14853|
39.1015,-84.5125,1958,|13334|
48.8535,2.3484,1959,|3483|
41.8756,-87.6244,1957,|10835|10141|
45.5863,-122.4033,1958,|15025|12595|14812|14853|
29.9561,-90.0734,1959,|2703|
29.7589,-95.3677,1958,|9356|8040|
38.6254,-90.1900,1952,|2703|
40.7127,-74.0060,1957,|5748|9356|
41.6100,-87.6467,1955,|12589|13334|
48.8535,2.3484,1957,|10141|
40.8079,-73.9455,1957,|3789|
48.8847,2.2696,1959,|13334|
36.9775,-76.4298,1959,|9356|13334|6642|
32.9715,-89.7348,1955,|3623|2703|
40.4407,-80.0026,1958,|9356|8040|
38.6254,-90.1900,1956,|14814|14812|15025|14853|13334|
47.7981,13.0465,1959,|3933|
32.9715,-89.7348,1957,|3623|2703|
29.9561,-90.0734,1958,|2703|14812|14853|
59.3251,18.0711,1959,|15450|13334|12341|
33.4360,-90.8207,1958,|2703|5849|3623|
35.2049,-92.4479,1953,|2703|
32.9715,-89.7348,1950,|2703|
40.8359,14.2488,1956,|3248|
33.4360,-90.8207,1959,|2703|5849|3623|
32.9715,-89.7348,1959,|4993|2703|
32.8407,-83.6324,1958,|14812|14811|14853|
32.6154,-93.2868,1950,|14153|2703|14706|
43.8707,10.8140,1954,|3483|13334|
31.2639,-98.5456,1956,|9356|
40.6526,-73.9497,1958,|5748|13334|
40.6526,-73.9497,1957,|5748|9356|13334|
34.7451,-101.8566,1959,|15025|14812|14853|
33.5856,-101.8470,1957,|14812|14853|
39.9527,-75.1635,1959,|13334|4630|12669|
40.6526,-73.9497,1957,|4239|9356|
-37.9976,-57.5482,1957,|10141|17004|
37.7879,-122.4075,1957,|4239|9356|
32.3528,-90.8777,1958,|9356|
41.2587,-95.9384,1956,|5748|9356|
34.5837,-89.7054,1956,|2097|9356|13334|2703|18472|
-37.9976,-57.5482,1959,|10141|17004|
42.3316,-83.0466,1957,|9356|
40.3601,-80.6151,1958,|13334|
43.6535,-79.3839,1954,|5389|13334|
41.8801,-87.6668,1951,|13334|
38.6475,-83.7645,1954,|13334|
42.4268,-71.0684,1955,|13334|
40.9700,-77.7279,1957,|4239|9356|
41.8756,-87.6244,1955,|13605|9356|
31.5782,-84.1557,1957,|13487|18210|16154|13141|14153|9356|2703|9364|5715|
51.3406,12.3747,1957,|18586|2350|4239|17049|9356|
37.7879,-122.4075,1958,|4239|9356|
37.5385,-77.4343,1959,|9356|
43.7323,7.4277,1957,|3483|
35.6144,-88.8177,1959,|4343|13334|5711|
33.9182,-93.1488,1959,|9356|2703|16172|
45.5863,-122.4033,1957,|13334|
45.5032,-73.5698,1959,|9356|
41.8756,-87.6244,1959,|9356|2474|
41.1380,24.8864,1955,|10098|6873|
31.2436,-90.4536,1957,|2714|
43.6480,-93.3683,1958,|15025|14812|14853|
33.5856,-101.8470,1958,|15025|14812|14853|
40.8079,-73.9455,1955,|5385|14812|5389|
34.0195,-118.4912,1959,|8991|14812|14853|
42.1435,-77.0543,1958,|15025|14812|14853|
42.3588,-71.0578,1959,|4239|9356|
40.7127,-74.0060,1954,|14812|13334|2703|5389|
31.7325,-84.1712,1957,|13334|14812|14853|5711|
47.0451,-122.8950,1959,|13334|
59.3251,18.0711,1957,|9356|
42.2626,-71.8019,1958,|9392|2474|15025|9356|13334|5711|
39.9527,-75.1635,1957,|363|14814|14812|14853|
40.7357,-74.1724,1957,|5389|
32.9715,-89.7348,1950,|5849|2703|
35.1460,-90.0518,1951,|2703|
32.9715,-89.7348,1954,|3623|2703|
50.2615,14.2988,1958,|3933|16864|
35.9100,-79.0753,1958,|1423|6873|2703|4299|
-37.9976,-57.5482,1959,|10835|10141|2760|17004|
45.3938,5.2605,1955,|3933|
35.3737,-89.7634,1957,|14153|2703|
50.5676,10.4153,1955,|9356|13334|
39.2653,-86.2931,1957,|14812|14853|
50.6451,5.5736,1956,|2350|4239|9356|
-9.4337,-40.5068,1959,|2814|
31.6816,-96.4784,1957,|5748|10614|13334|
40.6526,-73.9497,1959,|5748|
35.2082,-82.2384,1959,|9356|
29.3960,-94.9175,1951,|2703|
29.9561,-90.0734,1956,|14812|14853|9356|13334|
32.9715,-89.7348,1955,|3623|
32.9715,-89.7348,1956,|3623|2703|
35.1460,-90.0518,1957,|3623|2703|
35.1460,-90.0518,1958,|2703|
32.9715,-89.7348,1952,|2703|
50.2885,18.9704,1956,|9356|
34.0980,-118.3295,1957,|4287|7722|
41.6100,-87.6467,1957,|13334|
33.5162,-90.1795,1953,|2703|5849|12128|
41.6100,-87.6467,1956,|5389|
36.1563,-95.9928,1958,|14814|
29.9561,-90.0734,1950,|14814|2703|14812|
31.5537,-90.1073,1954,|3623|2703|
31.5537,-90.1073,1957,|2703|
31.5537,-90.1073,1958,|3623|2703|
40.1949,-92.5834,1956,|4287|
31.5537,-90.1073,1954,|3623|2703|
31.5537,-90.1073,1955,|3623|2703|
41.9264,8.7376,1959,|13334|
41.6100,-87.6467,1957,|5389|
41.6100,-87.6467,1957,|14812|5389|
43.1562,-75.8450,1958,|15025|14814|14812|
33.7545,-84.3898,1958,|14814|18472|
42.1019,-72.5887,1958,|14853|
30.3262,-81.6579,1959,|15025|13334|14812|
30.3262,-81.6579,1958,|14812|9356|
32.7288,-94.9446,1957,|13334|
32.7288,-94.9446,1957,|13334|
34.3953,-111.7633,1956,|4287|
45.6119,8.8518,1959,|14812|14853|2097|13334|
47.4814,19.1461,1959,|6726|3933|16244|
40.7580,-73.9855,1958,|6873|1424|4299|
31.7601,-106.4870,1957,|13334|5711|
36.2497,-83.7989,1951,|4287|
40.8079,-73.9455,1957,|3172|9356|13334|14504|
27.9450,-82.4583,1958,|9356|16172|8040|
37.8709,-90.5273,1957,|4287|3880|
45.1960,-63.1654,1950,|17681|4287|
45.1960,-63.1654,1956,|4287|
30.3262,-81.6579,1958,|14812|15025|14853|13334|
42.4268,-71.0684,1958,|5748|18476|16321|9356|13334|
42.4268,-71.0684,1958,|13334|2097|
34.0980,-118.3295,1956,|5748|2097|9356|13334|
40.4407,-80.0026,1959,|9356|8040|
46.8772,-96.7898,1956,|14812|14853|
32.0482,-94.0807,1957,|13334|
32.0482,-94.0807,1959,|4287|13334|
36.1623,-86.7743,1952,|4287|11890|8463|17681|
29.9942,-90.2418,1959,|14153|14814|13334|16811|5715|
32.3777,-86.3091,1959,|9356|18480|4890|
34.2776,-87.8284,1959,|4287|13334|
36.5945,-82.1885,1955,|4287|6873|14812|13334|13409|
33.5387,-112.1860,1957,|4287|13334|
36.2929,-95.1533,1959,|4287|
42.3316,-83.0466,1950,|13334|18472|
32.8407,-83.6324,1958,|14814|14812|14706|14853|
19.2925,-99.6569,1958,|10160|9356|10141|
50.9747,10.3194,1958,|2229|3933|
41.2587,-95.9384,1956,|5748|13334|
40.8860,-74.0073,1957,|14812|13409|1168|
39.7683,-86.1584,1955,|9356|
35.9861,-78.8984,1956,|14814|14812|14707|2703|5389|16154|14706|
40.7127,-74.0060,1958,|14812|14153|13334|5389|16154|
48.7314,40.3595,1958,|3933|12683|
48.2251,16.3584,1951,|3933|
36.9959,-85.9125,1958,|9356|16803|
50.7185,12.4939,1958,|3933|
40.8467,-73.8786,1958,|14812|5389|14853|
40.8467,-73.8786,1958,|14812|14853|
42.3316,-83.0466,1959,|15025|4287|
40.7127,-74.0060,1959,|5748|2474|9356|13334|
39.1852,-78.1652,1955,|4287|
39.1852,-78.1652,1956,|4287|8463|
39.1852,-78.1652,1956,|4287|8463|
41.8801,-87.6668,1956,|9356|13334|16803|
40.7455,-73.9485,1957,|13334|
40.7357,-74.1724,1957,|9356|
30.3262,-81.6579,1957,|13334|14812|14853|
38.7605,-92.5618,1958,|9356|
43.3844,-1.6676,1959,|3933|
30.2846,-94.5234,1959,|4287|
40.8467,-73.8786,1959,|14812|14853|13334|5389|
40.8467,-73.8786,1959,|14812|14853|13409|
38.8938,-76.9880,1959,|6873|2703|6423|
42.6389,-83.2910,1959,|9356|8040|
40.7127,-74.0060,1954,|13304|13910|6873|
30.0444,31.2357,1958,|13334|
41.6100,-87.6467,1959,|14812|5389|
34.7298,-86.5859,1959,|4287|14812|15025|14853|
32.3777,-86.3091,1958,|9356|2703|
-12.9822,-38.4813,1957,|11619|
35.9424,-77.7957,1957,|9356|
46.4661,-0.8064,1956,|3933|12341|
42.3316,-83.0466,1956,|9356|8040|
35.0718,-81.6498,1958,|14153|2703|
42.3316,-83.0466,1959,|16185|9356|16172|
31.5492,-97.1475,1957,|5711|
40.6526,-73.9497,1959,|14812|5389|
34.2576,-88.7034,1959,|2097|14812|14853|
40.7357,-74.1724,1958,|13334|
40.8467,-73.8786,1958,|5748|9356|13334|
40.9168,-74.1718,1959,|14812|5389|
42.3316,-83.0466,1959,|15025|14812|14853|
34.1488,-78.8767,1959,|4287|
30.3262,-81.6579,1957,|17695|13334|
37.5385,-77.4343,1959,|13334|
51.3472,-2.9779,1956,|13334|
40.7357,-74.1724,1959,|9356|2474|16803|
29.9561,-90.0734,1954,|9356|
39.9527,-75.1635,1954,|13334|
36.8494,-76.2900,1957,|9356|7722|
23.1353,-82.3590,1958,|10141|10160|994|9356|
23.1353,-82.3590,1956,|10141|10160|4203|9356|993|
32.3777,-86.3091,1956,|9356|
34.2576,-88.7034,1956,|15025|14812|2097|14853|13334|
34.2576,-88.7034,1956,|13334|14812|14853|
34.2576,-88.7034,1956,|15025|14812|2097|14853|13334|2703|
40.6526,-73.9497,1953,|13334|
39.9527,-75.1635,1958,|9356|16615|
51.4058,-0.1641,1959,|9356|
40.3601,-80.6151,1955,|5748|9356|
51.2356,5.7051,1959,|15450|13334|
43.8428,10.5029,1958,|12661|3933|
52.1595,4.4909,1958,|15450|13334|
43.9098,12.9131,1955,|12661|3933|
51.9244,4.4778,1957,|13334|3933|
51.5175,-0.0660,1953,|9356|2474|
46.9105,-98.7084,1957,|5748|18480|9356|13334|
52.0800,4.3113,1954,|13334|
34.2576,-88.7034,1957,|14812|14853|
57.0525,53.9906,1959,|4146|3933|
34.2006,-90.5702,1958,|14153|13334|13428|16154|14706|17695|
34.2006,-90.5702,1958,|14153|13334|16154|
40.8467,-73.8786,1958,|13334|
40.8467,-73.8786,1958,|13334|
31.0834,-95.1219,1951,|7722|2703|
31.0834,-95.1219,1957,|7722|
31.0834,-95.1219,1951,|7722|
31.0834,-95.1219,1954,|7722|
31.0834,-95.1219,1956,|7722|2703|
31.0834,-95.1219,1956,|7722|
31.0834,-95.1219,1955,|7722|2703|
-22.9247,-43.2327,1954,|2814|15331|10141|15325|
34.2576,-88.7034,1956,|15025|14812|2097|14853|13334|2703|
52.7529,6.9525,1955,|13334|
46.9105,-98.7084,1959,|9356|18480|13409|
46.9105,-98.7084,1958,|18480|
51.9244,4.4778,1956,|13334|
48.8535,2.3484,1956,|13334|
34.1513,-99.2861,1959,|14812|14853|
-12.9822,-38.4813,1959,|11619|
62.0231,45.1816,1959,|3933|
39.7683,-86.1584,1959,|5748|9356|13334|
32.8407,-83.6324,1957,|2703|
32.8407,-83.6324,1953,|14812|14853|
32.8407,-83.6324,1954,|14812|14853|
32.8407,-83.6324,1957,|14812|14853|
32.8407,-83.6324,1958,|14812|14853|
32.8407,-83.6324,1956,|14812|14853|
40.1167,-80.0084,1957,|5748|9356|
51.3406,12.3747,1956,|9356|8040|
51.3406,12.3747,1956,|9356|8040|
29.7255,-84.9828,1958,|14812|14853|13334|16154|7185|
39.9527,-75.1635,1959,|13334|16803|
34.0537,-118.2428,1959,|5385|13334|14812|14853|
48.8717,2.3851,1958,|13334|
48.8717,2.3851,1958,|13334|
48.8717,2.3851,1955,|13334|
34.0537,-118.2428,1956,|13334|3933|
45.5032,-73.5698,1959,|9356|
34.2576,-88.7034,1956,|14812|14853|
34.2576,-88.7034,1958,|14812|14853|
37.5024,15.0874,1954,|12661|3961|3933|
34.8514,-82.3985,1959,|14812|14853|
33.5856,-101.8470,1958,|15025|14814|14812|14853|
49.5092,36.5696,1958,|3933|
29.9561,-90.0734,1958,|14812|14853|
29.9561,-90.0734,1959,|13334|14812|14853|
29.9561,-90.0734,1958,|14812|14853|
38.4193,27.1285,1956,|14812|14853|13409|
41.8756,-87.6244,1957,|9356|
33.7545,-84.3898,1959,|9356|
38.4193,27.1285,1956,|14812|14853|
38.4193,27.1285,1955,|13334|
29.9561,-90.0734,1959,|14812|2703|
45.4372,12.3346,1953,|3933|
36.7729,3.0588,1958,|13334|
36.7729,3.0588,1958,|13334|
36.7729,3.0588,1958,|13334|
34.0537,-118.2428,1959,|13334|14812|2097|
41.6529,-83.5378,1955,|9356|
40.7216,-74.0475,1958,|9356|
38.8909,-90.1843,1952,|9356|11306|
34.5394,-90.6156,1951,|2703|
43.0167,-88.0070,1953,|3933|
35.1460,-90.0518,1956,|14812|15025|
43.9492,4.8059,1959,|3933|
40.6179,-75.3787,1959,|3933|
30.2846,-94.5234,1956,|4287|
40.6526,-73.9497,1957,|4239|9356|
40.7433,-74.0324,1955,|17695|
44.4614,9.8159,1959,|12661|3933|
39.1001,-94.5781,1956,|9356|
33.7545,-84.3898,1952,|2698|
-36.7723,-73.0822,1956,|12461|10141|
43.0386,-87.9091,1955,|9356|
47.2455,-122.4383,1956,|9356|16803|
55.8483,-4.2248,1959,|4287|6873|
39.9527,-75.1635,1956,|4239|9356|
24.5548,-81.8021,1956,|9356|
31.6302,-91.5546,1956,|15025|14814|14812|14853|
45.5032,-73.5698,1959,|9356|
41.8756,-87.6244,1955,|9356|2474|2475|
35.9604,-83.9210,1959,|4299|2703|
39.7082,-91.3587,1956,|9356|5259|
40.7596,-111.8868,1957,|3933|
42.3316,-83.0466,1958,|9356|2474|
34.0537,-118.2428,1958,|5389|17695|14706|
38.6254,-90.1900,1955,|13334|
38.2542,-85.7594,1959,|6873|
38.8909,-90.1843,1957,|9379|8040|9356|2798|17869|4238|
43.1562,-75.8450,1958,|16439|4087|12341|
43.1562,-75.8450,1959,|4087|12341|
23.4610,91.1812,1956,|8798|
40.8079,-73.9455,1954,|9356|2474|
33.5856,-101.8470,1959,|14812|15025|14853|13334|
36.9775,-76.4298,1957,|9356|
39.9348,-75.0307,1956,|9405|9356|16470|
35.0457,-85.3095,1951,|9356|2703|
32.8407,-83.6324,1958,|14812|2703|
33.7545,-84.3898,1958,|2703|
41.8756,-87.6244,1955,|5389|
32.1980,-83.1762,1957,|9356|8040|
36.8494,-76.2900,1959,|9356|13334|
34.0537,-118.2428,1956,|9356|
53.8664,10.6847,1959,|12341|
40.6834,-73.9412,1959,|9356|13334|
39.9527,-75.1635,1950,|12661|3933|
40.7357,-74.1724,1959,|13334|5711|
40.7127,-74.0060,1958,|5748|16803|9356|13334|18472|
35.7730,-86.2820,1956,|9356|
42.3316,-83.0466,1951,|9356|13334|
47.2455,-122.4383,1950,|13334|
41.2587,-95.9384,1959,|5748|9356|
49.4197,0.2339,1956,|3933|
27.9450,-82.4583,1958,|9356|
51.9244,4.4778,1957,|9356|8040|
51.9244,4.4778,1957,|5748|9356|
34.0537,-118.2428,1958,|9661|2703|
36.0726,-79.7920,1954,|4239|9356|
36.7281,-76.5835,1957,|9356|2814|
48.2084,16.3725,1959,|3933|
41.8756,-87.6244,1958,|9356|
41.8756,-87.6244,1958,|9356|
41.8756,-87.6244,1959,|9356|
41.8756,-87.6244,1958,|9356|
30.3262,-81.6579,1956,|5748|2097|16803|13334|5711|
42.3588,-71.0578,1957,|9356|
42.3588,-71.0578,1955,|9356|
34.6977,-79.8834,1959,|2350|9356|8040|
42.3588,-71.0578,1958,|9356|8040|
42.3588,-71.0578,1959,|9356|8040|
32.1980,-83.1762,1958,|9356|8040|
42.3316,-83.0466,1957,|9356|
34.4005,-97.0516,1959,|5748|9356|
51.8466,12.2312,1958,|11758|3933|
39.8287,-84.8899,1958,|9356|13334|12341|
40.7127,-74.0060,1959,|4087|12341|13334|10750|3933|
40.8079,-73.9455,1959,|5748|10160|13334|
40.7580,-73.9855,1950,|2698|6873|1424|4198|
40.7127,-74.0060,1959,|9356|3933|
40.7127,-74.0060,1958,|9356|
40.8079,-73.9455,1958,|9356|2474|
35.2082,-82.2384,1959,|9356|13334|
35.1860,-86.1118,1958,|5748|9356|13334|18472|17695|
31.6302,-91.5546,1958,|15025|14812|14853|
40.6526,-73.9497,1959,|6873|
40.6526,-73.9497,1957,|9356|
29.9561,-90.0734,1955,|2703|14812|14853|
41.8148,-87.8736,1957,|13605|9356|
31.2639,-98.5456,1957,|9356|
27.9450,-82.4583,1959,|9356|8040|
32.8407,-83.6324,1957,|14812|14853|
36.1397,-120.3601,1952,|9356|13334|
41.1176,-73.4079,1955,|9356|8040|
30.2846,-94.5234,1957,|4287|
39.1015,-84.5125,1955,|9356|
40.7465,-74.1563,1957,|18480|
48.8535,2.3484,1957,|13334|
42.3316,-83.0466,1957,|9356|
42.3316,-83.0466,1958,|9356|
42.3316,-83.0466,1958,|14153|
38.6254,-90.1900,1956,|11758|13334|11738|3933|
52.8028,-1.6299,1955,|9356|
52.8028,-1.6299,1956,|9356|13334|2097|
39.1001,-94.5781,1956,|2474|16172|16803|9356|13334|
36.3777,-89.4853,1958,|14814|14812|15025|14853|14905|
31.2639,-98.5456,1958,|9356|
34.4005,-97.0516,1957,|9356|13334|
37.7879,-122.4075,1959,|9356|
33.6846,-86.8755,1956,|4287|
36.1142,-96.6992,1955,|9356|
33.6846,-86.8755,1955,|4287|
