release_mbid,artist_name,release_name,release_year,release_genres
99dba28f-ab45-4b6c-a49e-71f55e231f3a,Gail Laughton,When Day Is Done / Cocktails for Two,1948,easy listening; pop
89ca0986-3a0d-41bb-b031-34d28a4e57ee,Ray Noble and His Orchestra,I'll Dance At Your Wedding / Those Things Money Can't Buy,1947,big band; swing; jazz; pop
e071b673-8dc0-4ae6-9a62-308779bdcd77,Bing Crosby,People Will Say We’re in Love / Oh! What a Beautiful Mornin’,1943,pop
26ef28f9-b7db-4cea-9024-41bd5c6c295c,Petula Clark,"Music, Music, Music / Blossoms on the Bough",1949,pop
a41cbc60-98d3-4f15-a4c8-a607c89e0c06,Bing Crosby,Sweet Leilani / Aloha Oe (Farewell to Thee),1948,pop
18cdb82e-b1e8-4986-894e-06bcef33df0c,Effie Smith,"Ooh, What I Dreamed About You / Ditty Bag Jump",1945,jazz; blues
806f0fcb-d259-42b3-871e-37e9b27e6eaa,Effie Smith,I Been Down in Texas / Root-Lie-Voot,1946,jump blues; jazz; blues
16d27dd6-4e20-4b70-b841-638134abb888,Effie Smith,Wee Baby Brother Blues / Gettin' Out,1945,jazz; blues
53489d2b-ffea-41db-ba6a-f267739620e3,Игорь Фёдорович Стравинский,Le Sacre du Printemps (The Rite of Spring),1940,classical
d265b6d2-0b28-4cc0-a5bb-b40066a22bc2,Béla Bartók,"Bartók: Concerto no. 3 for Piano and Orchestra / Miaskovsky: Symphony no. 21 in F-sharp minor, op. 51",1949,classical
4a9ebd91-768f-401c-96cb-e7f5c6f4c84a,Сергей Васильевич Рахманинов,Piano Concerto no. 2 in C minor,1940,classical
d3cb81fa-f138-42d4-996c-141037a647d4,Gene Austin,Hush Little Darling / Git Along,1949,pop
ac79d3c6-f5cc-4914-acf3-3eff963060fa,The Ink Spots,Who Do You Know In Heaven (That Made You The Angel You Are?) / You're Breaking My Heart,1949,pop
7327534b-323e-4354-95ac-88d012c94242,Woody Guthrie,Dust Bowl Singles,1940,folk
23047bee-4b65-4abe-8abb-c5a71e115dda,Alice Moore,Black and Evil Blues / Broadway Street Woman Blues,1946,blues
d93ec601-4fd3-4134-8943-993cb9bba337,Zeke Turner,Guitar Reel / No One Will Ever Know,1946,country
efc59674-3e96-480d-91ef-109e9977b28f,Dinah Shore,So Dear to My Heart / Lavender Blue (Dilly Dilly),1947,jazz; pop
dc2a1d11-c277-4fb2-ab0e-80281abb294f,Duke Ellington and His Orchestra,Creole Love Call / Cool as a Fool in a Pool / Singin’ in the Rain,1945,jazz; big band; swing
9ed7cac0-8bb2-49ec-8819-3a9e3b182c20,Johnny Mercer,Songs by Johnny Mercer,1944,pop
3b8f8544-424a-4acd-9cee-6e8f2994d86d,Willard Robison,Willard Robison's Deep River Music,1948,jazz; pop
e8b50a61-665c-42a9-8e6d-b569dd342cc4,Lena Horne,Stormy Weather / Ill Wind,1942,jazz; pop
f82cf6f9-dbcf-47e9-8ab4-42a67b4a97b1,Andrex,Y'a des zazous / Ça monte... et ça redescend,1944,jazz; swing
7f2294b2-c547-4d8a-8bf3-ca95d80aed6a,Zarah Leander,Glada änkan,1941,classical; operetta
d25ea6ec-9407-4055-9b37-38ece2cae801,Zarah Leander,Du darfst mir nie mehr rote Rosen schenken! / … und dann tanz’ ich einen Czárdás!,1940,schlager; pop
59f79728-c65b-433a-a887-b36ebc987e26,Zarah Leander,Die lustige Witwe (Potpourri),1941,pop; classical
2873da7f-77b2-426d-9d99-428ab7d1a45b,Zarah Leander,Son av Napoli / Fredsduvan,1943,schlager; pop
8490ed11-0dd3-43e1-8dfb-c2c1122424a4,Zarah Leander,Er heißt Waldemar! / Wen ich liebe…,1941,schlager; pop
ff551467-e365-4532-93c0-8c4429441270,Zarah Leander,Ich will nicht vergessen… / Ich sag’ nicht „Ja“ – ich sag’ nicht „Nein“,1941,schlager; pop; ballad
c16f1598-1945-4d77-b386-f343195d112e,Zarah Leander,"Mein Leben für die Liebe – jawohl! / Ich weiß, es wird einmal ein Wunder gescheh’n",1942,schlager; pop
cbb65782-c3c2-441a-9eab-f0015af8e686,Zarah Leander,"Reite, kleiner Reiter! / Schiff ahoi!",1940,schlager; pop
1a54fc4a-a5fa-4819-bb7b-9ded12c13290,Zarah Leander,Jede Nacht ein neues Glück… / Einen wie Dich könnt’ ich lieben,1943,schlager; pop
a88e5c92-d5f7-499e-89ab-3b3bd51bb875,Zarah Leander,Får jag lämna några blommor / Mi‐Luti‐Lo,1942,schlager; pop
bd560c2f-f454-4c07-8894-ff2c45317b6d,Zarah Leander,Wo ist Dein Herz? / Schlummerlied,1940,schlager; pop
9aed05b5-feaf-48fb-a839-168a5f5755bf,Zarah Leander,So glücklich wie Du und so selig wie ich / Ich hab’ Angst vor Dir und der Liebe,1943,schlager; pop
2ac47d42-a768-4376-aaa0-57170dba02ee,Zarah Leander,Davon geht die Welt nicht unter… / Blaue Husaren,1942,chanson; schlager; pop
78995220-0589-4f72-b979-e78bfc9590d6,Zarah Leander,"Mitt hjärta säger nej / Säg tyst, du har mig kär",1949,schlager; pop
823655ad-cbfe-4fbb-a018-185db0fb514c,Zarah Leander,I kväll faller en stjärna för mig / Café Rouge,1943,schlager; pop
dac59e0e-477e-40dc-8f34-7ffbbf6daf72,Zarah Leander,En vårfantasi / På Café Zigan i Budapest,1943,pop
1ab4d298-f024-4cec-9d0a-7dace64758c2,Lester Young,The Master's Touch,1944,jazz; swing
b76c6947-05b7-41f1-8861-6351e8cb86e8,Βασίλης Τσιτσάνης,Δροσούλα / Μάγκας βγήκε για συργιάνι,1946,rebetiko
fc567fb8-564a-4904-a9c4-be54cf82ecd1,Σπύρος Περιστέρης,Τρεις καβαλάρηδες / Γλεντάτε νιοί τα νειάτα σας,1948,rebetiko
123adf9b-6069-4f7f-9a6f-78eb37acd763,Σπύρος Περιστέρης,Απόψε θάρθω να στα ψάλλω / Μια κοπέλλα στ' ακρογιάλι,1948,rebetiko
8c112671-a320-44e1-b8b0-0a66f3fd48ca,The Andrews Sisters,Rumors Are Flying / Them That Has - Gets,1946,pop
9de48f11-e359-4b7e-854f-4026159023f4,Ella Fitzgerald,You Won’t Be Satisfied (Until You Break My Heart) / The Frim Fram Sauce,1946,jazz; pop; big band
3ee9060e-d2ee-4735-988a-07d4d2ba23e4,Βασίλης Τσιτσάνης,Η σατράπισσα (Αραμπάς περνά) / Τ' ομορφόπαιδο,1948,rebetiko
ef6e04fb-08b7-4bf6-bc1d-306b8ecd63b9,Βασίλης Τσιτσάνης,Για τα μάτια π' αγαπώ / Ο παντρεμένος,1949,rebetiko
63207b01-56c2-47c9-b478-777bd78b35e6,Vernon Duke,This Is My Beloved,1948,jazz; big band; non-music
33fb6349-1a2b-4c7d-9003-7ba4085dcedf,W.C. Fields,W. C. Fields ...his only recordings,1946,comedy; non-music; swing; jazz; ragtime
abca052b-1b91-4044-bed2-e797e83e897e,Γρηγόρης Μπιθικώτσης,Το καντήλι τρεμοσβύνει / Ο ξένος,1949,rebetiko
5455cce5-be3a-4779-8d4b-2bd5434cd9e9,Βασίλης Τσιτσάνης,Μαγκιώρα / Μόρτισσα,1947,rebetiko
7cee48a4-33a9-4dd7-a92d-53e30ef8a776,Billie Holiday,I Love My Man / On the Sunny Side of the Street,1948,jazz
d4ff042c-47af-4bbf-bb6a-6d187a234014,Bobbejaan Schoepen,Geef mij maar de prairie / De jodelende fluiter,1948,schlager; pop
58f2c82c-f2f4-4a86-be1b-e5210dbd1920,Bobbejaan Schoepen,Geef mij maar de prairie / Woedie de specht,1948,pop
7eb1a979-2d2c-44ef-81a4-47bfaa9a34e9,Bobbejaan Schoepen,Uit mijn raam onder ’t dak / Bij die Tafelberg,1949,schlager; pop
9c240d78-6cf3-4071-905d-d964c7268fb2,Bobbejaan Schoepen,Koetje boe / De jodelende fluiter,1948,schlager; pop
851919b9-31a1-4377-bec0-19e7dc0f9d2e,Mahalia Jackson,If You See My Saviour / Dig A Little Deeper,1948,gospel; blues
3b2e3258-e63a-4f92-9104-d22841544968,Σπύρος Περιστέρης,Τράβα τιμονιέρη / Πάλι κι απόψε θα τα πιω,1948,rebetiko
e5d4270c-9f3e-4f3b-8fdf-34935989b9d2,Johnny Mercer,Jingle Bells / Santa Claus Is Comin' to Town,1949,jazz; pop; swing
3fdacd6b-7e92-45f3-acc3-ac1baaab8ef5,Josh White,Strange Fruit,1944,folk; blues
9d5063c1-6bf4-408e-9bf7-b5365756ae90,Josh White,Southern Exposure,1941,folk; blues; country blues
636573d9-810f-45a6-a74f-fd00b2163629,Erroll Garner,Piano,1946,instrumental; jazz
f399562d-5541-44e1-811c-23a49e299e2a,Erroll Garner,Erroll Garner by Gas Light,1949,jazz
12bda213-561d-495f-a04a-0e7901e2b7f5,Erroll Garner,Erroll Garner at the Piano,1949,jazz
d5cc33b1-3119-4650-9e05-4525eb9f0880,Erroll Garner,Piano Solos,1946,instrumental; jazz
3698de8c-3838-4f4a-9994-0334a7ed1e63,Ernest Tubb,Souvenir Album,1947,country; classic country
88ac45c1-8021-4ab8-a13d-0b5d1aa39063,Tex Beneke,The Whiffenpoof Song / Hey! Ba-Ba-Re-Bop,1946,jazz; big band
9c9e24f3-c500-4643-8e0b-a6a5dd14fa5c,George Morgan,Candy Kisses / Please Don't Let Me Love You,1949,country
720c5dc0-a3b7-4a72-a224-78c5a42ff26c,George Shearing,Pianology,1948,jazz
dc1d2f31-bf9d-45b6-843e-8be0b53033ad,Bully Buhlan,Ich wollt' mich nicht in sie verlieben / Einmal nur,1949,big band; schlager; jazz; pop
a0a1ae66-31a5-402a-8534-19974e0f9855,Irma Baltuttis,Der Große Bär hat sieben kleine Sterne / Einen wie dich könnt ich lieben,1949,schlager; pop
e9a215b3-9b87-47a4-9ff1-9c2bff6865d6,Woody Herman,Across the Alley From the Alamo / (There Is) No Greater Love,1947,jazz; pop
63f7985e-7fef-4f1b-b404-9f782e382a55,Duke Ellington and His Orchestra,My Little Brown Book / Someone,1944,jazz; big band
26519434-ef51-4fca-98aa-d9120eacd938,Mound City Blue Blowers,Freakish Blues / Tailspin Blues,1943,jazz
0a9f611d-0b4f-46c2-b45c-eea0be89d410,Mahalia Jackson,Move On Up A Little Higher,1947,gospel
1094153a-36f3-42a6-8ebd-dde3d61348c1,Duke Ellington and His Orchestra,Perdido / Raincheck,1942,jazz; big band
bb55fcc2-f666-441a-8cdf-93759abe7fd2,The Nat King Cole Trio,"The Frim Fram Sauce / Come to Baby, Do!",1945,jazz
4f02047b-3e6f-4ea8-8817-06fb230b0b70,Hank Williams,My Bucket's Got a Hole in It / I'm So Lonesome I Could Cry,1949,country; honky tonk
cbf587ba-36d2-45dc-8676-3a63f951e10c,Myra Taylor,The Spider and the Fly / Still Blue Water,1946,jazz
cfe87374-634e-43e3-bb67-bcdaa54a4424,Myra Taylor,Take It Easy Greasy / Tell Your Best Friend Nothin’,1946,jazz; pop
abc27eb7-d9bf-41fe-91c0-78ceaf35df82,Myra Taylor,Clinging Vine / It’s a Sin to Tell a Lie,1948,jazz
520513c3-08f6-4495-a3f3-34104de2917f,Myra Taylor,Move Out / Quit Barking in My Rhubarb,1947,jazz
ce773c24-7d6f-4725-8828-b1dec47eb531,Ralph Maria Siegel,"Heut' Abend lad' ich mir die Liebe ein / Reite, kleiner Reiter",1947,schlager; pop
f0576ac5-cd84-4481-acf1-bfb33bf862b7,Erwin Hartung,Negerwiegenlied / Ich tanz mit Frl. Dolly Swing,1947,schlager; pop
9cb68ec9-016d-459f-8084-933da8fea6d7,Bully Buhlan,Chattanooga Choo Choo,1947,big band; swing; schlager; jazz; pop
8512bdd1-e5a5-425b-8b3f-a27b9ad72a3c,Walter Dobschinski,In the Mood,1947,jazz; pop; swing
470de051-d776-456d-8dd6-9fb4cb258aa0,Bully Buhlan,Ich mach' Musik,1947,schlager; pop
dae3da4c-77d0-47c8-ab32-38cacb02216a,Bully Buhlan,Komm mit mir nach Tahiti,1947,schlager; pop
85c93b42-81d8-492a-9a81-f4c23537ba2c,Detlev Lais,"Straßenbahn-Idyll / Nanu, du machst heut' so auf Liebe",1947,schlager; pop
0acba8ea-c68c-4056-bb2c-ee6d3079c151,Django Reinhardt,Oui / Manoir de mes rêves,1943,jazz; swing
333b6587-30f9-489a-bab1-c120d702e6be,The Andrews Sisters,Too Fat Polka / Your Red Wagon,1947,pop
ff9b17a4-1ee0-4c67-956e-867c0d85f898,Al Morgan,Jealous Heart / Turnabout Is Fair Play,1949,jazz; pop; big band
d8112e45-f2ff-4e4e-bf3d-a9092ba3893d,The Andrews Sisters,"Let's Have Another One / Say ""Si Si""",1940,pop
5e1e8b22-dd38-46a7-a24a-bcfa8a9ec173,Duke Ellington and His Orchestra,I Never Felt This Way Before / All Too Soon,1940,jazz; big band; swing
a48ae331-b142-4237-bc6a-88577fb74934,The Andrews Sisters,"Say ""Si, Si"" / The Woodpecker Song",1940,jazz; swing
91a2b79a-5e09-4d18-9929-14d21bed40c3,Bing Crosby,Between 18th and 19th on Chestnut Street / Wrap Your Troubles in Dreams,1940,pop
757a564c-a736-49e7-afbd-924832ac8795,Bing Crosby,I’m Too Romantic / The Moon and the Willow Tree,1940,pop
b6c828f8-8f1e-4394-afee-206676fe517b,Bing Crosby,The Singing Hills / Devil May Care,1940,pop
609db447-436e-4fb3-bcba-cc9e2e2f5f70,Bing Crosby,"Good, Good, Good (That’s You–That’s You) / Along the Navajo Trail",1945,pop
e3dcc062-9710-4e65-a578-edbd022633a9,Mary Martin,Mary Martin In An Album Of Cole Porter Songs,1940,pop
34a84571-bd10-48ef-a611-e0c4aced8d85,Tex Morton,Mandrake / Don’t Say Goodbye,1941,country
5247c87f-ca3e-4b49-8ff8-7af508ffd27a,Tex Morton,When the Cactus Is in Bloom / Rover No More,1941,country
bae17c07-0fd6-47d0-ab0e-1fe9a70d40c1,Tex Morton,Rock My Cradle Once Again / Just Because,1949,country
e2155280-5d78-4b11-bc65-195e0862475a,Margaret Whiting,Have Yourself a Merry Little Christmas,1949,pop
61fb7efa-9a86-471d-b610-a8135e9ffbc7,Big Joe Turner,Rocks in My Bed / Goin’ to Chicago Blues,1941,chicago blues; blues
15146c9a-5730-4f48-877b-68f539d5ac62,Big Joe Turner,Blues on Central Avenue / Sun Risin’ Blues,1942,chicago blues; blues
9efb5db4-ab43-4abc-a4ec-8ce7aec2a699,Lys Assia,Es singen die Geigen,1947,pop
f24a657c-3fde-4b71-ab37-8fada21e6d05,Lys Assia,"Möve, du fliegst in die Heimat",1948,pop
427e9e65-c430-465a-9d5c-27dbdceae737,Lys Assia,Ich habe heut' ein kleines Rendez-vous,1947,pop
91147551-de53-4599-94d0-73ea9d3a640f,Lys Assia,Zwei Gitarren am Meer,1944,pop
c302e78d-a52e-4ecc-b9ac-a5018ddc12e3,Lys Assia,I ha hüt nacht vom Schätzli träumt,1948,pop
e13ee030-5eb4-46f4-93f6-d55dc64b4a19,Lys Assia,"Ich glaube, dich hat mir der Herrgott geschickt",1949,pop
e98f6634-70ee-4516-a129-4ae1c27adc63,Lys Assia,Der erste Kuss,1949,pop
e0ad030c-b3f3-4466-8182-96a057284d33,Lys Assia,Sternschnuppen / Herz ist Trumpf!,1943,pop
b8f0fdbe-0c8a-431f-bfe0-182230d92eef,Willy Derby,Ik heb een tuintje met Havanna / Ome Jan,1943,pop
05b2f30c-9260-4b08-9a58-8739c3a1de60,Lys Assia,Lied der Köchin,1949,pop
8acc6384-0856-497e-a24c-b71b5142d6a1,Bully Buhlan,Gib mir einen Kuß durch's Telefon ! / Sieben auf einen Streich,1948,pop
28b96485-9a68-40ec-8aec-9f781999f27d,Bully Buhlan,"Wunschballade / Ja, mein guter Freund, die Liebe !",1947,schlager; pop
a6aae1a3-40af-456b-974b-502e6e7b8796,Bully Buhlan,Ich hab' die Liebe nicht erfunden / Chiquita,1943,schlager; pop
0557a773-2f84-4554-bb6a-cfda9ff23370,Lys Assia,Unter der roten Laterne von St. Pauli / Immer und ewig,1948,schlager; pop
8bd8b6a8-8cdc-44d2-be78-80b001f4e942,Lys Assia,Liebesgeschichten,1943,pop
254f92f6-ec50-4f54-811c-394ad0072067,Ethel Smith,Christmas Music,1949,easy listening
9f8640d8-fc3c-44b0-9ef1-d485b9fd52a9,Pierre Roche,Je n’ai qu’un sou / Tant de monnaie,1948,pop
80ad7763-d93c-418d-9d95-71b65dfd25dd,Walter Dobschinski,Du liebst mich nicht / Managua - Nicaragua,1947,schlager; pop
574371dd-bc9e-452e-a027-4a724c657002,Walter Dobschinski,Boogie Woogie / Wenn ich dich seh',1947,schlager; pop
99bec427-3b62-47db-92dc-cdbded57f511,Walter Dobschinski,"Ay, Ay, Ay / Star Dust",1947,big band; swing; schlager; jazz; pop
0c1bd320-17d7-4824-bbdc-d8929fb17331,Walter Dobschinski,"My Blue Heaven / Picke, Packe, Puck",1947,schlager; pop
d5a69bd0-079a-4cf9-8349-d469f96f8c02,Walter Dobschinski,"Ramona / Tico, Tico",1947,schlager; pop
de4ffb55-ccb5-4a79-a3bc-387d173914e1,Walter Dobschinski,"St. Louis Blues / Mañana, mañana",1948,blues; latin; samba
07dec445-32c9-40ef-9601-92fae1580910,Walter Dobschinski,I Know Why / Begin the Beguine,1947,schlager; pop
16e45847-fb84-4d27-a997-c84120c0cc84,Walter Dobschinski,"Urwald-revue, haha hahaha / Der Bart ist ab",1948,jazz
1cd4e428-f5f5-495e-8b16-a5b3c84a3e49,Margaret Whiting,What Are You Doing New Year's Eve / Don't Tell Me,1947,pop
30e42119-4b34-4174-98e3-6708fd534435,Lightnin’ Hopkins,Katie Mae Blues / That Mean Old Twister,1947,blues; texas blues; country blues
5e0ab084-bbf2-44da-a907-83a4f5f2da6d,Lightnin’ Hopkins,Baby Please Don't Go / Death Bells,1949,blues; texas blues; electric blues
9a602e7f-a328-43c4-9096-d1e87e221159,Lightnin’ Hopkins,Automobile / Zolo Go,1949,texas blues; blues
4e29ca22-9f23-4dd9-846c-31895d95df03,The Nat King Cole Trio,"If You Stub Your Toe on the Moon / Don't Cry, Cry Baby",1949,jazz; pop
12f0bc44-e95c-4081-b8da-0631b6c65e80,Bing Crosby,White Christmas / God Rest Ye Merry Gentlemen,1947,easy listening; pop
2494bf75-ca5e-4ef4-acbd-3dcb11e2bb32,Bessie Smith,Empress Of The Blues,1940,jazz; blues; vaudeville blues
e1e20e70-de72-42ea-84f4-2cc7cd80d6a2,Duke Ellington and His Orchestra,Duke Ellington's Liberian Suite,1949,jazz; big band; swing
b884a273-d611-449b-908a-fb93a67bffb5,Kary Barnet,Warum ist die Banane gelb? / Im Paradies,1946,swing; schlager; jazz; pop
6141129f-b438-4a10-b968-5c86b156595c,Teddy Wilson,Teddy Wilson And His Orchestra Featuring Billie Holiday,1949,jazz; blues; swing
737fa506-b6c2-432c-91c6-ff1555eec394,Georges Ulmer,Bing ! / Ma voiture contre une jeep,1945,pop
cbda2157-c767-41f2-8d22-e391cc7b4378,Georges Ulmer,Marie / Quand allons-nous nous marier ?,1945,pop
b6784b54-4785-4e41-9d90-f8f34a3e7dda,Georges Ulmer,Pigalle / Un petit bout de femme,1946,pop
db1c9d2c-b841-4db1-8a28-6cd1e30f53c1,Georges Ulmer,J’ai bu / Goût de miel,1946,pop
32d21cc2-6bb3-4925-8bb4-fdd02decea75,Georges Ulmer,Il jouait de la contrebasse / Parle-moi en français,1947,pop
d0cba232-6cf8-4465-9197-42e111cb8838,Albert Ammons,Boogie Woogie Piano,1949,boogie-woogie; jazz; blues
69bc8ab8-411a-4615-b51e-3391e8d32702,Sam Castendet et son orchestre antillais de “La Canne à Sucre”,Ravète modé / Eh alors,1949,latin
bf286ab2-000a-42e9-b08a-ccdf2db76e04,Sam Castendet et son orchestre antillais de “La Canne à Sucre”,Lévé yo ka / Manman’ ou tè bè,1949,latin
0dcbf357-58db-4e65-b017-f3205934a46f,James P. Johnson,Fats Waller Favorites,1946,jazz
934f0dfe-8124-4bb5-995b-b9c14de91f99,Amália Rodrigues,Mouraria / Carmencita,1945,fado
de2f1278-463c-4383-90f2-9e6f18831bc1,Pete Johnson,8 to the Bar (Two Piano Boogie Woogie for Dancing),1941,boogie-woogie; jazz
3f464d91-ac37-4065-aaba-1cbffe592c55,Count Basie,Count Basie Dance Parade,1949,jazz; big band
0d66811d-d587-4d70-ae09-874344ae05e3,Bing Crosby,Sings Songs by Jerome Kern,1949,jazz; pop
632469c7-3ca9-4289-8818-fabfedc2f2be,Bing Crosby,Sings Songs by George Gershwin,1949,pop
faeabe97-228b-46d7-b6c2-c7da7d6d15d2,The Andrews Sisters,The Andrews Sisters,1946,jazz; big band; swing
aeeecf28-1c55-46e9-934f-49767ff27f02,Chas Dolne,Parade des Pingouins / Rhytmes de L'Est,1942,jazz; swing
d89ccec8-00cc-4283-8b69-18e4a8b1697f,The Andrews Sisters,A Collection of Tropical Songs,1947,pop
ddcb1a94-4c39-4306-be80-9eb4e6d570fd,The Count Basie Orchestra,"Decca Presents One O'Clock Jump: An Album Of ""Jump"" Music Played By Count Basie And His Orchestra",1941,jazz; big band; swing
808da692-3437-4c0d-84b0-6e88c2079cee,Frankie Laine,Mule Train / Carry Me Back to Old Virginney,1949,country; big band; jazz; pop
0947a8fd-6541-4a2f-9fdd-589468a91fab,Dr. Samuel J. Hoffman,Perfume Set to Music,1948,easy listening; jazz; pop; classical
4ae5067d-5fff-4c20-b09b-85ecf8026fb7,Josh White,Harlem Blues,1940,folk; blues
8d864d7b-fd90-4a7b-885b-d9b206218a5c,Lead Belly,Negroe Folksongs Sung by Lead Belly,1946,country blues; blues
8df7fb33-f3ad-44f0-841d-e40e6844a1ac,Fats Waller,Favorites,1944,ballad; swing; jazz; pop
98446a21-302b-4fef-9dba-ebd1a42f9afe,Fats Waller,Waller on the Ivories,1943,jazz
90360f03-1b6c-4adf-8d33-082f48911e03,The Count Basie Orchestra,One O’Clock Jump / Minnie the Moocher,1942,jazz; big band
ab9f5a4f-3df3-4f73-9464-e05668e557b8,Lena Horne,Diga Diga Do / There’s No Two Ways About Love / Good for Nothin’ Joe,1944,jazz; pop; big band
bc9dacd4-f756-4343-b17a-00bf6689b679,Charlie Parker,Bird Blows the Blues,1949,jazz
ae19b26f-97be-43ac-8431-0cf69466c81e,John Ouwerx,Medley N°1,1941,jazz; swing
6ca66d19-4715-4da9-90aa-1738647ceab4,George Gershwin,George Gershwin’s Porgy and Bess,1940,opera
d2d273dc-e380-46fb-a1cc-45540026cc9b,Duke Ellington and His Orchestra,Do Nothing Till You Hear From Me / Me and You,1940,jazz; big band
4d18d5d8-805e-4aa7-8414-42002b1c7365,Duke Ellington and His Orchestra,After All / John Hardy's Wife,1941,jazz; big band
a838503f-4e0d-438c-b342-d433c9cf9602,Duke Ellington and His Orchestra,Sepia Panorama / Harlem Air-Shaft,1940,jazz; big band; swing
0fa77416-cdd4-4763-934d-66a97d3a75e7,Duke Ellington and His Orchestra,Jack the Bear / Morning Glory,1940,jazz; big band
076bde69-778f-49e9-8ca8-405df6758cc5,Duke Ellington and His Orchestra,Jump for Joy / The Brown-Skin Gal,1941,musical; jazz
1afc8f1e-199c-42d1-955a-af5ef691f14f,Duke Ellington and His Orchestra,Jubilee Stomp / Country Gal,1940,jazz; big band
4a60da62-15f7-4ef3-a276-1bc9adb853fc,Duke Ellington and His Orchestra,Five O'Clock Whistle / There Shall Be No Night,1940,jazz; swing
07551fa3-7930-43bf-8727-343f370d5171,Duke Ellington and His Orchestra,Dusk / Blue Goose,1940,jazz; swing
a6096831-a25f-4cba-8fdc-aaade2b9f508,Duke Ellington and His Orchestra,Solitude / Mood Indigo,1940,jazz; big band
04c7c6a9-2fc9-46d8-b4d2-35d2301766eb,Duke Ellington and His Orchestra,Warm Valley / The Flaming Sword,1940,jazz; pop; big band
104f8824-d038-4bc9-b522-59a5d7f34e78,Duke Ellington and His Orchestra,Ko-Ko / Conga Brava,1941,jazz
797968de-bbda-4b25-a73f-5127d72c3314,Duke Ellington and His Orchestra,"You, You Darlin' / So Far, So Good",1940,jazz; big band
4875f196-9149-4702-bf1c-59017efe1736,Duke Ellington and His Orchestra,A Portrait of Bert Williams / Bojangles,1940,jazz; big band
d4f2868b-d6f7-49f7-b146-8e568e1b01e1,Duke Ellington and His Orchestra,Don't Get Around Much Anymore / Cotton Tail,1940,jazz; big band; swing
69fa884e-5cef-47c8-a573-5383a1ebe924,Duke Ellington and His Orchestra,Stompy Jones / Blue Feeling,1941,jazz; big band
d6640713-8b12-4494-9898-9a95e511fe4b,Gene Autry,Tweedle-O-Twill / Take Me Back Into Your Heart,1942,country; hillbilly
4f7f3f12-8d05-4091-a2d3-a028fc2b86b8,Duke Ellington and His Orchestra,Rocks in My Bed / Bli-Blip,1941,jazz; big band
0187673e-1ac9-4186-8601-869280cb4ef2,Duke Ellington and His Orchestra,Five O'Clock Whistle / A-La-Bridges,1941,jazz; swing
f4cc24df-f9be-412c-91d7-97e57149784d,Duke Ellington and His Orchestra,Clementine / Five O'Clock Drag,1941,jazz; big band
ad9599cc-03d3-4c4d-9ae0-f8ed6587de0f,Duke Ellington and His Orchestra,Just A-Settin' and A-Rockin' / Moon Over Cuba,1941,jazz; swing
8c6c54cc-dac6-423d-8654-64289801d346,Duke Ellington and His Orchestra,Blue Serge / Jumpin' Punkins,1941,jazz; big band
e36b894a-afe1-4fa5-9f25-5173f4e2785a,Duke Ellington and His Orchestra,"Stormy Weather / Oh, Babe! Maybe Someday",1941,jazz; big band
01078e6c-18af-47f9-a20d-6b49b7f706e9,Duke Ellington and His Orchestra,Bakiff / The Giddybug Gallop,1941,jazz; big band
8e0f4ca9-ca2f-4aac-a7f5-4bc5de6fd96c,Duke Ellington and His Orchestra,My Greatest Mistake / At a Dixie Roadside Diner,1941,jazz; big band
6d1b4226-8e99-4ddc-9f0d-06fcbce227a7,Duke Ellington and His Orchestra,Braggin' in Brass / The New East St. Louis Toodle-O,1941,jazz; big band; swing
bdc30dd1-2bf6-4fbf-9232-fe2c7054e5b7,Duke Ellington and His Orchestra,Chlo-e (Song of the Swamp) / Across the Track Blues,1941,jazz; swing
3237dadc-03db-4421-ab2d-6df9c78f12db,Duke Ellington and His Orchestra,Delta Serenade / John Hardy's Wife,1943,jazz; big band
1b84fe25-fd9a-4d4a-b657-ed82835a28c0,Duke Ellington and His Orchestra,Drop Me Off at Harlem / Clarinet Lament,1943,jazz; big band
28dcf5a7-a84b-4f89-974c-4df28e9fdaa3,Duke Ellington and His Orchestra,"""C"" Blues / Jump for Joy",1943,jazz
4dfaa8b3-b5e1-4aff-bd6d-bcf6fde66dc2,Duke Ellington and His Orchestra,Ring Dem Bells / Perdido,1943,jazz; big band; swing
e51f7e7d-254b-4ba0-af6e-91f1f7abb8a4,Duke Ellington and His Orchestra,Lazy (Swanee) Rhapsody / Trumpet in Spades,1943,jazz
e9c2de25-018b-4550-b5a5-067ebc95b050,Duke Ellington and His Orchestra,I Don't Know What Kind of Blues I Got / Are You Sticking?,1942,jazz; swing
3524462e-6bc9-41c9-b3fc-4fd24af30b0c,Duke Ellington and His Orchestra,Creole Love Call / Saturday Night Function,1942,jazz; swing
45b7bdf4-826e-4825-b3e4-32e025017d24,Duke Ellington and His Orchestra,What Good Would It Do? / Chelsea Bridge,1942,jazz
23a9a039-ebb0-4fc7-a17e-06ef8ed2e070,Duke Ellington and His Orchestra,Don’t Get Around Much Anymore / Warm Valley,1943,jazz; big band; swing
cded60f5-6572-4000-9724-d0fe64e51755,Duke Ellington and His Orchestra,Mood Indigo / Are You Stickin’?,1943,big band; swing; jazz; blues
17ebbed9-2226-47d6-9d4f-18e0621bd99b,Duke Ellington and His Orchestra,Drop Me Off at Harlem / Mood Indigo,1943,jazz; swing
