lat,lon,release_year,genre_ids
37.1232,-78.4928,1966,|3781|
51.5074,-0.1278,1966,|13963|2720|14812|3902|577|14153|7349|2714|
35.2082,-82.2384,1963,|9356|
35.2082,-82.2384,1963,|16154|9356|
51.5074,-0.1278,1964,|14812|2703|
51.5074,-0.1278,1966,|13963|14812|2714|
51.5074,-0.1278,1964,|14812|
37.2490,-83.1934,1961,|2698|
42.7284,-73.6918,1961,|2703|
40.6526,-73.9497,1966,|13334|
52.4797,-1.9027,1966,|14812|13409|
60.1666,24.9435,1969,|9356|8040|
40.7357,-74.1724,1966,|9356|7082|
45.2788,-66.0585,1969,|1379|5911|
41.8756,-87.6244,1962,|9356|2814|2474|
33.5207,-86.8024,1968,|16154|7197|
40.7357,-74.1724,1965,|18480|
35.4573,-88.8687,1969,|16154|7185|
48.2084,16.3725,1961,|13334|
59.3251,18.0711,1969,|9392|14812|9356|6898|
41.8756,-87.6244,1969,|13334|7349|14812|
51.7021,-0.0336,1966,|8991|13334|
32.8407,-83.6324,1964,|14812|14853|
33.5856,-101.8470,1967,|14812|15025|5719|14853|13334|12595|14905|
34.0537,-118.2428,1967,|13963|14812|13334|13409|
35.9967,-78.9018,1960,|4287|
35.1460,-90.0518,1964,|16154|
31.7601,-106.4870,1965,|14814|14812|14853|
37.7879,-122.4075,1969,|13963|14812|4321|
45.4209,-75.6901,1969,|13963|14812|13409|
34.0537,-118.2428,1960,|13334|14812|13409|
29.7355,-94.9774,1962,|14814|7349|
29.7355,-94.9774,1964,|14812|14031|14853|
40.7216,-74.0475,1966,|2233|5748|16707|14812|16063|2097|9356|13334|13409|
40.7216,-74.0475,1967,|13334|
40.7216,-74.0475,1966,|5748|16063|7416|9356|2233|10614|14812|13334|16244|
40.7216,-74.0475,1967,|4287|13334|14812|
40.4407,-80.0026,1969,|13273|6423|12341|13334|5911|
36.1995,-83.7419,1960,|4287|
50.7353,7.1025,1963,|18438|3462|3933|
37.1735,-3.5995,1968,|13334|
61.7159,16.1693,1965,|15450|13334|
33.7545,-84.3898,1969,|4287|2703|4328|
33.7545,-84.3898,1968,|4287|13334|2703|4328|
51.7686,-0.3484,1965,|11430|2969|2329|13961|14706|2233|2958|14812|13334|2697|13409|
34.8723,-89.6906,1962,|16154|
33.4951,-90.3229,1960,|2703|
31.8466,-91.6562,1963,|13605|9356|
40.7470,-73.8601,1967,|9356|7082|
35.5322,-97.9551,1967,|9356|13605|7082|
40.4407,-80.0026,1966,|9356|
40.7216,-74.0475,1966,|13334|14812|13409|
31.5492,-97.1475,1968,|4287|
31.5492,-97.1475,1967,|4287|5706|
52.4578,-2.1474,1969,|2703|14812|2714|
51.7397,0.2344,1969,|13963|14812|3913|13409|2714|
34.2274,-80.6892,1961,|13334|
34.2274,-80.6892,1961,|5748|14153|9356|12595|16154|
34.2274,-80.6892,1963,|13334|
33.5162,-90.1795,1964,|2097|14153|13334|16154|
33.5162,-90.1795,1964,|16154|13487|
40.6998,-73.8077,1963,|16154|13334|
45.2788,-66.0585,1969,|1379|5911|
45.2788,-66.0585,1969,|5911|6423|12341|
40.3270,-86.1747,1964,|4203|9356|
37.8045,-122.2714,1969,|16154|
41.8756,-87.6244,1964,|13605|
40.6526,-73.9497,1963,|10160|9356|
32.9715,-89.7348,1969,|4287|
40.7470,-73.8601,1966,|9356|7082|
34.0537,-118.2428,1968,|13963|14812|4321|
40.7127,-74.0060,1966,|13963|1720|14812|7349|
40.7127,-74.0060,1966,|1923|13963|14812|14825|13334|
50.8622,4.3800,1962,|13334|
35.2049,-92.4479,1962,|4299|2703|
41.8756,-87.6244,1968,|16154|
33.7545,-84.3898,1969,|11585|2097|7197|14153|16154|7185|
41.8756,-87.6244,1965,|14153|
32.3777,-86.3091,1968,|16154|
34.3371,-79.4312,1961,|16154|9356|
53.0758,8.8072,1967,|5748|2474|9356|13334|
29.9561,-90.0734,1968,|9356|2474|
41.8756,-87.6244,1965,|16154|
40.7127,-74.0060,1967,|16154|
52.0281,8.9013,1968,|15450|13334|
40.7947,-73.9425,1967,|15306|10141|2097|7877|10160|9356|2781|
30.1472,-91.9612,1968,|9356|
38.6254,-90.1900,1961,|10609|
39.9527,-75.1635,1969,|9356|
30.4388,-90.4415,1964,|16154|
-22.9110,-43.2094,1965,|9356|2814|10141|
32.0482,-94.0807,1966,|4287|
52.3731,4.8925,1969,|13963|14812|13334|13409|
32.3294,-83.1137,1967,|16154|7185|
29.9561,-90.0734,1966,|14153|16306|16154|
39.7683,-86.1584,1965,|4239|9356|8040|
29.9561,-90.0734,1969,|16154|
29.9561,-90.0734,1969,|16154|
34.0980,-118.3295,1969,|5748|6873|14812|9356|3933|
43.1009,-75.2327,1960,|10141|15167|13334|13409|
43.2962,5.3700,1965,|8991|13334|
48.2084,16.3725,1961,|3933|
42.3316,-83.0466,1969,|16154|
41.8240,-71.4128,1961,|5748|9356|13334|2703|
51.5074,-0.1278,1969,|8049|14812|3913|2714|
51.5074,-0.1278,1969,|8049|14812|2714|
33.7557,-96.5367,1964,|9356|
39.7683,-86.1584,1966,|8040|4239|10160|9356|16016|
17.9712,-76.7928,1969,|14504|
32.7884,-79.9399,1969,|13334|18472|16154|7197|
29.7589,-95.3677,1961,|9356|
32.4600,-86.4753,1963,|16154|
34.7009,-87.5289,1968,|16154|
32.4600,-86.4753,1963,|16154|
32.4600,-86.4753,1963,|16154|
32.2660,-88.5365,1969,|5206|16154|7197|
28.4648,-98.1810,1965,|16154|12373|2697|16803|14853|14814|14812|4321|16154|13409|
42.3316,-83.0466,1969,|16154|7185|
42.3316,-83.0466,1963,|16154|13334|
40.7135,-73.8283,1963,|9356|2474|
34.0537,-118.2428,1968,|14812|6423|5911|6453|
51.5074,-0.1278,1965,|2703|7349|14812|
29.7589,-95.3677,1962,|9356|
29.7589,-95.3677,1967,|9356|16154|7197|
51.5074,-0.1278,1965,|7349|14812|2714|
51.5074,-0.1278,1968,|13963|13334|14812|
51.5074,-0.1278,1965,|7349|14812|14853|
51.5074,-0.1278,1966,|14812|7349|
50.9525,1.8538,1967,|5748|9356|13334|
32.9715,-89.7348,1962,|4299|2703|
45.2788,-66.0585,1969,|5911|6423|12341|
45.2788,-66.0585,1969,|5911|6423|12341|
45.2788,-66.0585,1969,|6423|12341|5911|16439|12081|
-6.9218,107.6071,1968,|13334|2097|
50.1106,8.6821,1969,|9356|13605|7082|
48.8535,2.3484,1965,|14812|9356|13334|19113|
48.8535,2.3484,1965,|14812|9356|13334|19113|
48.8535,2.3484,1963,|3483|13334|
-6.1754,106.8272,1966,|13334|6873|14812|
40.3601,-80.6151,1960,|5748|18480|16803|9356|13334|
51.5027,-0.2800,1968,|9356|
40.3601,-80.6151,1963,|5748|16803|9356|13334|
33.4111,-91.0636,1969,|3631|16154|7185|
40.3601,-80.6151,1964,|9356|13334|
40.6526,-73.9497,1968,|16172|9356|
40.3601,-80.6151,1960,|5748|9356|13334|
40.3601,-80.6151,1962,|5748|18480|
40.6201,-74.4222,1968,|9356|
40.8815,-74.1132,1961,|14812|14853|
40.8079,-73.9455,1967,|9356|10141|13409|
40.8079,-73.9455,1963,|15306|12834|4727|10141|7877|2781|
40.8079,-73.9455,1962,|10835|12834|10141|7877|7878|3580|2781|
40.8007,-73.7285,1968,|13963|14812|13409|
-22.9110,-43.2094,1963,|10141|2814|
48.8535,2.3484,1965,|13334|
-9.4337,-40.5068,1960,|9356|2814|
25.7742,-80.1936,1965,|16172|9356|
43.6535,-79.3839,1962,|9356|
34.4014,-79.3864,1961,|9356|
53.3853,-1.5082,1969,|916|2720|13487|14812|4208|16154|14706|2714|
45.2788,-66.0585,1969,|13963|1379|6423|5911|16439|
45.2788,-66.0585,1969,|1379|5911|
33.4018,-86.9544,1963,|8126|2703|5849|
34.0537,-118.2428,1963,|9356|8040|
45.2788,-66.0585,1969,|5911|6423|12341|
35.2238,-90.3260,1969,|16306|14153|16184|16154|4955|
45.2788,-66.0585,1969,|5911|6423|12341|
40.2633,-79.7144,1961,|9356|
43.4014,3.6960,1961,|3478|13334|3483|
40.8467,-73.8786,1967,|10835|2781|10141|10160|994|9356|5031|16154|
50.0875,14.4213,1968,|14812|
17.9712,-76.7928,1967,|15049|9288|
34.9554,-89.6181,1964,|2703|
53.4954,-2.9739,1964,|13334|14812|2321|
40.7584,-82.5154,1967,|16154|7197|
40.6916,-75.2100,1967,|13963|16707|14812|13334|6898|13409|
51.5074,-0.1278,1963,|13334|14812|14853|
51.5074,-0.1278,1963,|9021|14812|6423|13334|
51.5074,-0.1278,1968,|6898|6873|14812|
39.3331,-82.9824,1966,|2097|9356|13334|16154|
51.5074,-0.1278,1963,|13334|14812|6423|
51.9493,5.2092,1969,|15450|13334|
51.0450,-1.2433,1966,|11430|14812|7349|13409|
32.9715,-89.7348,1960,|2698|2703|4299|
51.0450,-1.2433,1966,|14812|
51.0450,-1.2433,1966,|14812|7349|
40.7127,-74.0060,1968,|3433|7882|10141|7877|10160|9356|5031|16110|
40.7127,-74.0060,1968,|3433|5031|10141|2097|7877|7197|7878|2781|7185|
46.9105,-98.7084,1966,|9356|13334|
29.9561,-90.0734,1964,|13334|
40.7127,-74.0060,1960,|5748|13334|6418|
42.3316,-83.0466,1969,|16154|
40.8467,-73.8786,1962,|5385|14814|14812|14853|5389|
43.4014,3.6960,1965,|13334|
40.8467,-73.8786,1963,|13334|14812|13409|
40.8467,-73.8786,1963,|5385|14812|2097|13334|5389|
40.8467,-73.8786,1963,|14814|
46.9105,-98.7084,1965,|9356|13334|18480|
50.0875,14.4213,1969,|14812|
34.0537,-118.2428,1967,|5911|6423|3933|
33.4981,-90.6021,1968,|16154|2097|14707|
29.9561,-90.0734,1966,|16154|7185|
38.6269,-90.1597,1968,|7185|
43.6535,-79.3839,1969,|14812|7185|
39.9527,-75.1635,1968,|16154|
41.8756,-87.6244,1968,|16154|7185|
27.9450,-82.4583,1966,|9356|16172|8040|
42.3316,-83.0466,1966,|9356|
37.7879,-122.4075,1969,|8049|13963|14812|
34.0537,-118.2428,1968,|13963|7349|14812|
52.2334,21.0711,1966,|13273|2097|9356|13334|
38.4405,-122.7141,1963,|9356|13334|17695|
40.7127,-74.0060,1968,|16154|
35.1460,-90.0518,1969,|16154|7185|7197|
42.8864,-78.8781,1968,|7185|
34.0537,-118.2428,1968,|7187|16154|7185|
37.7879,-122.4075,1969,|13963|14812|7185|
42.3316,-83.0466,1968,|9356|13334|16154|
29.7589,-95.3677,1969,|5206|16154|7185|
39.6065,-75.8331,1968,|16172|14381|9356|13334|7185|
30.4381,-84.2809,1969,|13963|14812|16846|3933|
53.4954,-2.9739,1965,|2321|
40.7127,-74.0060,1962,|9356|
42.3316,-83.0466,1967,|14812|13334|7349|16154|13409|
39.9527,-75.1635,1964,|9356|2703|
38.6254,-90.1900,1968,|9356|
32.3777,-86.3091,1969,|14153|2703|16154|7197|
40.7127,-74.0060,1966,|16154|7185|
41.8756,-87.6244,1962,|16154|
34.8070,-78.9708,1968,|16154|
47.2455,-122.4383,1960,|9356|18480|17695|
29.9561,-90.0734,1965,|16154|
34.0537,-118.2428,1967,|16154|7185|
31.7413,-99.3251,1966,|16154|2703|
33.4055,-80.7784,1966,|485|16154|
25.7742,-80.1936,1966,|13334|7349|14812|
34.0537,-118.2428,1967,|14381|9356|
35.0457,-85.3095,1969,|14381|9356|
43.1562,-75.8450,1968,|14812|16063|9356|13334|
40.8467,-73.8786,1961,|5385|14812|14853|5389|16154|
41.8756,-87.6244,1962,|14812|5389|
41.8756,-87.6244,1962,|14812|5389|
41.8756,-87.6244,1960,|14812|5389|
40.6526,-73.9497,1960,|14812|5389|
30.3262,-81.6579,1960,|13334|14812|14853|
34.2562,-86.4680,1965,|4287|
40.8467,-73.8786,1963,|13334|
45.4372,12.3346,1965,|13334|
42.2004,-83.1506,1964,|2703|
34.8864,-79.6972,1961,|9356|
35.4060,-80.1167,1963,|9356|
41.8756,-87.6244,1969,|16172|14153|13965|9356|7185|
38.8938,-76.9880,1961,|14153|
43.7608,-93.2042,1969,|16154|7185|
34.0537,-118.2428,1961,|9356|
35.4060,-80.1167,1961,|9356|
43.0386,-87.9091,1967,|16154|
33.4484,-112.0741,1966,|16154|
33.4484,-112.0741,1964,|16154|
33.4484,-112.0741,1965,|16154|
40.8467,-73.8786,1964,|14812|13409|
32.9715,-89.7348,1965,|7185|14928|
29.9561,-90.0734,1966,|16154|9356|
41.8756,-87.6244,1966,|16172|9356|
51.5074,-0.1278,1968,|9392|13963|14812|3902|9356|6898|
40.7985,-81.3750,1967,|14153|13450|13119|16154|
51.5074,-0.1278,1968,|13848|13963|14812|13409|
41.8756,-87.6244,1968,|2781|16154|10141|
32.9715,-89.7348,1966,|2703|
32.5135,-93.7478,1960,|8991|4287|5748|586|9016|13334|
40.1149,-75.3434,1963,|9428|9356|
39.1852,-78.1652,1964,|4287|
31.5492,-97.1475,1969,|4287|3880|
51.5074,-0.1278,1964,|13487|13409|
40.7947,-73.9425,1968,|2781|10141|7877|2760|5031|
41.8756,-87.6244,1968,|13963|14812|13409|
40.8079,-73.9455,1968,|10160|9356|10141|
43.4014,3.6960,1960,|3478|13334|3483|
34.6399,-90.3624,1968,|2703|
43.4014,3.6960,1962,|3483|13334|
41.8756,-87.6244,1961,|9356|
34.1477,-118.1442,1961,|4087|
34.7009,-87.5289,1966,|4324|16306|14812|13334|16154|4955|
52.2384,5.1215,1967,|2229|14588|3933|
33.2641,-81.4191,1969,|14381|16154|7185|
33.2641,-81.4191,1966,|4955|16154|7185|
55.9533,-3.1884,1969,|14812|6898|
35.1460,-90.0518,1966,|14153|9021|13487|16154|
39.1135,-94.6265,1969,|16154|7185|
32.7532,-97.3327,1964,|9356|16154|7185|
32.7532,-97.3327,1969,|8991|16154|7185|
39.1135,-94.6265,1969,|14381|16154|7185|7197|
31.2578,-95.9785,1965,|2703|17182|5849|
37.7879,-122.4075,1965,|9356|
43.4200,-83.9490,1963,|14153|16154|14706|
51.5074,-0.1278,1965,|2714|
43.4200,-83.9490,1967,|16154|
40.7127,-74.0060,1965,|10835|2814|10141|7877|9356|2760|
41.8756,-87.6244,1967,|9356|
-22.8884,-43.1147,1965,|2814|10141|10160|9356|
32.7920,-115.5631,1966,|6873|14812|13334|6898|
31.6302,-91.5546,1968,|4287|
40.8079,-73.9455,1965,|16154|
30.4213,-87.2169,1966,|16154|
37.9705,-87.5716,1964,|16154|
40.6526,-73.9497,1967,|16154|
39.7683,-86.1584,1962,|8991|9007|8040|4203|9356|
42.3316,-83.0466,1960,|9356|
29.9561,-90.0734,1966,|14153|16154|
42.3588,-71.0578,1962,|7349|14812|14853|
29.6520,-82.3250,1968,|16154|9356|
33.3537,-90.5926,1969,|3623|12595|
34.0537,-118.2428,1969,|7185|
31.1280,-92.0662,1961,|3623|
41.8756,-87.6244,1960,|7722|2703|
51.5074,-0.1278,1968,|14812|13409|
51.5074,-0.1278,1966,|13334|13487|14812|13409|
45.6119,8.8518,1966,|5748|13334|6873|
51.5074,-0.1278,1968,|13334|14812|13409|
51.5074,-0.1278,1968,|13334|14812|13409|
51.5074,-0.1278,1967,|14812|14853|
51.5074,-0.1278,1968,|13334|14812|13409|
38.8938,-76.9880,1963,|16154|
39.2909,-76.6108,1968,|1923|1720|14812|6423|377|5911|
34.9554,-89.6181,1963,|16154|7185|
38.8938,-76.9880,1963,|14153|5385|14706|
51.5074,-0.1278,1968,|13963|13950|6151|14408|10818|8628|10619|2703|11068|3913|8049|8208|14812|13243|827|13916|2714|
51.5074,-0.1278,1967,|6423|7081|9356|5911|12316|
38.6254,-90.1900,1960,|9356|8040|
27.9450,-82.4583,1960,|9356|8040|
50.8834,4.3487,1963,|13334|6873|14812|
50.8834,4.3487,1964,|13334|6898|14812|
40.1448,-84.2424,1968,|13334|2703|
42.3316,-83.0466,1962,|16154|
37.8045,-122.2714,1965,|16154|
40.6526,-73.9497,1960,|9356|
30.9316,-97.2267,1968,|16154|7185|
33.4981,-90.6021,1968,|16154|13334|
30.9843,-91.8109,1969,|16154|
30.9316,-97.2267,1966,|14153|16154|7185|
45.6420,-64.0573,1969,|4287|6873|4287|3880|15834|4287|5748|3880|
34.2006,-90.5702,1964,|16154|2097|
32.9715,-89.7348,1966,|4993|2703|4299|
34.2006,-90.5702,1962,|14153|16306|16154|14706|
34.2006,-90.5702,1963,|14153|
32.9715,-89.7348,1962,|4993|2703|
34.2006,-90.5702,1962,|13334|
40.6526,-73.9497,1969,|16154|
41.8756,-87.6244,1969,|9356|
37.3362,-121.8906,1969,|13963|7349|14812|
43.7234,142.0541,1966,|3933|6873|
40.8467,-73.8786,1964,|8991|10835|10141|7877|16110|
25.7742,-80.1936,1968,|16154|16306|
33.8601,-92.2947,1967,|4287|14812|17681|
45.4642,9.1896,1969,|14812|4321|2097|13334|13409|
23.4610,91.1812,1969,|2764|8326|369|6729|13334|16244|
42.3316,-83.0466,1968,|15025|14153|14381|16154|7185|
51.2715,-0.3415,1969,|6898|6873|14812|
51.9244,4.4778,1967,|11959|13334|
51.5074,-0.1278,1963,|14812|
30.3262,-81.6579,1967,|13963|4198|13961|6873|16707|6894|14812|13334|6898|15839|13409|
51.5074,-0.1278,1962,|8991|13963|14812|14853|9016|13334|
44.4614,9.8159,1963,|12661|3933|
53.3494,-6.2606,1966,|3384|
34.0537,-118.2428,1969,|14812|14853|13409|
53.5503,10.0007,1968,|13963|14812|13409|
32.7763,-96.7969,1963,|6926|14814|14812|10141|14853|13334|
42.3316,-83.0466,1966,|13334|
50.8622,4.3800,1963,|13334|
50.8622,4.3800,1964,|13334|
50.8622,4.3800,1965,|13334|
41.8240,-71.4128,1967,|16154|
44.4614,9.8159,1962,|12661|3933|
34.2006,-90.5702,1962,|16154|13428|
42.3316,-83.0466,1967,|16154|13428|
48.8535,2.3484,1968,|15450|13334|14812|
51.3406,12.3747,1961,|12661|3933|
39.7683,-86.1584,1962,|9356|8040|
40.7400,-84.1050,1964,|9356|
34.4646,-81.9944,1961,|2721|2703|
51.5074,-0.1278,1967,|13963|14812|7061|14853|13961|13409|
34.8864,-79.6972,1965,|1928|9356|8040|
34.1490,-82.1129,1968,|16154|14938|
40.7580,-73.9855,1961,|12661|3933|
46.6239,14.3076,1965,|15450|13334|
38.6254,-90.1900,1963,|16154|
34.2006,-90.5702,1965,|13334|16154|2097|
53.4795,-2.2451,1966,|13334|14812|13409|
48.8535,2.3484,1968,|13963|13334|14812|
51.5074,-0.1278,1967,|13700|7061|11431|4141|10619|13961|1094|11068|14128|8049|15411|13243|5766|16744|11430|14898|13963|13950|6151|2964|10818|15395|13806|9533|8585|3913|14812|4169|1717|13409|
44.9497,-93.0931,1968,|13963|827|14812|
48.8535,2.3484,1968,|13334|
30.0444,31.2357,1961,|14812|13334|19113|13409|
36.2497,-83.7989,1965,|4287|
40.8079,-73.9455,1968,|15306|10141|10160|14381|9356|
44.4614,9.8159,1964,|12661|3933|
53.4954,-2.9739,1964,|14812|13334|
39.9527,-75.1635,1966,|9356|
-27.2269,153.1130,1969,|14812|13334|
41.6100,-87.6467,1969,|16154|
30.3262,-81.6579,1961,|13334|14812|14853|
48.8535,2.3484,1964,|11430|14812|7123|13334|13409|
50.8622,4.3800,1961,|13334|
40.7127,-74.0060,1966,|2233|13334|14812|
48.8535,2.3484,1962,|13334|14812|19113|
51.5303,-0.0562,1961,|13334|
55.4616,-4.3626,1968,|14812|13409|
39.9527,-75.1635,1965,|9356|8040|
34.0729,-90.3509,1960,|2703|
37.7879,-122.4075,1967,|13963|2720|14814|2703|1094|16154|8049|13487|14812|6898|827|13971|2714|
42.3588,-71.0578,1968,|14812|13963|
34.2850,-118.4377,1966,|13963|14812|13334|7349|
30.0444,31.2357,1961,|14812|14853|13334|19113|
30.0444,31.2357,1962,|13334|14812|19113|
32.9715,-89.7348,1961,|9356|2703|
39.7837,-100.4459,1969,|2233|13963|14812|13409|
29.9942,-90.2418,1962,|16154|
34.0537,-118.2428,1966,|7185|
35.4060,-80.1167,1962,|9356|16185|8040|
35.4060,-80.1167,1969,|9356|16172|9409|
53.4954,-2.9739,1965,|2957|14812|14853|13409|
40.7127,-74.0060,1960,|5748|
40.7127,-74.0060,1963,|5748|9356|13334|
48.8535,2.3484,1963,|9356|2474|
40.7127,-74.0060,1961,|5748|6418|
40.7127,-74.0060,1968,|5748|6418|9356|13334|
27.1303,80.8597,1964,|13334|
39.9623,-83.0007,1969,|9356|
42.0470,-87.6846,1964,|4203|9356|
32.1980,-83.1762,1967,|9356|
35.4060,-80.1167,1963,|9356|
29.9413,-90.0376,1960,|14812|16154|14853|
52.0800,4.3113,1969,|14812|3913|
34.4646,-81.9944,1963,|2703|4299|13174|
51.3878,1.3820,1967,|14588|3933|
40.7947,-73.9425,1968,|15306|2781|10141|
41.8756,-87.6244,1966,|13963|7349|14812|
48.8535,2.3484,1967,|14812|13334|
38.4405,-122.7141,1963,|17695|9356|
42.3316,-83.0466,1960,|16172|13605|10160|9356|
38.4405,-122.7141,1962,|17695|9356|
38.4405,-122.7141,1960,|9356|
41.9440,-71.2804,1966,|8991|5748|9356|13334|
40.1165,-88.2431,1963,|16185|9356|16172|
27.7568,-81.4640,1962,|16154|12595|
38.4405,-122.7141,1963,|9356|13334|17695|
38.4405,-122.7141,1965,|9356|
38.4405,-122.7141,1966,|9356|13334|17695|
38.4405,-122.7141,1962,|5748|9356|13334|17695|
40.8467,-73.8786,1963,|9356|
43.7323,7.4277,1961,|13273|12683|3478|3492|13334|3483|
40.8467,-73.8786,1963,|9356|
38.4405,-122.7141,1963,|5748|9356|17695|
25.7742,-80.1936,1969,|9409|9356|
34.0537,-118.2428,1962,|9356|
35.7986,-86.7268,1967,|4316|4287|13334|
34.0537,-118.2428,1967,|13963|14812|13334|827|13409|
50.8000,-1.0906,1967,|13334|14812|13409|
36.1142,-96.6992,1969,|4239|9356|
40.5768,-73.8477,1965,|13334|14812|13409|
40.7947,-73.9425,1964,|13334|14812|13409|
40.8467,-73.8786,1966,|7882|10141|2760|5031|
34.0537,-118.2428,1969,|2233|13963|16707|14812|13334|6898|
40.8079,-73.9455,1963,|10835|9356|10141|
51.6001,-3.3449,1966,|10614|14812|13334|12595|13409|
40.6526,-73.9497,1968,|5748|13334|2097|
40.8467,-73.8786,1965,|16172|9356|
55.8612,-4.2502,1961,|1923|6873|12341|16439|
48.8796,2.4158,1965,|13334|
33.7690,-118.1916,1962,|6873|
51.5074,-0.1278,1964,|6873|
47.6038,-122.3301,1964,|6873|
48.8796,2.4158,1966,|13334|
39.9623,-83.0007,1961,|9356|
33.7545,-84.3898,1968,|13963|15567|14812|2703|2714|
40.6220,-74.2446,1969,|14812|13334|3036|
35.1460,-90.0518,1969,|16154|
41.8756,-87.6244,1965,|5389|
51.7021,-0.0336,1965,|11430|13334|14812|
35.1460,-90.0518,1966,|16154|
32.7763,-96.7969,1968,|4287|6926|
40.7127,-74.0060,1967,|8991|15306|10141|10160|14381|9356|2781|
55.8612,-4.2502,1966,|6873|14812|9356|6898|2703|
43.6535,-79.3839,1968,|14812|13963|
38.8909,-90.1843,1967,|9356|17869|11437|13605|9379|
40.7127,-74.0060,1966,|14812|16063|2097|13334|
37.7879,-122.4075,1965,|9356|
40.0757,-74.4042,1967,|16154|
41.8756,-87.6244,1964,|16154|
37.7879,-122.4075,1969,|14812|13963|
40.7127,-74.0060,1967,|13950|13334|16154|
35.7059,-77.9176,1968,|16154|
29.7589,-95.3677,1968,|16154|
41.8756,-87.6244,1966,|9356|16172|9409|
32.3528,-90.8777,1966,|16185|9356|
32.2390,-90.1584,1965,|5849|
44.8412,-0.5800,1968,|13334|
44.8412,-0.5800,1969,|3483|
40.7357,-74.1724,1960,|13334|5711|12595|
39.7683,-86.1584,1967,|9356|
40.7127,-74.0060,1960,|6418|
40.6526,-73.9497,1963,|5748|9356|13334|
42.2710,-95.0928,1967,|9356|13334|
52.6947,7.2910,1967,|3933|
40.6526,-73.9497,1963,|5748|13334|
40.6526,-73.9497,1966,|5748|13334|
50.7764,6.0839,1968,|13334|2097|
43.5507,10.3091,1963,|13334|
55.8612,-4.2502,1965,|6873|2703|6911|
39.7683,-86.1584,1963,|9356|8040|
40.8079,-73.9455,1960,|10160|9356|
42.3316,-83.0466,1963,|7585|5389|16154|
53.5457,-2.6265,1969,|13334|2703|14812|
53.5457,-2.6265,1969,|9356|13334|
30.0444,31.2357,1962,|13334|
30.0444,31.2357,1962,|13334|14812|19113|
40.7357,-74.1724,1967,|13605|9356|
35.2082,-82.2384,1962,|16803|9356|2703|16016|
52.5174,13.3951,1962,|15450|13334|
32.7532,-97.3327,1965,|4287|
33.4484,-112.0741,1965,|4287|13334|
32.7532,-97.3327,1965,|4287|14812|13409|
51.7456,-3.3786,1969,|8049|13963|14812|
39.7683,-86.1584,1960,|9356|
39.7683,-86.1584,1961,|9356|
34.0537,-118.2428,1968,|14812|
41.8933,12.4829,1964,|6726|16244|
41.8933,12.4829,1969,|5748|14812|6423|7081|4203|9356|13334|3933|
41.8933,12.4829,1967,|16480|16244|3933|
-22.9110,-43.2094,1967,|2814|11619|10141|13334|15325|
36.5023,-88.3259,1967,|13334|12595|14812|
34.0537,-118.2428,1968,|16154|13334|
34.0537,-118.2428,1968,|13334|14812|16154|
35.1460,-90.0518,1962,|16154|16803|
35.1460,-90.0518,1962,|9356|4955|16154|7185|
38.8938,-76.9880,1964,|14153|
40.7580,-73.9855,1963,|6873|1424|4198|
32.3777,-86.3091,1964,|9356|13334|
39.3331,-82.9824,1963,|9356|2703|
35.1865,-89.7306,1967,|16154|4955|
31.0346,-91.9757,1962,|16172|9356|
40.7127,-74.0060,1969,|14812|13334|
40.8079,-73.9455,1968,|9356|13334|16154|
44.4073,8.9339,1967,|14812|2097|13334|6898|
44.4073,8.9339,1968,|14812|2097|3478|13334|11016|3933|
53.5503,10.0007,1962,|3933|
45.4372,12.3346,1968,|5911|6423|3933|
40.1165,-88.2431,1968,|9356|16172|9409|
41.8756,-87.6244,1965,|5748|9356|16172|
39.9527,-75.1635,1968,|9356|
39.9527,-75.1635,1968,|9356|16172|9409|
37.7879,-122.4075,1967,|6911|6873|
42.3316,-83.0466,1960,|13334|14812|5389|
55.8612,-4.2502,1965,|6873|
40.4407,-80.0026,1962,|9356|
39.9527,-75.1635,1967,|16172|9356|
39.9527,-75.1635,1966,|16172|9356|
39.9527,-75.1635,1966,|16172|9356|
39.9527,-75.1635,1967,|16172|9356|
39.9527,-75.1635,1969,|16172|9356|
46.7838,-92.1053,1966,|11880|16596|4321|15652|1911|10619|9072|1094|11051|11068|14128|2558|1142|2901|839|13120|13243|5766|15077|16744|12973|14853|10818|15395|15590|4467|6873|10552|14812|15834|4169|13264|793|6898|2714|
53.5034,-2.9715,1964,|13334|14812|13409|
36.2612,-90.9711,1963,|14812|14853|
39.9527,-75.1635,1963,|9356|
29.7589,-95.3677,1969,|14153|16154|7197|
53.5034,-2.9715,1964,|14812|13334|
40.6526,-73.9497,1968,|10141|15306|
40.1165,-88.2431,1961,|2703|
40.7455,-73.9485,1967,|18480|
23.1353,-82.3590,1969,|15049|14504|
43.8863,8.0267,1961,|5911|6423|3933|
32.7174,-117.1628,1968,|14812|13409|4208|
53.4954,-2.9739,1969,|1737|13963|6726|586|13409|6728|13961|3913|6721|5711|14812|12683|13334|16244|3831|
54.7024,-3.2766,1969,|14812|13409|
51.5074,-0.1278,1969,|14812|13963|
29.7589,-95.3677,1966,|9424|9356|
33.7545,-84.3898,1969,|14812|13409|
29.7589,-95.3677,1963,|9356|
53.5034,-2.9715,1963,|14812|13334|
-27.2269,153.1130,1965,|14812|13334|
29.7589,-95.3677,1965,|11462|9356|
29.7589,-95.3677,1964,|9356|
29.7589,-95.3677,1964,|9356|
