release_mbid,artist_name,release_name,release_year,release_genres
0c7bf27e-ef8f-381d-907c-5e9e50db6e3a,Les Baxter,African Jazz,1959,easy listening; exotica
3848722b-76fd-33ea-9fcb-86e08298c90f,Les Baxter,'Round the World With Les Baxter,1957,instrumental; easy listening; rock; jazz; pop
f5063765-1bf7-3914-bffd-cd564f2234f7,Yusef Lateef,Jazz Mood,1957,jazz
505ccc55-cfcd-3deb-aaef-1fce83eddd53,Frank Sinatra,A Jolly Christmas From Frank Sinatra,1957,offizielle charts; swing; 5+ wochen; christmas; jazz; religious; christmas music; holiday; english; pop; traditional pop
228ff142-b792-31cd-9bf0-3611f5e203a6,Eartha Kitt,Santa Baby / Under the Bridges of Paris,1953,easy listening; jazz; pop; christmas music
eddaed5b-a332-3a95-9e28-f1c457431075,Buddy Holly,Early in the Morning / Now We’re One,1958,rock; rock and roll
0aafd27e-a3ef-3601-a4e9-1ad3a46b1a1f,Kenny Burrell,All Day Long,1957,jazz; hard bop
4bc8b6d0-f7b4-3b53-a775-d7127c380a1a,Frank Sinatra,A Swingin’ Affair!,1957,easy listening; vocal jazz; jazz; pop; vocal; traditional pop; standards
0e4ec499-1941-31f4-b0d8-95d54f0f708d,Dizzy Gillespie,At Newport,1957,jazz; bop; hard bop
621dd1f0-1365-39ec-9d7f-0c79fd1c0899,The Clovers,The Clovers,1956,doo wop; rock; r&b; jazz; blues; doo-wop; rhythm & blues
50bc3281-7b9b-3b1e-92d0-660f3d443f04,The Clovers,The Clovers' Dance Party,1959,r&b; rock & roll
883d137a-4b9a-3b74-b37d-77f9a3ff62ba,Frank Sinatra,Where Are You?,1957,easy listening; vocal jazz; jazz; pop; vocal; torch songs; traditional pop
412082e1-0d96-3878-bc78-a17e95fb8401,The Coasters,The Coasters,1957,rock & roll; rock; r&b; blues; doo-wop; rhythm & blues
d60f223c-8a36-3060-9b1b-b29e3b990d91,Marty Paich,Jazz for Relaxation,1956,cool jazz; jazz
c288ce35-2092-3f3b-bdfe-4ebcce441364,Oscar Peterson,Plays Pretty,1952,jazz
c91e70dc-59eb-337f-b1e7-9f3c99094bce,Les Baxter,The Passions,1954,easy listening; jazz; exotica
78e08fd8-6e52-3712-bcba-99f0312fe7bd,Frank Sinatra,Come Fly With Me,1958,easy listening; big band; vocal jazz; vocal pop; ballad; swing; jazz; pop; vocal; traditional pop
5e97f43a-5b44-3b1c-aa51-6a3a81d016e2,Frank Sinatra,No One Cares,1959,vocal jazz; vocal pop; jazz; pop; vocal; traditional pop
5a349fc4-c2db-3ea1-8251-c084bca924b6,Les Baxter,Kaleidoscope,1955,instrumental; easy listening; jazz; pop
ff163de1-ffb9-3047-81b5-51793e126a93,The Coasters,Poison Ivy / I'm a Hog for You,1959,rock & roll; sexual; rock and roll; male vocalist; vocal; humorous; rhythm & blues
744b6a33-2327-3906-96a7-464c87ae5cfd,The Coasters,Yakety Yak / Zing! Went the Strings of My Heart,1958,doo wop; rock; doo-wop; pop rock
d76635e0-91c7-392f-b30a-5833dcce8510,The Coasters,Charlie Brown / Three Cool Cats,1959,rock; rock and roll
56173c97-1491-3216-9412-7e9bde5a7922,Nat King Cole,That's All There Is to That / My Dream Sonata,1956,pop
e0f5966f-d33e-398d-8de0-3ba55a6e1cde,Erroll Garner,Solitaire,1955,jazz; blues; err
9b1eca40-af97-3d98-8400-e5511899c4c3,Lee Morgan,Vol. 3,1957,jazz; hard bop
c2086551-b042-3b96-b553-8636a612791d,The Skyliners,Since I Don't Have You / One Night One Night,1958,pop; rock; doo-wop
802cf654-cd65-32c0-a2c2-1ad2e06f27e4,The Rays,Silhouettes / Daddy Cool,1957,rock; doo-wop; rock and roll
2b5535ee-adbe-33a5-8986-74eace9dd169,Machito,Kenya,1958,mambo; latin; swing; latin jazz; afro-cuban jazz; jazz
177b6f4e-6436-3c34-84fa-962d7a1d2e61,Big Joe Williams,Piney Woods Blues,1958,delta blues; blues
c643971d-db3c-3186-a1f3-36c87ffc5ec6,Eartha Kitt,RCA Victor Presents Eartha Kitt,1953,jazz; pop; big band
1a1a95d2-a7aa-3733-866b-a82ce5a1b4af,Little Richard,Kansas City / Lonesome and Blue,1959,blues; rock; rock and roll
73f3ecf6-2a77-305b-9330-fea51b31c191,The Crickets,Oh Boy,1957,rock & roll; garage rock; rock; rock and roll
ea8b1766-665b-300e-9edb-6160adc96cfe,Ruth Brown,Ruth Brown,1957,blues; rhythm blues; rock; funk soul
75ceeb5f-2770-371c-9f38-e7c97716ddf0,Lightnin’ Slim,I’m a Rollin’ Stone / Love Me Mama,1957,louisiana blues
cc5a916c-1858-397c-8a01-b625b60ad22c,Chet Atkins,Hum and Strum With Chet Atkins,1959,country
ef284807-bb4c-3781-a385-3a9216ccb494,Harry Belafonte,Belafonte at Carnegie Hall,1959,traditional folk music; calypso; caribbean folk music; spirituals
fd782cba-b75e-32b9-990a-7d915768e081,Jacques Brel,N°2 : Quand on n’a que l’amour,1957,chanson française; chanson
3ced8045-86ba-3032-a98f-30b1e1bd9360,Jacques Brel,N°3 : Au printemps,1958,chanson; pop; chanson française
f1afda34-bf08-3bbb-87c3-eda5a9fc6f41,Terry Gibbs,Launching A New Band,1959,jazz; big band; swing
1205dd7c-c111-30d3-b138-caed6343d5ca,B.B. King,Singin’ the Blues,1957,blues; blues rock
0f5eab7a-538e-30b2-830c-748054daaa62,Richard Wagner,Die Walküre,1955,opera; classical
24e89a4d-6ccc-3d62-8c07-26240b5b8563,Billy Bauer,Plectrist,1956,jazz
d701c64b-3e9e-3fba-9175-3782a2f30e94,Lee Morgan,"Volume 2, Sextet",1957,jazz; hard bop
1efadd5b-9149-3e38-aac3-03979243d22b,Buddy Collette,"Calm, Cool & Collette",1957,jazz
d21d458a-9650-3ced-a8de-e27a6bf6faef,The Modern Jazz Quartet,The Modern Jazz Quartet at Music Inn,1956,jazz
3c2105df-4be1-3a3f-bca7-28619dfbe198,Buddy Collette,Nice Day With Buddy Collette,1957,cool jazz; jazz
e688a007-ffd5-364d-9cac-88d1590fae7a,Dean Martin,Young and Foolish / Under the Bridges of Paris,1954,pop
f0a4f5c6-34db-3caf-a83d-e24b3cfa007a,Charles Aznavour,"Charles Aznavour chante Charles Aznavour, Vol. 2",1955,chanson française; pop
53549bd6-e9c1-3356-8c12-b631c04fd707,Charles Aznavour,C’est ça,1959,jazz; pop; swing
622fac47-51c7-3ea3-865e-701a92bbfdf1,Charles Aznavour,Charles Aznavour chante Charles Aznavour,1953,jazz; pop; chanson française
ce5bb1be-768e-3554-9746-ebf3a3ce3ee6,George van Eps,Mellow Guitar,1957,easy listening; jazz
414fa5bd-1134-38f8-9fbc-b00084053dec,Peggy Lee,Miss Wonderful,1959,jazz
e8c950bf-8063-36a8-8fd4-15f76046d363,Louis Prima,Strictly Prima!,1959,jazz; new orleans
ccb243e6-3230-3242-84de-4d1f5979caf9,Louis Prima,The Call of the Wildest,1957,jazz; pop; new orleans
11a22651-8dc9-307b-a44e-7ac056a9dbdf,Lloyd Price,Lawdy Miss Clawdy / Mailman Blues,1952,rock & roll; rock; rock and roll; new orleans r&b; blues; rhythm & blues
0611e966-c0b6-317f-9e7d-792ba23d8f50,Lou Donaldson,Lou Takes Off,1958,jazz
e5dbeb8e-3756-30d8-8a5b-f21cf49d9422,Erroll Garner,Erroll Garner,1956,stride; piano blues; swing; bebop; cool jazz; jazz; blues
6f89ebe4-b40e-378e-b358-e81f9fb3b1f1,Sonny Clark,"Dial ""S"" for Sonny",1957,jazz
083d5621-52d8-325c-87ff-045cd42eaae9,Georges Brassens,Nº4 : Georges Brassens et sa guitare,1956,chanson; pop; chanson française
1063c8f8-37d8-392c-8911-9bec6a3f6c6d,Harry Belafonte,Belafonte Sings the Blues,1958,ballad; piano blues; jazz; pop; blues
5cb6d2d6-8220-3aa6-a4c5-81503af59375,Eddie Albert,Go If You're Going / Just for the Bride and Groom,1955,pop
c2efe02a-c5fd-3672-80f0-d845a05a94a2,Roger Williams,Autumn Leaves / Take Care,1955,instrumental; easy listening; jazz; pop
29d61f77-82f8-3f8f-909d-f5c7d7f082d0,Helen O’Connell,Inspiration / Sailor Boys Have Talk to Me in English,1955,pop
4f5fd879-33b6-381e-b82a-551e9c9dbdc5,Jane Morgan,In Paree / Take Me Away,1955,easy listening; jazz; pop
710fbee3-67c7-39c5-b445-dcc129b6e83d,Jody Reynolds,Endless Sleep,1958,rock; rock and roll
d4590642-21df-353f-9c29-c17b6caaaf93,Alfred Deller,The Three Ravens - Elizabethan Folk & Minstrel Songs,1955,folk.song; medieval
8ac20150-28d8-360c-9597-e277053b6c9a,The Platters,Twilight Time / Out of My Mind,1958,rock; rock and roll; pop; doo-wop
95ca1bca-f3bb-3ff8-a6a7-efdef346b542,Давид Фёдорович Ойстрах,Encores,1957,classical
abf8f778-daf7-3b6f-8d41-ef8351b8ae99,Victor Borge,Comedy in Music,1954,satire; comedy; non-music; music comedy; pop; song parody; classical; comedy/spoken
99374abc-8352-37a0-a17b-80cc4e71e525,Martin Denny,Hypnotíque,1958,exotica
35f01d2d-0f53-3235-85bc-8a6c47b4332a,Martin Denny,Exotica,1957,pop; exotica
7dc97960-4502-3ef5-945b-2a0d7400484a,Milt Buckner,Rockin' Hammond,1956,soul jazz; jazz
708b553d-3c99-3261-a125-030e69102067,The Del‐Vikings,Come Go With the Del Vikings,1957,doo wop; pop; rock; doo-wop
05ed655d-0e6f-363b-b047-866aef30b6f1,Julie London,Julie,1957,jazz; pop; traditional pop
3316aff5-aab9-3980-aac0-a7d59721f41c,Julie London,"Julie Is Her Name, Volume Two",1958,jazz; pop; traditional pop
87b49616-572f-379f-9d6b-d60adeedda29,Julie London,Make Love to Me,1957,jazz; pop; traditional pop
02c61331-4a6e-387d-9a9e-2ab72462169d,Hamish Menzies,Over the Sea to Skye / Skye Boat Song,1955,pop
253d04a0-c73a-33b5-a93e-13e56df64773,Bill Doggett,The Doggett Beat for Dancing Feet,1957,instrumental r&b; jazz
5d9c8483-ce37-3ed7-a300-7a2b461b6443,Doris Day,When I Fall in Love / Take Me in Your Arms,1952,pop
b6021a31-ffbb-37aa-b983-2d2227591c7e,Audrey Morris,The Voice of Audrey Morris,1956,jazz
5e9cb79f-be3f-331e-ad1f-b831982d7869,The Chords,Sh-Boom / Little Maiden,1954,rock; r&b; blues; doo-wop
0af50f3a-b4dd-3fe1-9748-8748b4fccd70,Wynonie Harris,Wasn't That Good / Mama Your Daughter's Done Lied on Me,1953,blues
6fada7f9-b036-3821-8873-fb91d147e515,Perry Como,Season’s Greetings From Perry Como,1959,pop
6bf334ab-c986-3606-8245-cddfe8b580de,Little Anthony & the Imperials,We Are the Imperials,1959,r&b; soul
1d89836d-3cd9-3f85-869d-a7bd4034d63e,Chuck Berry,School Day (Ring! Ring! Goes The Bell) / Deep Feeling,1957,rock & roll; rock; rock and roll
b49a8194-222d-3dbe-a576-64d5fbba97a4,The Big Bopper,Chantilly Lace Starring the Big Bopper,1959,rock; pop/rock
318ccd02-0535-3199-81e6-e3d4ecb2678f,Tiny Bradshaw,Boodie Green / After You've Gone,1950,r&b
40faedfa-620c-3bc6-9849-154d341219c2,G.L. Crockett,Look Out Mabel / Did You Ever Love Somebody (That Didn't Love You),1958,rockabilly
62bb06f6-033a-38cb-87bf-4841ab8b926a,Art Pepper,Mucho Calor,1958,jazz
f0f1dbca-6029-3f57-bc72-e00ac30bbcde,Cannonball Adderley,Cannonball’s Sharpshooters,1958,jazz; hard bop
afb9ce89-9973-3135-b65d-6dcfc0201833,Muddy Waters,I’m Your Hoochie Cooche Man / She’s So Pretty,1954,chicago blues; blues
21a136b7-54dd-31dc-a4d9-90c2b833b786,John Williams,World on a String,1957,contemporary jazz; jazz; big band; should be public domain
4e849350-2557-39a1-b37b-46663850ef51,Lou Donaldson,The Time Is Right,1959,jazz
50087529-d113-3785-b424-acc235b8a8bc,Osie Johnson,Osie's Oasis,1955,jazz
330b75fa-6d9d-3bce-a4ac-a5cba5fa8ca0,Ray Anderson,Once Sweethearts / Those Old Hands,1958,bluegrass
0ed47a80-1525-33f0-adc8-4d2916828a47,Gene Krupa,Krupa and Rich,1956,jazz; swing
0b3fca7b-5149-3e37-a387-eece2b7426ce,The Dave Brubeck Quartet,Dave Brubeck at Storyville,1954,cool jazz; jazz
63ac4773-4faf-33a8-9409-ae41cfff3bc2,Judy Garland,Judy,1956,vocal jazz; jazz; pop; blues
ca1b425f-aaf0-32b4-9870-6af41a755f6b,Jack Costanzo,Mr. Bongo Has Brass,1956,latin jazz; jazz; latin
c04d9ebb-2aba-32d3-aecc-fbb458502d59,Curtis Fuller,The Opener,1957,instrumental; jazz; improvisation; hard bop
4688d9d2-c180-3f5e-bbcd-82e362141224,Little Walter,My Babe / Thunder Bird,1955,jump-blues; blues; chicago blues; rhythm & blues
99fbfe7d-b0b6-3e08-9125-d83dcf72035f,Little Walter,Sad Hours / Mean Old World,1952,chicago blues; blues
e43518d5-92ec-3b63-84b6-41cfe15ae5ce,Oscar Pettiford,The New Oscar Pettiford Sextet,1953,jazz
2d7f07da-f0d2-3110-b195-1d8921276f02,Little Walter,"Boom, Boom, Out Goes the Lights / Temperature",1957,boom boom out go the light
23506cab-ae66-3422-8eb6-16cb6e598510,LaVern Baker,Lavern Baker,1957,rock & roll; rock; pop; blues; rhythm & blues; early pop; early r&b
401e83af-1eec-38a2-b564-43b60b59659f,Little Walter,You'd Better Watch Yourself / Blue Light,1954,rock; rock and roll; blues; chicago blues
56e9e877-c52c-3a7e-950f-8184ce4f717a,Little Walter,Juke / Can’t Hold On Much Longer,1952,chicago blues; blues
bf7c5199-efc6-3f5b-96cb-41a156bb7d45,Lloyd Price,Stagger Lee / You Need Love,1958,rock & roll
5e6553b6-0d75-33f1-a76d-e8cfc51cd892,Little Walter,Last Night / Mellow Down Easy,1954,rock; rock and roll; blues; chicago blues
d0d2495c-6f8b-3163-bcca-b0d5ef735844,Johnny Ace,My Song,1952,pop; blues; ballad
b1e8c17d-c57e-3f7d-8d65-99449b77ed0d,Ray Anderson,Near the Cross / Nothing but the Blood,1958,bluegrass gospel
8285ad8a-fb99-38ca-8585-88aa10ddd663,Stan Getz,In Stockholm,1956,cool jazz; instrumental jazz; jazz
6633423c-761b-377e-91c4-c448a5cbb039,Milt Jackson,Roll 'Em Bags,1956,jazz
bb40a29a-d902-39b4-a0ad-751228c37407,The Mills Brothers,Be My Life's Companion / Love Lies,1951,pop
020e2540-4bce-3f5b-9e60-fae21d06604b,The Mills Brothers,The Glow-Worm / After All,1952,jazz; pop; big band
37c54bc4-4330-3c48-8289-29acc8f86812,Johnny Ace,Saving My Love for You,1953,blues
68a87646-4a59-3c04-b47d-8255b2fe4c26,Thad Jones,The Magnificent Thad Jones,1956,jazz
64e7f7cb-df28-3f53-a0fe-662d15a3865c,Bud Shank,Bud Shank Quintets,1955,cool jazz; jazz
104ace20-6304-3bae-8f65-bd4be98f7e31,Lennie Niehaus,"Lennie Niehaus, Volume 3: The Octet # 2",1955,cool jazz; jazz
5a6df368-794c-39ba-acd0-15ca7ea367c8,Bennie Green,Kai and Jay / Bennie Green With Strings,1956,jazz
ba8c7f8c-fbaf-393f-97ee-3b07cf324679,Jacques Brel,Il peut pleuvoir / C’est comme ça,1954,pop
fb3fb4ce-50bf-3dc1-885e-14735e7155e3,Jacques Brel,La Foire / Il y a,1953,pop
aad55056-66de-3462-94fd-817b3e317a23,Jacques Brel,Les Pieds dans le ruisseau / S’il te faut,1955,pop
7269c9cc-f0e8-304f-83a3-361c37d7a3f7,Paul Anka,Diana / Don’t Gamble With Love,1957,rock & roll; pop; vocal; rock
a963188d-be02-3173-9d43-945ec98eac81,Paul Anka,"I Love You, Baby / Tell Me That You Love Me",1957,pop; vocal; rock; pop rock
c2db7427-fab9-3a84-aa3c-06ff5a04ce68,The Everly Brothers,Wake Up Little Susie / Maybe Tomorrow,1957,country; rockabilly; rock; rock and roll; pop
b6db77d4-ef9c-3494-9ac7-aacba7a0d923,Roy Orbison,Ooby Dooby / Go! Go! Go!,1956,rock & roll; rockabilly; rock and roll
14621c2d-a200-3353-ba07-2c7df15ca55c,The Bobbettes,The Dream,1958,doo-wop
b8c2b1ec-640c-3088-b804-094d0fc513ea,The Bobbettes,Mr. Lee,1957,pop; rock; rock and roll
80f04124-4628-3e14-9125-3445b1115eda,The Bobbettes,Don't Say Goodnight/You Are My Sweetheart,1959,doo-wop
948a4f0a-99a1-3c2e-b6a1-63ad8ef0e898,Miles Davis,"Miles Davis, Volume 1",1955,jazz
c4d7c9e0-3ac8-3f29-8224-79c19253d2da,Miles Davis,"Miles Davis, Volume 2",1956,jazz; miles davis
3e65b43f-fff4-308e-aa4e-73314bc9955e,Roger Williams,Night Wind / Wanting You,1955,easy listening; pop
1b464368-017c-3aba-8a2d-437bcf43b5d0,Neal Hefti,The Atomic Mr. Basie,1958,nocturnal; lush; energetic; swing; jazz; manic; improvisation; uplifting; instrumental; big band; orchestral; acoustic; playful; dense; bop
36ab30df-152b-3b68-98ba-cf2263cbe725,Robert Pete Williams,Those Prison Blues,1959,country blues; blues
2b2ffc67-4c53-37ce-b5f0-c1dc91f33372,Hank Snow,The Singing Ranger,1959,country
63386a0e-6cf2-37a3-90e7-9dc84245e49e,Kenny Burrell,"Blue Lights, Volume 2",1958,jazz
04b9baff-e1f2-3653-aa43-dabe607685a5,Joe Glazer,Songs of Joe Hill,1954,folk
95b9651b-1c37-3124-ae23-d0fdfd203db0,Lee Morgan,Indeed!,1956,hard bop
0466a7fa-a4b9-380e-ad27-857a48f4af09,Tak Shindo,Brass and Bamboo,1959,easy listening; big band; exotica; swing; jazz; pop
bb1fa1fb-fabc-328f-8555-9460e9662972,Tak Shindo,Accent on Bamboo,1959,easy listening; big band; gagaku; exotica; swing; opera; jazz; pop; classical
1798d86b-bd67-36eb-90cc-f97b9ba1fcce,The Miracles,Bad Girl,1959,rock; soul
381f0811-59db-3f56-ac3f-5aabec6d2fff,Julie London,Calendar Girl,1956,traditional pop; jazz
49647ceb-7e60-3f12-92d7-75e7a0c739d0,Julie London,Lonely Girl,1956,jazz; pop; traditional pop
a506d03d-a0cf-3b04-9b39-398fd2cea017,Julie London,Your Number Please…,1959,easy listening; jazz; pop; traditional pop
cc1fe6fe-8d24-384f-b0ed-52e2c9572fc2,Julie London,Swing Me an Old Song,1959,ballad; jazz; pop; traditional pop
dd3e1ddf-f01c-30bc-8663-8d3d7c52849e,The Coasters,Run Red Run / What About Us,1959,blues; rock; doo-wop
c839d397-e891-3dad-adf5-bf14665d5c00,The Coasters,Idol With the Golden Head / (When She Wants Good Lovin') My Baby Comes to Me,1957,pop
bbf437bf-84d2-38c0-aaf5-9597fb15ec8f,The Robins,Smokey Joe's Cafe / Just Like a Fool,1955,rock; doo-wop
670c03fa-80b9-3b2c-acb8-0e25e134584c,The Coasters,Sweet Georgia Brown / What Is the Secret of Your Success?,1957,oldies
1001c258-2dc5-371f-8bde-b3c368764d16,The Coasters,Along Came Jones / That Is Rock & Roll,1959,rock; doo-wop; rock and roll
f7c21ecf-5f31-36f8-a9cb-e7e792e196fc,Mario Lanza,Lanza Sings Christmas Carols,1956,christmas; pop; classical
abef362b-18af-3f9d-86a6-efd172334acc,Link Wray & His Raymen,Rumble / The Swag,1958,instrumental; rock; rockabilly; rock and roll
661dceaf-b0b3-35d4-8543-b8c1ed1afd0c,Alan Lomax,Blues in the Mississippi Night,1957,country blues; blues
136211c2-9049-3cd5-bb33-ef22155aa133,Ruggero Leoncavallo,Pagliacci,1955,opera; classical
7686266c-8e70-32c2-9a73-b095df622b6e,Giuseppe Verdi,Rigoletto,1956,opera; classical
511ea1c1-d5a9-470a-930c-32d6394db093,Yma Sumac,Inca Taqui,1953,mambo; folk / world / country; folk; latin
12053010-f981-352c-bfd9-0851dd892646,The Platters,The Great Pretender,1955,pop; doo-wop; rhythm & blues
fd834c6c-bedc-30c0-b325-e9c4c2d60d67,The Modern Jazz Quartet,Modern Jazz Quartet,1952,cool jazz; jazz
dd672297-0814-4ff4-ac97-fb0a663c4e51,Tommy Wolf,The Nervous Set (original broadway cast),1959,musical
16fa153c-ee75-34a3-a135-df60b31ab8a7,Burl Ives,Down to the Sea in Ships,1956,folk; oldies
128418a8-19d6-4bd0-936c-0d7755f2da8d,Willis Jackson,Please Mr. Jackson,1959,jazz; soul jazz; hard bop
baf654ad-76ea-3780-9bb3-a6bdddeed7ab,Marv Johnson,Come to Me,1959,soul
41a58a26-4356-4ce7-8bdb-c26e4e2249c9,The Mystics,Hushabye / Adam and Eve,1959,rock; doo-wop; rock and roll
4bb2dffc-e35a-3027-90fd-2f43a9219285,Eddie Holland,Because I Love Her,1959,rock; soul; rock and roll
d91692e4-6f83-3db5-a63f-d9417c47e354,The Robins,Riot in Cell Block #9 / Wrap It Up,1954,r&b; rock; rhythm & blues
0e2abc68-d2ea-3725-a1b6-0f34d21469a2,Eddie Holland,Merry-Go-Round,1959,doo-wop
9bf3d02a-f5eb-4141-81ff-80969b6d147d,Bill Haley and His Comets,Rock Around the Clock,1955,rockabilly; rock & roll; rock; rock and roll
2ec0cf16-227f-49f8-90a2-0e97483c9b9d,Bill Haley and His Comets,Rock ’n Roll Stage Show,1956,rock & roll; rock; rock and roll
93bff1e4-e438-462a-b202-1ffbcef5a993,Bill Haley and His Comets,Rock With Bill Haley and the Comets,1954,rock; rock and roll
c7a0e784-4dfc-4720-8f0b-8c2712157c74,Bill Haley and His Comets,"Shake, Rattle and Roll",1955,rock; rock and roll
b337936a-6e0b-4f0e-8ac9-215a57ab5905,Billy Lee Riley,Red Hot / Pearly Lee,1957,rock; rockabilly; rock and roll; pop
adf0b11b-768b-4f4e-ba02-99cc564094e2,Benny Goodman,On the Air (1937-38),1952,jazz; big band
5e1cbcdb-26c7-32e9-a711-8a49a4aae2f1,Nat King Cole,Sings for Two in Love,1953,jazz; pop; blues; classical
9aacedfd-3123-3b76-b39f-fcff16ce35bd,Thad Jones,"The Magnificent, Volume 3",1956,jazz; hard bop
5ef5035d-e6f2-4b4d-8183-a96c01ad1eba,Art Blakey,"Orgy in Rhythm, Volume Two",1957,jazz
7c609b99-85d3-4c6a-aa4b-e66f7e973d5c,Clifford Jordan,Cliff Jordan,1957,jazz
fb5bcd7c-a62d-4741-b024-35e702d861e3,June Christy,Something Cool,1954,jazz; pop; oldies; vocal jazz
f47073f3-b2bd-4036-9420-f8380f697841,Galen Drake,What Is a Husband? / What Is a Wife?,1956,non-music
30aa2726-f5a7-4e6c-a089-c4da12b738bc,Nat Adderley,"""That's Nat"" Adderley",1955,jazz
5d9c50a6-3ae3-4a32-8881-d2a6ce33d367,Gil Mellé,Patterns in Jazz,1956,jazz
74a5fc6b-f101-4e8b-9d26-20f11fbc1ebc,Earl Bostic,Flamingo / Sleep,1954,jazz; rhythm & blues
e402c0e7-17b3-40f9-ab02-b9fd6e23e890,The Teenagers,Goody Goody / Creation of Love,1957,rock; doo-wop; rock and roll
dadfa0fc-401f-4d98-a4bb-0ddee5db980d,Freddy Cannon,The Explosive!,1959,rock & roll; pop; rock
eeafd9fe-b11a-4e76-ad09-38a30b318c60,The Teenagers,The Teenagers Featuring Frankie Lymon,1956,rock; doo-wop; rock and roll
dabacc3e-15a3-4345-93f8-4d1e273e17e8,The El Dorados,At My Front Door / What’s Buggin’ You Baby,1955,doo wop; rock; doo-wop
d559508d-4852-4258-92c6-739b2f9508a2,Jule Styne,"Say, Darling",1958,musical
be922f67-a1e0-4454-9e7a-8e283a6a7808,Bill Parsons,The All American Boy / Rubber Dolly,1958,rock; rock and roll
829bfa48-4e18-4173-8af3-ec51ac48befd,Billy Faier,The Art of the Five String Banjo,1957,folk
768ca057-d1d6-4b2f-9418-13c5cf9eefa5,Dean Martin,That's Amore / You're the Right One,1953,pop
e2bb1b65-5614-4d91-a03d-a63362af0f5b,The Falcons,You're So Fine / Goddess of Angels,1959,rock; doo-wop
983daf0d-f0e7-4df8-b6a8-5e4edb101b2d,Betty Carter,Out There With Betty Carter,1958,jazz
89623d6a-7fb5-43ba-bfc4-53c2c8a1019f,Frank Sinatra,All the Way / Chicago,1957,jazz; big band
174bf7e8-595e-463e-b614-cbd1dae82c85,Nat King Cole,"Lover, Come Back to Me / That’s All",1953,easy listening; jazz
b5acc2cb-ac0a-4853-991b-11fe69c156ef,Muddy Waters,She’s Nineteen Years Old / Close to You,1958,chicago blues; blues
cfd56446-3a7a-4ec4-b44b-44def12ff27f,Charles Mingus,Strings and Keys,1953,cool jazz; jazz
210fc978-c088-40fc-90b5-0aa6004203a8,Hank Mobley,Hank Mobley Quintet,1957,jazz; hard bop
3cfddc39-1c36-4ae4-8b3e-b9649f0a4dc0,The Drifters,"Dance With Me / True Love, True Love",1959,rock; rock and roll; pop; soul; pop rock
1c09c881-6e0e-4217-8583-fca41a71a005,The Drifters,There Goes My Baby / Oh My Love,1959,doo-wop; soul
937475fe-80c1-48f3-864f-9c6f2ff46f44,Duke Ellington and His Orchestra,In a Mellotone,1956,jazz; big band; swing
91b0fb26-3d8b-455d-9582-b034624ca1ba,Eddie Cochran,"Hallelujah, I Love Her So / Little Angel",1959,pop; blues; rock
36ad274e-d152-44c9-a460-810dbbd74ffa,Stanley Black,Tropical Moonlight,1957,easy listening; jazz; latin
830ec95a-0870-477d-b380-2b502363bd9c,Mel Tormé,Mel Tormé with The Marty Paich Dek-Tette,1956,jazz; big band; swing
4beaad92-9854-4bd5-bb47-053aa0ad70f0,Jerry Keller,Here Comes Summer / Time Has a Way,1959,pop
dac389c2-18a1-47ef-8652-36940371c25f,Jerry Lee Lewis,Breathless / Down the Line,1958,rockabilly; rock & roll; rock; rock and roll
c3cece99-c63e-4db7-85eb-9d5dc2b839f5,The Everly Brothers,All I Have to Do Is Dream / Claudette,1958,rock & roll; rock; rock and roll; pop; close harmony
c9b67fc2-8a31-48a2-9134-b2f6503d4fac,The Everly Brothers,Problems / Love of My Life,1958,rock; rock and roll
457bb3e1-6d5b-4942-9733-b740be6e85c3,The Everly Brothers,Let It Be Me / Since You Broke My Heart,1959,pop; ballad
de99c164-497b-468b-9629-49f9d91f08cb,The Everly Brothers,Songs Our Daddy Taught Us,1958,country; country folk; folk; rock; rock and roll; folk rock; pop; traditional country; close harmony
c7b75b7f-53d4-4945-8a7f-cb6f0fb883b7,The Everly Brothers,Bird Dog / Devoted to You,1958,oldies; rock; rock and roll
0f01273e-c5fd-434f-b72c-08b55e5baaea,Nat King Cole,Too Young / That's My Girl,1951,jazz; pop; swing
3c6a43be-3be4-412c-8b6e-d1bc6233bbf2,Nat King Cole,Mona Lisa / The Greatest Inventor of Them All,1950,jazz; pop; swing
44e90dc5-491a-4159-abd3-c1a3bf110c81,Nat King Cole,A Blossom Fell / If I May,1955,easy listening; ballad; jazz; pop; traditional pop
8785a063-5fc0-4461-99ce-a9b9ad4e341f,The Fireballs,Nearly Sunrise / Bulldog,1959,instrumental; rock; rockabilly; surf
fca6cacb-3e27-43ac-9f67-0dec0f3c5cd2,Johnny and the Hurricanes,Red River Rock / Buckeye,1959,rock; pop rock
8219a424-8d27-4337-bf1e-61bf9ce3fc1a,Elisabeth Schwarzkopf,Elisabeth Schwarzkopf Sings Operetta,1959,classical
1dffdd11-2569-4ad7-b95f-73a91d456c7f,Quincy Jones,This Is How I Feel About Jazz,1956,jazz
53875aae-9199-4c8d-a4ce-a1db6fc0f272,Quincy Jones,"Go West, Man!",1957,jazz; big band
ce6c7a60-3026-4bc5-a44b-c10998d5b3c6,Webb Pierce,There Stands the Glass / I'm Walking the Dog,1953,country; honky tonk
75c5afda-9759-44da-a3c6-5f3f84a3d2fa,Mahalia Jackson,I Believe,1956,gospel; blues
