release_mbid,artist_name,release_name,release_year,release_genres
d5b40860-b695-4313-a87d-79ae4e96b472,The Carter Family,Engine One-Forty-Three / I'm Thinking To-Night of My Blue Eyes,1929,country
ca1b4d39-c795-46d2-b3de-33fbf95ba790,Αντώνης Νταλγκάς,Ομολογίες / Μάτια μου,1928,rebetiko
231444d1-e53a-4387-bf89-5e274bd974dd,Irene Beasley,The St. Louis Blues / Choo Choo Train,1928,jazz; pop
b6810444-ea00-41ee-8fcf-14cf3a4cd1ed,Irene Beasley,Sometimes I Wonder / Moon Song,1929,pop
2663ec8d-822d-4840-b249-6ceccd666561,Irene Beasley,"Good Mornin' / Go 'Long, Lasses",1928,jazz; pop
ddfef512-65e9-4ae3-9093-158f6c3c163f,Henry Thomas,Bull Doze Blues / Old Country Stomp,1929,texas blues; blues
f217076a-0753-4448-8a55-ec47cd90e03e,Arthur Miles,Lonely Cowboy,1929,country
c0c10cff-cb9a-45ff-9b42-f33632f2fc60,The Bistrouille Amateurs Dance Orchestra,Dixie Melody / Autumn Winds,1929,jazz; swing
283f0df6-8ccf-4eb0-8bd4-5e0af3859f98,Seger Ellis,"When You Said ""Good-Night"" (Did You Really Mean ""Good Bye?"") / When You're Smiling (The Whole World Smiles With You)",1928,pop
40fd5016-bb69-4fea-999b-f85cac63e844,Aileen Stanley,Everybody Loves My Baby (But My Baby Don't Love Nobody but Me) / De Clouds Are Gwine to Roll Away,1924,pop
ebe65e59-407d-4fea-b748-121354c75dcb,Mound City Blue Blowers,Barb Wire Blues / You Ain't Got Nothin' I Want,1924,jazz
4715af43-0d62-4c30-a3c5-377316a032f9,Mound City Blue Blowers,Blues in F / Wigwam Blues,1925,jazz
e987afa7-c410-4645-a322-3d6f9755ceff,Mound City Blue Blowers,San / Red Hot!,1924,jazz
b5401ee2-6421-4299-bb1e-338733c6d152,Mound City Blue Blowers,What Do I Care What Somebody Said / Nervous Puppies,1927,jazz
a67bea37-4410-4354-a296-9e0326f9bc24,Mound City Blue Blowers,Tailspin Blues / Never Had a Reason to Believe in You,1929,jazz
86344a04-5b6d-478c-8a45-98132db98fc3,Mound City Blue Blowers,Tiger Rag / Deep Second Street Blues,1925,jazz
6adb805d-938b-438f-95f2-b564bce09975,Mound City Blue Blowers,Indiana / Fire House Blues,1929,jazz; pop; blues
125a4b4e-1127-4526-8b2f-743acf0d5b0c,Mound City Blue Blowers,Gettin' Told / Play Me Slow,1925,jazz
170056a8-3b17-4edf-be89-36e0dee6b90b,Alberta Hunter,He’s a Darn Good Man (to Have Hanging ’Round) / Some Day Sweetheart (You’ll Be Sorry),1921,blues
444f33b4-403d-4a3a-a1fa-e59534e51ce8,George Olsen and His Music,Hi-Diddle-Diddle / Where'd You Get Those Eyes,1926,jazz
ce92a3c7-753e-41f8-9a01-5772c6d1b160,Frank Ferera,The Tumbledown Shack in Athlone / Cielito Lindo,1926,pop
ef04844a-9b54-41e4-99c8-cf703db6ac06,Willy Derby,Meisje kom op myn motorcar / Myn buitenlandsche reis,1920,pop
9f3cefc4-37f5-4770-9952-a85186be80ba,Willy Derby,Dromen uit vervlogen tyden / De wereld der blinden,1920,pop
6e72c3fe-5810-4591-8753-3857752870b2,Willy Derby,Drink en vergeet / Gevangenis-zuchten,1926,pop
bebcb6b6-3330-47f2-bdda-8c9a1e78669f,Carlos Cantieni,Der Fremdenlegionär / Das Grab auf der Heide,1928,easy listening; jazz; pop
a120c029-2323-4897-acfe-d34d150043f9,Alberta Hunter,"Bring Back the Joys / How Long, Sweet Daddy, How Long",1921,blues
c6c3315e-38f1-42e2-9f7f-54ecb5be2f20,Louis Noiret,"Heb medelij, Jet! / Heb je het Fordje al gezien?",1929,schlager; pop
16c1dcd2-2c76-4fab-8f71-b522e4bbc435,Harry Steier,Es gibt nur einen deutschen Rhein / In der Pfalz,1927,schlager; jazz; pop
3acbfc96-1a7e-486e-b728-adc5a912d869,Amédé Ardoin,Madam Atchen / Two Step De La Prarie Soileau,1929,cajun
11cc6ac0-47d0-4609-abd0-ec48a426bb1a,Mississippi John Hurt,Blue Harvest Blues / Spike Driver Blues,1929,country blues; blues
8ccd361e-5e37-43b5-a1d9-4fb5db966f09,Marthe Chenal,Werther - Carmen,1925,opera; classical
535e5f5b-6dc3-472f-bc60-b97196bbca35,Sid Harkreader,The Dying Girl’s Message / Where Is My Boy To‐Night,1925,country
85e1a760-38e0-4b18-9734-f847f179d055,Duke Ellington and His Orchestra,(You've Got Those) Wanna-Go-Back-Again Blues / If You Can't Hold the Man You Love,1926,jazz
e845239d-ae77-4880-a3c5-733765360b7d,Duke Ellington and His Orchestra,Black and Tan Fantasy / The Mooche,1928,jazz
e87181e8-7f57-4910-a882-a34204a4e56d,Duke Ellington and His Orchestra,Creole Love Call / Black and Tan Fantasie,1927,jazz; big band
5800319c-6efd-4f61-93f3-274bc2baad1f,Duke Ellington and His Orchestra,Diga Diga Doo / Doin' the New Low Down,1928,jazz
9da02891-debb-4716-81ed-0c70e43e7167,Duke Ellington and His Orchestra,Harlem River Quiver / Washington Wabble,1928,jazz
538ed054-c948-415b-859a-612056103a1e,Duke Ellington and His Orchestra,Delirium / Black and Tan Fantasy,1927,jazz
4c0549ed-000f-427f-9b01-fefcb6e4f575,Duke Ellington and His Orchestra,The Blues With a Feelin' / Misty Mornin',1929,jazz; blues
c991d961-13e0-4939-a116-a63060a54ed6,Duke Ellington and His Orchestra,Take It Easy / Jubilee Stomp,1928,jazz
de3f69f1-f32b-46b7-8320-4d2e02d18275,Duke Ellington and His Orchestra,Swanee Shuffle / Mississippi,1929,jazz
7ec8d4a5-e056-44b6-b320-e50b02f5df9a,Duke Ellington and His Orchestra,Blues I Love to Sing / Blue Bubbles,1928,jazz
1c428e2d-41f5-460a-96ce-7a0a4f0534e2,Duke Ellington and His Orchestra,Black and Tan Fantasy / What Can a Poor Fellow Do?,1927,jazz
fb22dc05-ed92-4244-abe7-40a472f00126,Duke Ellington and His Orchestra,I Must Have That Man / Bandana Babies,1929,jazz
730aa567-6b52-4c31-ac40-679caa2d7d79,Duke Ellington and His Orchestra,Cotton Club Stomp / Arabian Lover,1929,jazz
f61a8d81-e1bf-4e3d-8979-3429a9842122,Washington Phillips,Jesus Is My Friend / What Are They Doing in Heaven Today,1929,gospel; blues
6a4e3676-e809-4ecf-86bc-b945f2adb1ac,Duke Ellington and His Orchestra,Louisiana / Awful Sad,1929,jazz
324110a4-629c-424c-b2b7-0eadae15f502,George Gershwin,Maybe/Someone To Watch Over Me,1927,pop
ca00bfce-7d9c-46b3-b7c1-3138e1808834,George Gershwin,Rhapsody in Blue Parts 1 & 2,1927,jazz; classical
948509ee-8956-4509-9905-ec6c4d03878e,Bill ‘Bojangles’ Robinson,Ain’t Misbehavin’ / Doin’ the New Low Down,1929,jazz; pop; vaudeville
9f21d82b-4bd5-450f-85bf-a86085ad8d85,Sacha Guitry,Mariette,1929,classical
66f31f12-1b94-4b5e-9736-a1fa6a0a7624,Leroy Carr,The Truth About the Thing / Naptown Blues,1929,piano blues; blues
b1ef114a-cc2f-4458-ad79-dcc87a5f01fc,Billy Golden,The Mocking Bird / Turkey in the Straw,1921,pop
0cf5430e-48e8-4ed6-8fb7-b0178060fc2e,Boyd Senter,The Darktown Strutter's Ball / Bluin' the Blues,1927,jazz
b627bf40-3279-4079-a2b1-f27c3ff0e8a0,Tommy Johnson,Cool Drink of Water Blues / Big Road Blues,1928,delta blues; blues
eda82d18-db16-49c7-885f-f073d9a7ffa8,Houdini,Uncle Jo Gimme Mo / Sweet Like Sugar Cane,1928,calypso
e576584a-a530-42e9-8cc3-c79486a2ba03,Houdini,Song No. 99 / Sweet Like a Honey-Bee,1928,calypso
07182e6a-5397-4409-8edd-00a635418134,Houdini,March / Constantine,1929,calypso
59664fdd-9c31-4f23-8682-71a734d02ea8,Houdini,Executor Doomed to Die / Trifling Men,1929,calypso
0e832e6e-7b85-4599-9d26-aff1238ba36b,Thomas A. Dorsey,Grievin’ Me Blues / It’s Tight Like That,1928,blues
333fc32a-23d8-4de7-81ad-89ca05ef162b,Ma Rainey,Jealous Hearted Blues / See See Blues,1924,blues
789bf407-b659-4732-9b28-5d5031008a0f,Lee Morse,Sweet Man / I'Se Gwine Back to Dixie,1925,pop
e9200db7-8e48-4bcb-9c11-020850e6c571,Lee Morse,"Animal Crackers / My Red-Headed, Blue-Eyed Colleen",1926,jazz; big band
e7c3b65b-0fb5-4251-9877-4237a13bd8aa,Lee Morse,In the Middle of the Night / Mother and Dad,1926,jazz
4a0a708d-6a14-43e2-a021-bd0f98fae396,Lee Morse,The Little White House / Lonely Nights,1927,jazz; big band
07cf273e-f629-488b-9438-9b249418bb20,Joe Falcon,The Waltz That Carried Me To My Grave / Lafayette,1928,cajun
dab4bf4a-161f-44ae-9918-f4115363dfa9,Frankie Marvin,"Old Family Album / Oklahoma, Land of the Sunny West",1929,country
02d9b711-40d0-4d9d-b8d1-de86c4d6816a,Frankie Marvin,Blue Yodel / Away Out on the Mountain,1928,country
2a4b569b-ad34-48a6-951b-e63f68c69600,Blind Joe Taggart,God's Gonna Separate the Wheat From the Tares / The Storm Is Passing Over,1927,blues
77a1be3f-6ded-4478-a5e3-3309af81cd9e,Duke Ellington and His Orchestra,Song of the Cotton Field / New Orleans Low‐Down,1927,jazz
05833610-f64b-43b5-9221-5983e1e7d68c,Frankie “Half Pint” Jaxon,Let’s Knock a Jug / Can’t You Wait?,1929,blues
36ec8fe1-e7d2-41ed-9c7b-c8af5ed52ae2,Louis Armstrong and His Hot Five,The King of the Zulu’s / Lonesome Blues,1926,jazz; swing
6d012186-2e44-41f6-8b05-7c5eb874ec21,Louis Armstrong and His Hot Five,Dropping Shucks / Who’s It,1926,jazz
5e864d15-6780-44e2-a636-c398fea06954,Louis Armstrong and His Hot Five,Skid‐Dat‐De‐Dat / Jazz Lips,1927,jazz
39f1d21f-b187-4cfc-9cd2-1810dda6c907,Louis Armstrong and His Hot Five,You’re Next / Oriental Strut,1926,jazz
1f08fe54-40e7-48c7-ac52-69e8485f6214,Louis Armstrong and His Hot Five,Don’t Forget to Mess Around / I’m Gonna Gitcha,1926,jazz
42fcf377-462b-4e1f-b2cf-c8fe036fd3f0,Louis Armstrong and His Hot Five,Georgia Grind / Come Back Sweet Papa,1926,jazz
27f5f151-16d0-4205-8862-ee5b832ad39e,Louis Armstrong and His Hot Five,Gut Bucket Blues / Yes! I’m in the Barrel,1926,jazz
2ae6c2b5-169d-470c-b1dc-d57b464decea,Louis Armstrong and His Hot Five,Weary Blues / That’s When I’ll Come Back to You,1927,jazz
34cf775e-d5fb-42f7-8e31-1b936b935149,Louis Armstrong and His Hot Five,Hotter Than That / Savoy Blues,1928,jazz
1360833a-95ae-4f61-838a-881cd8e0414c,Louis Armstrong and His Hot Five,Skip the Gutter / Knee Drops,1928,jazz
5b3a09e5-c9c2-443b-942a-ee931045975c,Louis Armstrong and His Hot Five,Got No Blues / I’m Not Rough,1928,jazz
a4fbd4a0-459f-44c0-83e0-f386a1b79ae4,Louis Armstrong and His Hot Five,Two Deuces / Squeeze Me,1929,jazz
83d7ae3c-f381-4a46-abdf-32747d08be13,Jesse Crawford,I'd Love to Call You My Sweetheart / Kentucky Lullaby,1926,jazz; pop
782960b7-7ab7-4a97-89a9-1d996336d237,Billy Jones,A Quartet Rehearsal / Operatic Syncopation,1922,pop
575ff729-3007-4769-8353-f982fa83ccf0,Sam Moore,Mother Machree / Mighty Lak’ a Rose,1922,pop
4b15f468-8b2e-4b23-9956-5a33572a1d75,Constantin Le Rieur,Les Gaz Hilarants / Mon Petit Caprice,1927,music hall; pop
4b380592-fe76-47d1-b4da-e1e334591f07,Chicago Rhythm Kings,There'll Be Some Changes Made / I've Found a New Baby,1928,jazz
3f1b2ecc-5e9b-44fc-8611-382f4f6dc366,Donald Lindley,Trumpet Blues / Sweet Stuff,1926,jazz
c30aef8e-7b2f-415c-9349-1db37827da4d,Ernest Stoneman,Down Where the Watermelon Grows / Peek-A-Boo,1927,country
5bf9fa6c-ba7b-4ae3-aa3b-7dcd363dfeb6,Ernest Stoneman,Blue Ridge Mountain Blues / All I've Got's Gone,1925,country
00d67a52-9749-4fee-87ce-fc44900c1d52,Alfred G. Karnes,I Am Bound for the Promised Land / Where We'll Never Grow Old,1927,country; gospel
e64a7b40-e7aa-4e89-ab4b-3c7197e1277e,Walter Van Brunt,"I’ll Take You Home Again, Kathleen / On the Banks of the Bradywine",1922,pop
