release_mbid,artist_name,release_name,release_year,release_genres
84491c35-c758-4396-bae3-d0970bb799c2,Zarah Leander,Du bist genau wie die Andern… / Ich bin eine Stimme…,1938,chanson; schlager; pop
eb468487-5e0b-482b-ae68-ee0d4ac85848,Zarah Leander,Un désir pour toi / Le vent m’a dit une chanson,1938,pop
0aeb4144-6d2d-43ce-a9a4-a4c0655b6939,Zarah Leander,"Sagt Dir eine schöne Frau „Vielleicht“ / Fatmé, erzähl’ mir ein Märchen",1939,pop
8e1d5bcb-49ba-47de-839f-e51d2d216ed7,Zarah Leander,Ein paar Tränen werd’ ich weinen / Heut’ Abend lad’ ich mir die Liebe ein,1939,schlager; pop; ballad
153edf5b-f92e-4681-babc-2883ba8921cb,Zarah Leander,Sag’ mir nicht “Adieu” – Sag’ nur “Auf Wiederseh’n!” / Cheri… Du bist heut’ so anders!,1938,schlager; pop
0ed64281-bcbc-438d-a8a1-e5259571acf8,Zarah Leander,"Yes, Sir ! / Il pleut sans trêve !",1938,pop
e40a5e93-46a1-430a-8415-9de60949cb63,Zarah Leander,"Ich hab’ vielleicht noch nie geliebt! / Merci, mon ami",1937,pop
fb3e6f3a-dcc7-4416-8544-862c437ff6f2,Zarah Leander,"April, April / Cocktail",1932,schlager; pop
fe3d3ac4-c0b5-45b9-b349-79faaaf73133,Zarah Leander,Entrésång / Viljasången,1931,schlager; pop
51084114-38d7-43d6-9521-0642a14c9a02,Zarah Leander,Henne du älskar / Verklighet och drömmar,1935,pop
904cc1e1-110e-4c25-afa5-96a2aba0b9d0,Zarah Leander,Lang ist’s her / Ein kleiner Akkord,1938,schlager; pop
e6cb7fbe-e1e2-4a3e-933e-75d9698e8054,Zarah Leander,Der Wind hat mir ein Lied erzählt / Du kannst es nicht wissen,1937,latin; schlager; jazz; pop
d1cd034e-3dd5-407d-acad-0f82da727789,Zarah Leander,Fäll inga kärlekstårar / Romans,1939,schlager; pop
efcc9cda-0db7-4e39-b2ea-20c07b177569,Zarah Leander,Gebundene Hände / Eine Frau von heut’,1936,schlager; pop
2f09b85c-4a42-4f96-b252-56506500cf45,Zarah Leander,Eine Frau wird erst schön durch die Liebe / Drei Sterne sah ich scheinen,1938,schlager; pop
8158fd96-9ceb-42a0-bee0-eada7ea238fa,Zarah Leander,Det sker blott en gång / Minns du kvällen,1932,schlager; pop
c6d286ca-2602-49e3-9c9d-42fa0b1b504f,Zarah Leander,Jag är en kvinna som vet vad hon vill / Ninon de Lenclos,1933,schlager; pop
28897e45-7695-45ac-bd53-7c9a3d5839e2,Zarah Leander,Yes Sir! / Sehnsucht,1937,pop
1d2d5fea-b621-4ddc-9b18-f8f9c4135552,Zarah Leander,Det är kärlekens charme / Du ä’ så väldigt lik en ja’ känner,1938,pop
b017fe20-2d6e-40f8-a843-99ba8c63a379,Zarah Leander,För mig var det allt / Kärleksvår,1934,schlager; pop
4f7cffd3-c0f2-4e3a-8704-539d6a8c9b1b,Zarah Leander,"Tiefe Sehnsucht / Yes, Sir!",1937,chanson; pop
61de423d-14ef-4856-bbe7-0af62a3fc55e,Zarah Leander,Varje kvinna är en gåta / Rumba,1931,schlager; pop
478fa1a0-8b80-4b11-805d-6ee7cbef0d8d,Zarah Leander,Piangero per te due lacrime / Questa sera io invito l'amore,1939,chanson; pop
096bda56-d10f-404a-bbf1-cdecfc84dd5f,Zarah Leander,Ich hab’ vielleicht noch nie geliebt! / Kann denn Liebe Sünde sein?,1938,schlager; pop
ffbda20f-9ba1-44b5-b56f-968c4522fb5b,Zarah Leander,"Sag’ mir nicht „Adieu“ – Sag’ nur „Auf Wiederseh’n!“ / Schlafe, mein Geliebter!",1939,schlager; pop
957b46ad-e34e-4d3a-a1d7-5b4296ab5d6b,Zarah Leander,Jag är ett barn av min tid / Nu ska' vi vara snälla,1936,pop
feabe8b2-3670-4e3f-bec9-72d71174d1a7,Zarah Leander,Den sista valsen / En vårfantasi,1937,schlager; pop
d52c0544-cbb5-4354-990d-b5fe85277e67,Zarah Leander,Kärlek var det ej / Staden sjunger,1932,pop
cb345f9f-b6d1-4e0f-b5eb-e71279078f87,Zarah Leander,Kärlekens höga visa / Det bor en orm i varje paradis,1931,schlager; pop
57b156f7-e247-49e2-9776-58077f8319aa,Zarah Leander,En enda liten chans / Skandalkrönikan,1935,schlager; pop
9f7ab4bb-6fd6-401c-92f2-7d151cfb8dd0,Zarah Leander,Farväl / Vid skymningstid,1936,schlager; pop
0c3763ea-6185-4c12-8a7d-d23844a20083,Fernandel,Ignace,1937,pop; classical
58eccb24-cb21-4cca-95e7-229e3f9a46a6,Dan Sullivan’s Shamrock Band,Shamus O'Brien / I'm Leaving Tipperary,1934,celtic
7277eb85-446f-40d2-803b-52d8fa673dab,Lucille Bogan,Sloppy Drunk Blues / Alley Boogie,1931,blues
481374a2-136c-42ba-b758-b3f75e0cc567,Maurice Chevalier,Le Chapeau de Zozo / Ma pomme,1936,pop
2de46f2c-9b99-4cbb-849b-37931d838dcd,Duke Ellington and His Orchestra,Three Little Words / Ring Dem Bells,1930,jazz
d54876ed-c090-4c25-a2c5-ab8c211db3f0,Joséphine Baker,Si j’étais blanche / Les Mots d’amour,1932,pop
0c380e2c-1042-46c3-9252-9f9fdded9324,The Count Basie Orchestra,One O’Clock Jump / John’s Idea,1937,jazz; swing
f3a5c463-1df7-4932-aece-d1206f6394b3,Ray Noble and His Orchestra,Cherokee / By the Waters of Minnetonka,1938,jazz; big band
6f48799d-1f83-4dbf-9f73-e921ce4117fd,J.E. Mainer’s Mountaineers,Maple on the Hill / Take Me in the Lifeboat,1935,country
b6f4d070-c14a-48eb-b0cd-2ce8ae0319d1,Red McKenzie,Hello Lola / Never Had a Reason to Believe in You,1936,jazz
05530671-e779-47ff-b30a-c47bab3ca067,Mound City Blue Blowers,After You've Gone / I Can't Believe That You're in Love With Me,1932,jazz
0ae07862-c7ed-4af7-a85d-37a9ecfc76ee,Mound City Blue Blowers,The Music Goes 'round and Around / The Broken Record,1936,jazz
2d995bb6-3592-4cf5-a919-d2863a455f30,Mound City Blue Blowers,One Hour / Tailspin Blues,1936,jazz; swing
29d8f672-f157-4aa0-9ca5-00e90dab74ad,Mound City Blue Blowers,(If I Had) Rhythm in My Nursery Rhymes/ I'm Gonna Sit Right Down and Write Myself a Letter,1936,jazz
da0c6997-e7f8-45f8-8d75-8cab0625f38c,Mound City Blue Blowers,High Society Blues / Muskrat Ramble,1935,jazz
b203bf9b-3368-4b0a-b57e-b2130a785fd4,Mound City Blue Blowers,Mama Don't Allow It / I Hope Gabriel Likes My Music,1936,jazz
b7873765-b77a-4d3b-a739-be9a12925ec1,Mound City Blue Blowers,Georgia on My Mind / I Can't Believe That You're in Love With Me,1931,jazz
8a4c89d0-edd8-46ec-b333-b3f765e4f8a5,Mound City Blue Blowers,On Treasure Island / Red Sails in the Sunset,1935,pop
0eeebd7d-fb16-4c05-8d5d-63147d5c2612,Mound City Blue Blowers,Darktown Strutters Ball / You Rascal You,1931,jazz
534f73ac-8167-42c4-ae8a-15e5610df2b1,Mound City Blue Blowers,One Hour / Hello Lola,1930,jazz
1b3c188e-9d7b-465a-8dda-705aaf6edd58,Mound City Blue Blowers,What’s the Reason / She’s a Latin From Manhattan,1935,jazz; swing
3d8a8b87-c95e-4b35-b943-b0f54ef08144,Max Hansen,"Das Lied vom Zuschau'n / Was kann der Sigismund dafür, daß er so schön ist?",1930,schlager; pop
d32b7e9e-dea2-49b1-8332-fa20434cc695,Bing Crosby,Ciribiribin (They’re So in Love) / Yodelin’ Jive,1939,pop
cf32ea55-d242-4aba-bb23-a075477efd67,Ben Lyon,Little Sir Echo / The Masquerade Is Over,1939,pop
f05f85c1-d4eb-4f3a-9b41-f88dadde3252,Bing Crosby,"You’re Still in My Heart / Brother, Can You Spare a Dime?",1932,pop
d4924ee8-9fae-406d-9db7-aff25393bfb0,Atahualpa Yupanqui,Caminito del indio / Mangruyando,1936,folk
697066b3-9e4d-40a2-a073-6d6e30b62648,Atahualpa Yupanqui,La vidala del adiós / Paso de los Andes,1936,folk
f865ead4-5fff-48d7-943a-f6205c590dd4,Berthe Sylva,La Java de Loulou / Les Mômes de la cloche,1933,pop
bdd6bdbf-19ed-4202-b5f3-e0211c8d4e81,Berthe Sylva,L’enfant de la misère / Les rêves bleus,1937,pop
c13af1fc-a924-47ec-9522-3eae78793c72,Kardosch Sänger,"Lookie, Lookie, Lookie Here Comes Cookie / Sensation Am Broadway",1935,easy listening; jazz
37d27497-2b6a-4820-b459-f8f329371dbe,Claudia Muzio,Claudia Muzio – Operatic Recital,1936,opera; classical
e2bf4bb9-2b68-45ad-8c0a-e8ae3b53f667,Willy Derby,2e Rhapsodie van Liszt,1931,pop; comedy; non-music
eb8bea12-889b-42c2-bc5b-2732938fc1c7,Willy Derby,De barbier van Sevilla / Tiralala,1931,pop; classical
bb52b518-0718-458a-9a84-99db87a55ef8,Willy Derby,We gaan naar Rome / ’t Was -0 met de rust,1934,pop
b0e99c8d-e0ba-4770-8396-15b02bd668ee,Willy Derby,Twee oogen zo blauw / Het plekje bij den molen,1935,pop
6c964685-910d-48c4-89e5-a87155c43250,Willy Derby,De kleine man / Mijn tante is verliefd op Vogt,1930,pop
9b0eb044-65a3-4010-b4a1-08bc411986dc,Willy Derby,Zie aan 't raam de laatste rozen bloeien / Op 't hoekje brandt nog licht,1939,pop
4eed3d94-f0e2-4e95-9877-e9eec7894c1e,Louis Armstrong,"On a Cocoanut Island / To You, Sweetheart Aloha",1936,jazz
12bcb3a0-b8d8-4b55-8109-b4ec3c2e039f,Bing Crosby,Pennies From Heaven,1936,pop
80a6b226-ecff-4ede-8979-fb5ab3284905,Louis Armstrong,Hawaiian Hospitality / On a Little Bamboo Bridge,1937,jazz; pop
c96f78d9-4ace-4a8f-b96c-93b61364f52c,Tino Rossi,Tango de Marilou / Viens aimer,1933,pop
941e256a-2a02-4a0b-b246-2f4cf37ea510,Louis Armstrong,Goin' to Shout All Over God's Heaven / Nobody Knows de Trouble I've Seen,1938,jazz
0bd523be-09aa-4fbd-a909-4b3746b2ee0b,Louis Armstrong,Shadrack/ Jonah and the Whale,1938,jazz; big band
407bebef-447a-4d71-b6ff-f1e539dcbee8,Rina Ketty,Je n’ai qu’une maman ! / Pourquoi loin de toi,1937,pop; latin; tango
5bbebe22-0b43-4601-a23c-59577d89e2b4,Rina Ketty,Sérénade sans espoir,1939,pop
e0367bcc-0f41-4a4f-8f48-3d5adab91f27,Rina Ketty,Dans les bras d’un matelot / Si tu reviens,1936,jazz; pop
e414e822-2030-44cb-a63a-a7d37f81c926,Rina Ketty,"L’Hirondelle d’amour / Un regard, un sourire",1938,pop
a4c9310f-3969-41f5-9eb1-3bcf4fd2fe3b,Rina Ketty,Pourquoi m’avoir tant donné ? / Chante encore dans la nuit,1939,pop
8a4ea9a3-62cb-413e-a028-0d1d94a0d877,Rina Ketty,J’attendrai … / Sombreros et mantilles,1938,flamenco; pop; latin
465c767d-e6a0-4f42-98ee-daea8df29fd5,The Mills Brothers,Dedicated to You / Big Boy Blue,1937,jazz
7a464ee4-ce38-4b26-ada0-f6df69c6b7bc,Ray Noble and His Orchestra,Close Your Eyes / Did You Ever See a Dream Walking,1933,jazz; pop
731a895a-311a-4714-b0d8-be1a73a22265,Greta Keller,Du sollst der Kaiser meiner Seele sein / Drunt' in der Lobau,1935,easy listening; schlager; jazz; pop; classical
f8139694-4434-4cae-ad1b-b7dcb28166cd,Sister Rosetta Tharpe,The Lonesome Road,1939,gospel
d6c97c4a-faaf-49b8-bbbe-4d116c806eb4,Bing Crosby,You Must Have Been a Beautiful Baby / Old Folks,1938,pop
9e0eccde-58e9-4b4b-9890-f266271f2525,Eddie South,Dinah / Daphne,1937,jazz; swing
6ba0212e-6822-452e-80f2-e8a5b4763fbe,Dicky Wells,Dicky Wells Blues / Lady Be Good,1937,jazz; swing
71a69cce-d4d8-40df-85e2-719791d7d5bc,Django Reinhardt,Saint‐Louis Blues / Bouncin’ Around,1937,gypsy jazz; swing; jazz; blues
48050318-c036-49a4-b231-72927b641d37,Eddie South,Eddie’s Blues / Sweet Georgia Brown,1937,jazz; swing
811c887f-008d-4a5b-afe3-86cfc4a37c82,Teddy Weatherford,Tea for Two / Weather Beaten Blues,1937,jazz; swing
b6365846-13c0-4b29-9681-f3957fb370a0,André Ekyan,Pennies From Heaven / Tiger Rag,1937,jazz; gypsy jazz; swing
269e7697-efae-474d-a3df-3f4f5fe8f426,Duke Ellington and His Orchestra,"Creole Rhapsody, Part 1 / Creole Rhapsody, Part 2",1932,jazz; big band; swing
208fe8f6-1141-4953-8c3d-9743c76b3b09,Duke Ellington and His Orchestra,Double Check Stomp / Jazz Lips,1930,jazz; big band
40ddbc57-f4ed-489b-bac0-c09199ed7c5a,Duke Ellington and His Orchestra,Hot and Bothered / Swampy River,1930,jazz
4b84866b-e435-4256-ae9c-0cc5caba2fd1,Duke Ellington and His Orchestra,Swanee Rhapsody / Blue Tune,1932,jazz; big band
44fc939e-b2bf-475f-b865-64329727cc0c,Duke Ellington and His Orchestra,Ducky Wucky / Swing Low,1932,jazz; big band
cfd8322f-a49f-4cad-8d13-babbf2688201,Duke Ellington and His Orchestra,Dinah / Bugle Call Rag,1932,jazz; swing
cd4f5fdc-4e08-4e57-acca-1d92b52c33e9,Duke Ellington and His Orchestra,It's Glory / Brown Berries,1931,jazz; big band
416ed64a-e81f-4c8c-8070-161a62e1a24e,Bing Crosby,St. Louis Blues / Creole Love Call,1932,jazz
4a819c74-8dc6-4ddf-906d-73c2a98753ff,Duke Ellington and His Orchestra,Swampy River / Fast and Furious,1932,jazz; big band
ee205328-1bc2-4b29-9fb2-a76366003d1c,Duke Ellington and His Orchestra,Jazz Cocktail / Lightnin',1932,jazz; big band; swing
7bfe0bb8-91d4-4acc-a340-cf5922f7a0b3,Duke Ellington and His Orchestra,Mississippi / Flaming Youth,1932,jazz
87fa5ff5-78a4-4056-8b8a-0603c3617f0b,Duke Ellington and His Orchestra,Moon Over Dixie / Baby When You Ain't There,1932,jazz; swing
eeadd6bc-15d1-4dc0-b6dd-d270a30fafd5,Duke Ellington and His Orchestra,The Sheik (Of Araby) / Blue Ramble,1932,jazz; big band
6b871e68-e5c4-40cb-a549-a5d9a009046b,Duke Ellington and His Orchestra,Popular Selections,1932,jazz
1823ea17-955a-4070-a256-8e1658a5bb64,Duke Ellington and His Orchestra,The Mystery Song / Moanin',1931,jazz; big band; swing
6967ed36-c395-46e4-9e08-9de643ac05a2,Eddie South,Interprétation swing et improvisation du premier mouvement du concerto en ré mineur de J.‐S. Bach,1938,jazz; gypsy jazz; swing
2e669f20-fb46-4f12-853f-0fac7050c02e,Duke Ellington and His Orchestra,Slippery Horn / Drop Me Off at Harlem,1933,jazz; big band
fccf84d5-eeb1-4d4a-a5f0-fa848cbeb584,Duke Ellington and His Orchestra,Sophisticated Lady / Stormy Weather (Keeps Rainin' All the Time),1933,jazz
5a37b711-3403-4d1f-8add-d8c5eb1c8573,Duke Ellington and His Orchestra,Swanee Shuffle / Jungle Nights in Harlem,1933,jazz
ad694f14-d73d-45cc-915c-44cbc68b0122,Duke Ellington and His Orchestra,"Jubilee Stomp / After All, You're All I'm After",1932,jazz
50c53a88-1b32-41c5-941a-ac6026bd3a51,Adelaide Hall,I Must Have That Man! / Baby!,1933,jazz; pop
a4459b4d-3d93-43f1-9814-c488b4d68e66,Duke Ellington and His Orchestra,Hot and Bothered / Old Man Blues,1932,jazz
6572769d-fdc0-4789-80ba-550c4c8faf15,Duke Ellington and His Orchestra,Reminiscing in Tempo (Parts I and II),1935,jazz
aabd8738-705b-4088-b705-3d93accd5f09,Duke Ellington and His Orchestra,The Mooche / Sweet Chariot,1934,jazz
09663bd5-0e92-4fe6-a814-975b40b1b924,Duke Ellington and His Orchestra,Jazz Convulsions / Rockin' in Rhythm,1936,jazz
23020893-61b6-4081-9bcf-564f3d93b0e0,Duke Ellington and His Orchestra,Rent Party Blues / Doin' the Voom Voom,1934,jazz
ba7a3025-8868-4add-a3ac-92a5bf444cb8,Duke Ellington and His Orchestra,Harlemania / Stevedore Stomp,1936,jazz; big band; swing
7ded41c1-3c57-4e40-819a-c24e56675f19,Duke Ellington and His Orchestra,Truckin' / Accent on Youth,1935,jazz; big band
743a5a22-af26-4868-b51b-752849888d5c,Duke Ellington and His Orchestra,Old Man Blues / Japanese Dream,1933,jazz; big band
0f732476-f385-4270-9a3f-90d41f3cf8d2,Duke Ellington and His Orchestra,Happy as the Day Is Long / Raisin' the Rent,1933,jazz; big band
be72e407-72bb-4489-84c8-cc260fe6c257,Duke Ellington and His Orchestra,Ebony Rhapsody / I Met My Waterloo,1934,jazz; big band; swing
b00fdb0c-6cbb-43c4-8524-826268942bd0,Duke Ellington and His Orchestra,Troubled Waters / My Old Flame,1934,jazz; big band
799766b1-06c5-4784-bdf8-b2cc2624704e,Duke Ellington and His Orchestra,Solitude / Moon Glow,1934,jazz; big band
443fb428-e788-4ce0-ae3b-5b34865c9810,Duke Ellington and His Orchestra,What Can a Poor Fellow Do? / Krazy Kapers,1934,jazz
b606af60-c64c-42de-bee9-64eb2e7e6640,Duke Ellington and His Orchestra,Rude Interlude / Dallas Doings,1933,jazz
9c6d18eb-2b2d-4174-a053-6ae10585e877,Duke Ellington and His Orchestra,Hot Feet / Blues I Love to Sing,1933,jazz; big band
fd2624a6-3e2d-405d-bc6a-f45d89727643,Duke Ellington and His Orchestra,Mood Indigo / The Mooche,1935,jazz; big band; swing
03f96bc5-be49-4421-9b96-03702e154774,Duke Ellington and His Orchestra,Doin' the Voom Voom / March of the Hoodlums,1933,jazz; big band
d834c55c-dcd1-4bde-963a-2e0fde1b0ce9,The Mills Brothers,Diga Diga Do / I Can't Give You Anything but Love,1934,jazz; pop
c61a5d8b-89f2-4b91-88fe-76d7aac7a5ca,Duke Ellington and His Orchestra,"Any Time, Any Day, Any Where / Eerie Moan",1934,jazz; big band
d79c5b65-0113-4397-a3ae-20c8dc0752e5,Duke Ellington and His Orchestra,Merry-Go-Round / Admiration,1935,jazz
6697f5f4-8243-4e12-9e1f-a762a092212e,Duke Ellington and His Orchestra,Paducah / Harlem Flat Blues,1935,jazz; big band
a86b5232-45e8-4fbc-ab6c-6680a67f9089,Duke Ellington and His Orchestra,Cotton / Margie,1935,jazz; big band; swing
9c115b8b-e61c-40ab-beba-ae572535adb7,Duke Ellington and His Orchestra,Cocktails for Two / Live and Love Tonight,1934,jazz; big band
e53e0ec3-ca97-4b3f-a49b-eb049e310103,Duke Ellington and His Orchestra,Mood Indigo / Treno Espresso All'Alba,1934,jazz; big band; swing
e4d7f01e-527f-49df-bb5d-27337e76067a,Duke Ellington and His Orchestra,Runnin' Wild / Rockin' Chair,1934,jazz; big band
b3b42cef-6b51-4611-9f17-75a320577a87,Duke Ellington and His Orchestra,Ebony Rhapsody / Saturday Night Function,1934,jazz
dd5fe3f8-7e06-472d-b137-03dd7bf04fe2,Duke Ellington and His Orchestra,Harlem Flat Blues / Double Check Stomp,1934,jazz; big band; swing
d5a2a667-4c40-4681-87b6-0d24c90d41b0,Duke Ellington and His Orchestra,Solitude / I Met My Waterloo,1935,jazz; big band
50eaf8d9-5e6d-4e05-b167-7d819ac51d3c,Duke Ellington and His Orchestra,Flaming Youth / Ebony Rhapsody,1934,jazz
df24227e-eeb4-4e77-aaca-361274df516a,Duke Ellington and His Orchestra,Daybreak Express / Dear Old Southland,1934,jazz; swing
4b2a2dea-e521-4c97-9812-1d604f34f9d2,Duke Ellington and His Orchestra,Ebony Rhapsody / Dear Old Southland,1934,jazz; big band
cd7c2cc5-843b-46ce-986f-0ee007ef392d,Duke Ellington and His Orchestra,Hyde Park / Ain't Misbehavin',1934,jazz; big band
cac04777-3286-4dc2-a05c-6555cc437ec0,Duke Ellington and His Orchestra,Saddest Tale / Sump'n Bout Rhythm,1934,jazz; big band
b7915a6f-ea03-45f7-8558-57eb3677c498,Duke Ellington and His Orchestra,I've Got the World on a String / Down a Carolina Lane,1933,jazz; swing
ba0078c4-69ee-466d-be69-9254924f1a37,Duke Ellington and His Orchestra,Solitude / In a Sentimental Mood,1936,jazz; big band
2d2b4a1d-dcae-49a3-b22a-e7601c47f648,Duke Ellington and His Orchestra,"Oh, Babe! Maybe Someday / Monopoly Swing",1936,jazz
bfc03bd3-b661-402c-8689-431a0f65d8be,Duke Ellington and His Orchestra,Love Is Like a Cigarette / Kissin' My Baby Good-Night,1936,jazz; big band
6d8ebe6e-46c1-4677-93a1-a2587c81a603,Duke Ellington and His Orchestra,The Duke Steps Out / Haunted Nights,1936,jazz; big band; swing
b1dc2c71-d5f8-4110-ab74-8a32cb9b9b07,Duke Ellington and His Orchestra,Harlem Speaks / Chicago,1936,jazz; big band
74e6a274-95b7-42b9-aa65-741b62a1965b,Duke Ellington and His Orchestra,Double Check Stomp / Old Man Blues,1936,jazz; big band
e06157ed-42d7-41c9-a70d-fc4cbed651f8,Duke Ellington and His Orchestra,East Saint Louis Toodle-Oo / Black Beauty,1936,jazz
0beeb67e-c9f0-4f11-86bf-7e8e6328295a,Duke Ellington and His Orchestra,Reminiscing in Tempo (Parts 3 & 4),1936,jazz; big band
286effbe-03d4-40f0-87ae-7db4e903c1ef,Duke Ellington and His Orchestra,Jazz Lips / Harlemania,1936,jazz; swing
0044536b-ed3e-4305-9212-d1b5dc4c96c4,Duke Ellington and His Orchestra,Uptown Downbeat / In a Jam,1936,jazz
3ff078f9-9a27-450c-b3c6-32ab4a2c6405,Duke Ellington and His Orchestra,Saratoga Swing / Misty Mornin',1936,jazz; big band
c99a2c07-9ee0-4ba3-b5d8-27871b06f2e2,Duke Ellington and His Orchestra,The Dicty Glide / High Life,1936,jazz; big band
98ff7d7d-9abc-4761-84fe-876d420e2d42,Duke Ellington and His Orchestra,Keep a Song in Your Soul / Diga Diga Do,1936,jazz
df6ceee7-1376-4c9c-8172-8fe3890948e9,Duke Ellington and His Orchestra,Shoe Shine Boy / It Was a Sad Night in Harlem,1936,jazz; big band
2f1aafa2-09e8-4a62-9c8a-737bfc8cce8a,Duke Ellington and His Orchestra,Isn't Love the Strangest Thing / (There Is) No Greater Love,1936,jazz; swing
92d99699-79fe-40cf-9d7a-8e1a41c6e3c6,Duke Ellington and His Orchestra,Jive-Stomp / Admiration,1936,jazz; big band
90995c81-afcc-44db-adcf-4f6d644f3f0f,Garland Wilson,The Blues Got Me / Bei mir bist du schön,1938,jazz; swing
779cf31e-3784-4c65-acb6-39bc0018dce6,Stéphane Grappelli,I’ve Found A New Baby / Alabamy Bound,1938,jazz; swing
3899a454-fff5-4c38-b74b-4fb41cdac56d,Duke Ellington and His Orchestra,Blues I Love to Sing / Got Everything but You,1936,jazz
69551091-8080-4217-98c0-b56175b94f15,Duke Ellington and His Orchestra,Swanee Shuffles / The Mystery Song,1936,jazz
70a4695d-2463-470c-9612-9aeeda276446,Duke Ellington and His Orchestra,Solitude / Troubled Waters,1936,jazz
a988b0da-cbe0-4aa7-916d-b1fe7b8f222d,Duke Ellington and His Orchestra,Hot Feet / Jungle Nights in Harlem,1936,jazz
443fd9fa-3f8b-4f2b-9bae-f0620a6d1f5b,Duke Ellington and His Orchestra,Trumpet in Spades / Yearning for Love,1936,jazz; big band
98df1890-11ee-4875-ad87-990b43d8b3ef,Duke Ellington and His Orchestra,Jazz Lips / Sloppy Joe,1936,jazz
f1c10535-682b-4fdb-b318-b17f8536fe60,Duke Ellington and His Orchestra,Savoy Shout / Jubilee Stomp,1937,jazz
40dad68b-dfbd-40f0-97f8-54ee5ba9bb0b,Duke Ellington and His Orchestra,I’ve Got to Be a Rug Cutter / The New East St. Louis Toodle‐O,1937,jazz; big band
4916a879-0b4f-4895-ae62-b15fc82bb443,Duke Ellington and His Orchestra,All God’s Chillun Got Rhythm / Alabamy Home,1937,pop
cf77bea7-ac75-4941-9b30-83929969551e,Duke Ellington and His Orchestra,In the Shade of the Old Apple Tree / Awful Sad,1936,jazz
f1d07de0-ce6e-41a9-8ad1-0b33e0044317,Duke Ellington and His Orchestra,Jubilee Stomp / Awful Sad,1936,jazz; big band
59dc41ea-c35d-4d3b-92c4-83af1cc3aff4,Duke Ellington and His Orchestra,Kissin’ My Baby Good‐Night / Lost,1936,jazz; pop
73dac8e6-6ada-4206-b4a8-1ae3f7012e3d,Alix Combelle,Al’s Idea / Avalon,1938,jazz; swing
1ade3da7-848f-43b1-8c2f-11c731e8d982,Duke Ellington and His Orchestra,Blue Light / Slap Happy,1939,jazz; big band; swing
77ae0bc6-5419-41ed-8acf-0fe743194a0b,Duke Ellington and His Orchestra,Arabian Lover / Washington Wobble,1937,jazz
bd13469a-3f9c-4b6d-9d7c-dd800d9650cb,Duke Ellington and His Orchestra,Old King Dooji / Boy Meets Horn,1939,jazz; big band
b6517a30-7949-4199-99a0-e2bf784c0660,Duke Ellington and His Orchestra,A Blues Serenade / Hip Chic,1938,jazz; big band; swing
200cbbc6-1f47-4fe1-b1a5-f25450ee876f,Duke Ellington and His Orchestra,Pyramid / When My Sugar Walks Down the Street (All the Little Birdies Go Tweet‐Tweet‐Tweet),1938,jazz
265b6c71-5577-4631-a423-3dc6d8d3dcaa,Duke Ellington and His Orchestra,You Can’t Run Away From Love Tonight / The Lady Who Couldn’t Be Kissed,1937,jazz
187183b0-7c1d-465b-a1d6-4fccdaf0cd68,Duke Ellington and His Orchestra,Braggin’ in Brass / Carnival in Caroline,1938,jazz; big band
917a0297-7d9e-427d-832b-9cff9a5cba1b,Duke Ellington and His Orchestra,"Baby, When You Ain't There / The Mooche",1938,jazz; big band
8292afac-8a88-42ef-9116-add3992105d7,Duke Ellington and His Orchestra,Harmony in Harlem / Black Butterfly,1937,jazz; big band
a8c8aa1e-0d7f-49ca-a8f8-baa38a78a9dd,Duke Ellington and His Orchestra,Shreveport / Doin' the Voom Voom,1938,jazz
998ec46a-ae34-466c-9116-a43b1a5484ce,Duke Ellington and His Orchestra,Chatter‐Box / Dusk in the Desert,1937,jazz; big band
bc76ca3e-a090-46cc-8761-a005ddfa6543,Duke Ellington and His Orchestra,Watermelon Man / Love in Swingtime,1938,jazz
ae6046d8-2ea4-462d-ad68-e9d513ceb87e,Duke Ellington and His Orchestra,Boy Meets Horn / Slap Happy,1938,jazz
de559659-1c47-4657-b2b8-bad015692593,Duke Ellington and His Orchestra,Swingtime in Honolulu / I’m Slappin’ Seventh Avenue (with the Sole of My Shoe),1938,jazz
6b8aebed-0be3-416c-85bd-dec37d8a39b2,Duke Ellington and His Orchestra,The Gal From Joe’s / I Let a Song Go Out of My Heart,1938,jazz; big band
f818d2cb-d360-49bf-a36a-0bde7799a212,Duke Ellington and His Orchestra,The New Birmingham Breakdown / Scattin’ at the Kit Kat,1937,jazz
cd0214ec-f12b-4601-8566-8206677d1d4f,Eddie South,Fiddle Blues / Lady Be Good,1938,jazz; blues; swing
8605ba20-3ee5-4e42-a275-a7f6e23dbdd9,Bill Coleman,Bill Coleman Blues / Indiana,1938,jazz; blues; swing
05645382-dda7-478c-a3a4-1aa9059d7dc2,Teddy Weatherford,My Blue Heaven / Ain’t Misbehavin’,1938,jazz; swing
268c6715-ba8d-42df-8dcf-3ec2f2018259,Eddie South,Somebody Loves Me / I Can’t Believe That You’re in Love With Me,1938,jazz; swing
7beb2fb2-f57b-4511-8e87-9a5c1d66a410,Django Reinhardt,Sweet Georgia Brown / You Rascal You,1938,gypsy jazz; swing; jazz; blues
25a37d9a-5b38-4d60-9dc9-d63c4cf797a6,Herman Chittison,My Melancholy Baby / I’m Putting All My Eggs in One Basket,1938,jazz; swing
0f1e2808-0b2e-4b60-bced-79738f6c5e09,Duke Ellington and His Orchestra,Rose of the Rio Grande / A Gypsy Without a Song,1938,jazz; big band
