lat,lon,release_year,genre_ids
51.5074,-0.1278,1971,|9371|8049|14812|
25.9024,-97.4982,1975,|4287|14812|4321|
51.5196,-0.1520,1978,|3478|13334|5911|
35.0116,139.0153,1974,|14812|13963|
29.4246,-98.4951,1971,|14812|17180|9356|2714|
59.1862,10.8680,1970,|15567|14812|13409|
42.3316,-83.0466,1970,|8049|13963|14812|
40.6939,-89.5891,1977,|13334|13409|
44.4938,11.3426,1975,|13334|14812|16846|
33.7690,-118.1916,1973,|14153|7185|
44.4938,11.3426,1975,|13334|14812|13409|
23.6585,-102.0077,1979,|10141|13334|
55.9533,-3.1884,1977,|13334|13487|14812|
40.7127,-74.0060,1978,|14812|6423|12150|5911|
51.5074,-0.1278,1975,|517|
33.9840,-101.3345,1975,|4287|
37.8045,-122.2714,1977,|14812|9356|13334|3913|3933|
40.7127,-74.0060,1972,|13334|14812|2097|
61.4631,24.0735,1975,|14812|13848|
41.8756,-87.6244,1970,|14381|16154|
40.7127,-74.0060,1978,|14812|13395|14016|
39.9527,-75.1635,1977,|4087|
48.8535,2.3484,1970,|9356|16016|
40.7720,-73.9303,1972,|14812|6873|
51.3305,0.0324,1973,|14812|1094|
40.8359,14.2488,1970,|8049|13963|14812|16846|
31.8899,-97.0871,1976,|4287|4307|14569|7722|
43.2292,6.5855,1975,|11445|1923|14812|6423|5911|
43.2292,6.5855,1973,|5911|14812|6423|
43.2292,6.5855,1979,|5911|6423|3933|
43.2292,6.5855,1977,|5911|14812|6423|
41.8756,-87.6244,1973,|16172|9356|
-9.7549,-36.6615,1979,|1928|7219|10141|7081|9356|7004|4498|
17.9712,-76.7928,1974,|14504|
-9.7549,-36.6615,1977,|9356|14812|9359|
53.3494,-6.2606,1974,|3384|6873|
64.4681,11.5030,1976,|14812|
64.4681,11.5030,1977,|14812|
51.5074,-0.1278,1977,|11360|6151|14408|10818|1024|15395|2703|14712|13304|11068|14031|8239|18208|14016|12250|14812|1142|18549|15411|14450|1528|1568|13069|2965|
41.8756,-87.6244,1970,|9356|2474|16803|
41.8756,-87.6244,1976,|14153|14381|9356|9409|16154|
45.4591,-73.5732,1972,|9356|2474|
40.7127,-74.0060,1977,|13334|
51.6983,0.1103,1972,|13963|6873|14812|
60.9966,24.4651,1972,|15450|13334|
60.9966,24.4651,1979,|15450|13334|
60.9966,24.4651,1976,|6873|
60.9966,24.4651,1970,|14812|15450|13334|13409|
60.9966,24.4651,1972,|15450|13334|14812|
60.9966,24.4651,1974,|13334|
60.9966,24.4651,1977,|14812|13334|
60.9966,24.4651,1978,|15450|13334|14812|
60.9966,24.4651,1971,|14812|16063|15450|5259|13334|6898|2703|13409|
60.9966,24.4651,1970,|6873|
60.9966,24.4651,1977,|15450|13334|
60.9966,24.4651,1978,|13334|6873|14812|
35.0116,139.0153,1977,|14812|13963|
41.8756,-87.6244,1976,|13334|16063|14812|
40.6526,-73.9497,1978,|4316|14812|13334|13409|
17.9712,-76.7928,1976,|16154|14504|
61.4782,23.5096,1979,|14812|6898|
51.5074,-0.1278,1971,|6898|14812|13821|
41.8933,12.4829,1977,|9392|14812|6423|9356|5911|
39.9527,-75.1635,1975,|16154|
44.4614,9.8159,1974,|12661|3933|
45.4591,-73.5732,1977,|5206|8040|9356|9409|
-9.7549,-36.6615,1979,|6423|10160|4203|9356|15325|7082|
-27.0628,-51.1150,1971,|10141|10160|9356|4451|
41.8756,-87.6244,1974,|9356|
34.9335,-95.7698,1979,|4287|
40.0358,-75.1747,1970,|14381|9356|
41.8756,-87.6244,1976,|16019|3631|16154|7185|
41.8933,12.4829,1971,|11445|16846|2097|13334|
37.7879,-122.4075,1975,|13334|6898|14812|
46.4062,16.5472,1973,|8049|14812|827|2714|
41.8756,-87.6244,1971,|13963|6898|14812|
-18.5265,-44.1589,1975,|10141|
39.9527,-75.1635,1971,|16019|13119|13428|14137|16154|
51.7171,-1.9662,1979,|9021|14812|9356|3913|
48.1371,11.5754,1973,|13334|
32.5135,-93.7478,1971,|9016|
43.6535,-79.3839,1977,|8049|15839|14812|4321|6898|4198|1094|3913|
-27.2269,153.1130,1976,|13963|14812|16063|2697|
45.4642,9.1896,1973,|13848|13963|14812|16846|
42.2506,-83.1785,1971,|3914|14812|14853|839|13409|
48.8535,2.3484,1975,|2814|10141|16803|9356|15325|
51.8996,-2.0712,1970,|3933|
-6.3506,-37.4944,1978,|11619|
-6.3506,-37.4944,1979,|14812|11619|
34.1513,-99.2861,1976,|14812|4321|13409|
34.1513,-99.2861,1979,|14853|13334|
17.9800,-76.8001,1972,|14504|
45.5032,-73.5698,1977,|2703|14812|2714|
50.9384,6.9600,1973,|13848|1720|14812|16846|3913|
52.4797,-1.9027,1973,|8049|13848|1720|14812|7616|14853|7612|3913|
52.4797,-1.9027,1974,|14853|13409|
41.6021,-87.3371,1976,|5206|13334|13119|16154|
55.6867,12.5701,1976,|9392|14812|14153|9356|9409|16154|7185|
40.8467,-73.8786,1977,|10141|15306|
-34.6096,-58.3888,1977,|9356|5911|
39.9527,-75.1635,1979,|14153|13334|
31.8604,-90.3959,1970,|2703|
51.5074,-0.1278,1978,|12330|6416|12309|7755|6151|15444|14408|6645|1024|1911|15395|5243|10738|14712|4039|9072|10858|1239|4467|4730|14812|13650|12150|1605|18436|16744|
37.7879,-122.4075,1978,|6898|14812|2714|
41.8756,-87.6244,1979,|5206|5911|
41.8933,12.4829,1973,|14812|3478|13334|16480|13409|
41.8933,12.4829,1977,|13334|14812|13409|
41.8933,12.4829,1979,|14812|13409|
41.7066,-73.9284,1971,|8049|13963|14812|
40.6526,-73.9497,1978,|5206|5911|16154|7197|
41.4997,-81.6937,1973,|6873|
40.7357,-74.1724,1978,|9409|16154|
55.9533,-3.1884,1975,|13487|14812|7616|
33.7545,-84.3898,1977,|4287|13334|
43.5896,-79.6444,1977,|8049|13848|14812|1671|1612|3913|
47.1881,7.7057,1977,|13334|
45.5202,-122.6742,1970,|13963|827|14812|
59.9133,10.7390,1976,|9356|
53.5505,8.5852,1972,|15450|13334|
45.6119,8.8518,1975,|13334|6873|
32.7532,-97.3327,1972,|8049|13848|14812|3913|2714|
40.7127,-74.0060,1972,|8049|13342|14812|
61.4978,23.7616,1974,|14812|13334|
61.4978,23.7616,1973,|14812|
63.0661,28.3421,1976,|14812|
-27.3660,152.9490,1977,|14031|
41.8756,-87.6244,1978,|11174|8049|14812|8214|3913|
41.8756,-87.6244,1970,|8049|13963|14812|
51.5312,0.0167,1979,|13334|14812|13409|
40.6526,-73.9497,1975,|9356|15109|14504|
52.4082,-1.5105,1975,|5206|5911|14812|
53.8612,-2.5651,1974,|14812|
37.0264,-76.3443,1972,|14381|9356|16172|9409|
40.7357,-74.1724,1975,|16154|
46.1882,-123.8320,1972,|14812|6898|
39.2909,-76.6108,1978,|14812|1294|
48.8535,2.3484,1978,|13334|
52.5174,13.3951,1972,|16322|14812|13820|1379|6423|5911|5513|
60.9826,25.6613,1975,|14812|14853|14016|
52.0800,4.3113,1976,|15760|12595|
18.1851,-77.3948,1979,|5206|5911|
51.8996,-2.0712,1978,|3933|
41.1036,-80.6520,1977,|7722|
40.7654,-73.8174,1976,|15481|6726|3933|16244|
40.7127,-74.0060,1976,|17714|12169|14812|14016|
-12.5520,-38.7060,1978,|2814|11619|10141|15325|
51.5468,-0.1900,1972,|13334|16154|2097|
50.8347,-2.1412,1977,|9392|16063|16846|9356|4191|3913|13848|1720|14812|16843|13334|3933|
40.7433,-74.0324,1970,|5748|2097|9356|13334|17695|
32.7532,-97.3327,1971,|8049|13848|14812|3913|2714|
38.3001,-83.1741,1978,|4287|
51.5074,-0.1278,1971,|8049|2720|13487|14814|14812|7910|4208|9479|1094|2714|
37.6922,-97.3375,1976,|14812|2714|
39.7837,-100.4459,1976,|14812|
40.5835,-74.1496,1975,|6898|6873|7219|14812|
40.7127,-74.0060,1977,|2229|3933|
33.9950,-118.4669,1973,|13963|14938|14812|13409|2714|
18.0590,-76.7608,1976,|5602|15109|14504|
33.9128,-118.3426,1973,|13963|16063|1352|1465|13487|1720|14812|4208|13334|16439|13837|13409|
36.3302,-119.2921,1979,|16063|14812|13409|
34.0537,-118.2428,1973,|9409|9356|
34.0537,-118.2428,1977,|9356|5206|9409|
26.1223,-80.1434,1977,|4203|9356|
40.6939,-89.5891,1978,|4087|12341|
42.4803,-71.0994,1974,|13963|6898|14812|
34.1477,-118.1442,1978,|9356|3933|
40.0797,-89.4337,1977,|12600|8049|
51.8401,-0.0979,1974,|14812|
51.8401,-0.0979,1975,|14812|8049|
56.9494,24.1052,1979,|5206|2097|16803|11758|9356|13334|
35.3077,-78.6093,1973,|14812|2714|
35.6634,139.6965,1979,|14812|
53.5000,10.2500,1976,|7517|
52.3731,4.8925,1972,|14812|3913|
63.1794,14.6357,1975,|14812|
35.1460,-90.0518,1977,|12081|17797|6423|
48.2084,16.3725,1979,|6873|14812|2097|13334|2703|7185|13409|2714|
59.3809,13.5028,1975,|15450|13334|2703|
40.7127,-74.0060,1976,|3433|10835|10141|2760|
46.6239,14.3076,1975,|5206|13334|
40.7127,-74.0060,1971,|5911|14812|6423|
41.5201,-81.5562,1971,|9356|
35.5322,-97.9551,1974,|9356|7082|7081|
40.6526,-73.9497,1975,|5206|7187|7185|7197|
51.2715,-0.3415,1974,|6898|14812|4321|
40.4407,-80.0026,1978,|16172|9356|9409|16016|
53.5503,10.0007,1975,|5911|14812|1248|
51.5074,-0.1278,1971,|14812|
51.5074,-0.1278,1979,|1923|1720|14812|9356|
34.0537,-118.2428,1972,|14812|4321|2714|
37.5242,-85.8930,1976,|9356|5206|9409|
51.1618,-3.0754,1977,|6873|
18.0431,-77.5074,1976,|15109|14504|
51.5074,-0.1278,1972,|14812|13409|
18.0431,-77.5074,1978,|15109|14504|
51.5074,-0.1278,1974,|14812|13409|
55.9473,-4.7565,1974,|10268|13334|
51.1638,10.4478,1979,|14812|6898|3913|9999|
51.8897,0.8995,1970,|13963|
40.6526,-73.9497,1974,|11445|6423|5911|5513|11331|3933|
51.2715,-0.3415,1976,|6898|14812|4321|
40.5489,-84.5702,1975,|14812|14853|2714|
39.9527,-75.1635,1973,|9356|
40.7127,-74.0060,1970,|14812|14853|2703|2714|
51.5242,0.6085,1978,|14812|13993|
48.8535,2.3484,1977,|9356|14812|6423|
48.8535,2.3484,1974,|4203|9356|14812|
48.8535,2.3484,1975,|9392|9356|14812|
48.8535,2.3484,1973,|9392|9356|14812|
48.8535,2.3484,1976,|9392|9356|14812|
47.2081,7.5384,1977,|11174|8049|14812|8214|3913|
37.7879,-122.4075,1971,|13963|13700|14814|14812|14853|7349|13409|
42.2626,-71.8019,1971,|12341|9356|5259|16439|
30.4381,-84.2809,1972,|16063|14812|13409|
-8.4116,-37.5920,1974,|14812|11619|10141|
36.1623,-86.7743,1979,|10508|14812|6423|5911|
36.5208,-86.0260,1977,|4316|13334|6642|
53.5503,10.0007,1975,|9356|13334|14812|
60.1666,24.9435,1978,|14812|15450|
39.5913,19.8596,1979,|6362|
43.1562,-75.8450,1977,|5206|
55.9469,8.4909,1976,|14812|13409|13334|14516|14504|
55.9469,8.4909,1979,|14812|13409|
36.7015,-118.7560,1979,|14853|1326|13487|14040|14812|1294|13650|12150|4208|4059|391|13409|
50.1106,8.6821,1979,|14812|12150|14016|
52.2055,0.1187,1974,|4316|4287|16878|14812|2097|5911|13334|13409|
29.9561,-90.0734,1972,|10609|14153|12134|2703|7185|
34.0537,-118.2428,1977,|9356|5911|7219|9409|
46.8033,-71.1779,1976,|6873|
49.2984,17.3930,1979,|6873|
51.5074,-0.1278,1977,|14812|14031|14016|
53.5783,-2.4300,1971,|14812|6898|
52.4797,-1.9027,1970,|13939|13963|14812|
32.7532,-97.3327,1970,|14812|6898|
51.5074,-0.1278,1979,|14812|13650|
51.5074,-0.1278,1979,|14812|13650|
51.5074,-0.1278,1978,|14812|13650|14016|
52.2928,-3.7389,1973,|14812|
51.5074,-0.1278,1979,|14812|13650|
-34.9965,-64.9673,1970,|4203|9356|7082|
53.5503,10.0007,1975,|3933|
47.5581,7.5878,1971,|13963|14812|9356|9999|
55.8612,-4.2502,1972,|14812|8049|
35.1460,-90.0518,1971,|13963|14812|2714|
48.0632,8.4930,1971,|13848|13963|14812|5767|9999|
39.1001,-94.5781,1971,|13963|16063|14812|2097|13409|
53.4795,-2.2451,1971,|13963|6898|14812|
34.9554,-90.0348,1973,|3623|2703|
49.1197,6.1764,1975,|14812|
51.5074,-0.1278,1970,|13848|13963|14812|13409|
41.4997,-81.6937,1979,|11445|5748|16172|9356|5911|3933|
55.9533,-3.1884,1973,|13334|
36.7015,-118.7560,1977,|13700|14812|14853|12150|13334|7349|
40.7433,-74.0324,1970,|9356|13334|16803|
32.7763,-96.7969,1977,|13334|13342|16063|14812|
51.2356,-0.5732,1979,|14812|12150|14031|13409|14016|
42.3316,-83.0466,1979,|14153|7185|
-6.1754,106.8272,1977,|13334|
40.6526,-73.9497,1974,|9356|13334|14504|
40.7127,-74.0060,1974,|11758|
40.0757,-74.4042,1979,|5206|16063|14812|4321|14153|13409|
55.8612,-4.2502,1975,|14812|2714|
51.6070,-0.4835,1972,|3036|7616|14812|13409|
53.3807,-1.4702,1978,|9356|7082|9359|7081|
34.3089,-90.8547,1977,|4287|14812|16305|2703|7185|2714|
34.6052,-98.3952,1971,|13963|14812|2714|
43.3186,11.3317,1977,|13334|14812|13409|
48.8535,2.3484,1976,|14898|13334|14812|
34.2576,-88.7034,1971,|13487|8427|14812|4208|3781|13334|1352|3789|2697|
52.0800,4.3113,1975,|14812|
29.9561,-90.0734,1977,|7185|
29.9561,-90.0734,1976,|5206|7185|
33.5387,-112.1860,1977,|4287|
53.4954,-2.9739,1970,|14812|13409|
40.7127,-74.0060,1979,|2698|
36.9775,-76.4298,1978,|9356|
32.8610,-91.3884,1971,|14812|4321|6898|2714|
36.1623,-86.7743,1978,|10508|14812|6423|
64.4681,11.5030,1972,|14812|
51.5074,-0.1278,1975,|8049|14812|14860|13409|
51.5074,-0.1278,1970,|14812|13963|
40.4168,-3.7035,1974,|5206|7185|
44.6486,-63.5859,1974,|14812|
39.1015,-84.5125,1970,|14812|6873|
41.5514,-71.4694,1978,|14812|
34.0537,-118.2428,1975,|13334|14812|13409|
53.3807,-1.4702,1979,|1239|5911|8900|8702|
40.6526,-73.9497,1970,|9356|16016|7082|
-34.6096,-58.3888,1973,|8049|14812|10167|10141|3913|2714|
53.3807,-1.4702,1978,|5911|8900|6423|
47.4411,-72.7851,1975,|13334|
63.1794,14.6357,1974,|14812|
40.7127,-74.0060,1974,|8049|14812|8214|3913|2714|
52.0940,-1.9483,1972,|14812|16063|
40.7654,-73.8174,1972,|5911|6726|3933|16244|
52.1315,11.6401,1978,|16878|16063|14812|5911|13409|
60.1666,24.9435,1978,|13334|14812|13409|
24.0220,-104.6547,1971,|14812|13963|
51.1799,7.1944,1975,|9356|7081|
60.1666,24.9435,1974,|14812|6898|
60.1666,24.9435,1975,|13848|6898|14812|
53.4055,-2.1630,1973,|1720|16063|14812|13334|3913|13409|
53.7121,-2.1001,1979,|14812|13273|12150|12341|5911|16439|14016|
54.7024,-3.2766,1970,|13963|1720|14812|827|8214|
47.6038,-122.3301,1979,|6873|
61.4978,23.7616,1978,|14812|14853|13334|14016|
40.7947,-73.9425,1977,|7546|6423|7197|12341|7080|14381|16439|16185|13304|17796|7082|
40.6526,-73.9497,1970,|5911|3933|12341|
53.3807,-1.4702,1971,|9356|7081|
33.2641,-81.4191,1979,|5206|7197|5911|16154|7185|
43.2342,-86.2484,1978,|16154|5206|
31.6002,-85.7188,1970,|2703|
35.7986,-86.7268,1973,|4287|
34.0537,-118.2428,1976,|4316|4287|16063|14812|4321|4619|
41.5201,-81.5562,1975,|9356|7082|
29.7589,-95.3677,1979,|4287|
51.3814,-2.3597,1971,|16063|14812|4321|13334|6898|
40.8359,14.2488,1979,|14812|10141|9356|13334|2703|2714|
40.7127,-74.0060,1977,|9356|
39.9527,-75.1635,1975,|16154|
33.6649,-80.7779,1979,|9409|9356|
-9.6477,-35.7339,1978,|2814|11619|10141|9356|
51.3326,-0.2678,1974,|13334|
60.9826,25.6613,1976,|14812|14853|
39.9527,-75.1635,1973,|16154|5206|
52.5848,-2.1276,1971,|9356|
55.6867,12.5701,1979,|13963|14812|2703|2714|
39.9527,-75.1635,1974,|13848|1720|16063|14812|13409|
45.5032,-73.5698,1973,|916|16063|9371|9387|2697|9419|
45.5032,-73.5698,1975,|916|9392|13848|1720|9371|5911|9419|13409|
40.7127,-74.0060,1978,|14812|16063|13334|13409|
40.8079,-73.9455,1972,|9356|
51.5388,0.7128,1976,|14812|13993|14016|
35.1184,-84.0886,1976,|2698|
40.9098,-73.8079,1979,|14812|13334|
52.0114,4.3584,1970,|17612|13334|
-12.9822,-38.4813,1979,|11619|10141|9356|15325|
-12.9822,-38.4813,1977,|11619|
48.8535,2.3484,1978,|8049|14812|8214|
-12.9822,-38.4813,1971,|11619|13963|
40.7470,-73.8601,1973,|9356|7082|
-22.9110,-43.2094,1974,|3274|10141|15325|
-22.9110,-43.2094,1976,|2814|11619|10141|11758|9356|15325|
30.2808,-85.2638,1973,|2698|
30.2808,-85.2638,1975,|2698|
51.5388,0.7128,1979,|14812|14016|
51.5388,0.7128,1977,|13700|14812|13993|12150|2703|14016|
60.1666,24.9435,1972,|14812|6898|
28.1289,-15.4349,1974,|14812|16846|
33.9598,-83.3764,1976,|14812|7894|839|
40.7947,-73.9425,1971,|7546|9356|8363|16185|7082|8340|6423|4169|5911|16439|17796|
33.2641,-81.4191,1975,|16154|
37.7879,-122.4075,1977,|9392|9356|5911|9409|
38.8938,-76.9880,1971,|6898|14812|4321|
40.6082,-74.2776,1977,|3781|5748|13334|7722|
40.5835,-74.1496,1979,|839|6873|
40.5835,-74.1496,1976,|14812|6898|
45.5032,-73.5698,1977,|916|9392|9371|13334|9419|13837|13409|
45.5032,-73.5698,1976,|916|9392|13848|9371|13334|9419|
40.5835,-74.1496,1976,|6873|
44.5410,10.7829,1978,|13334|6898|14812|
44.5410,10.7829,1977,|13334|14812|2097|
35.6634,139.6965,1979,|9392|9356|
31.3402,-110.9361,1972,|9356|13605|8040|
34.0980,-118.3295,1976,|6860|9356|7219|16016|
29.7589,-95.3677,1978,|9409|9356|
31.3402,-110.9361,1978,|9356|
-22.9110,-43.2094,1979,|9356|5206|9409|
40.4407,-80.0026,1979,|5206|9356|9409|16016|
40.7580,-73.9855,1977,|9409|9356|
-34.6096,-58.3888,1974,|13848|1720|14812|13821|10167|16843|6898|3913|2714|
41.8933,12.4829,1977,|5748|16172|4203|9356|13334|
43.2342,-86.2484,1977,|14812|1294|7349|14016|
42.3316,-83.0466,1972,|14812|7185|
51.4789,7.5544,1974,|13963|14812|6423|5911|9999|
41.8933,12.4829,1976,|5748|9392|14812|9356|3933|
42.3316,-83.0466,1971,|14812|16154|7185|
40.5835,-74.1496,1972,|6898|6873|
-22.9110,-43.2094,1970,|2814|11619|10141|10160|9356|15325|
41.8756,-87.6244,1970,|13605|9356|
40.6526,-73.9497,1971,|13963|6898|14812|
39.9527,-75.1635,1975,|5206|5960|
44.4073,8.9339,1973,|14812|13334|
44.4073,8.9339,1973,|13334|14812|13409|
48.8598,2.5769,1979,|5911|14812|6423|
52.3082,-1.0227,1971,|2703|
-33.8698,151.2083,1972,|14812|4321|6898|13409|
41.5514,-71.4694,1976,|14812|7187|16305|2714|
25.0782,-77.3383,1976,|5206|5911|
34.0195,-118.4912,1979,|5444|5206|7197|14707|5911|16154|7185|
51.5074,-0.1278,1974,|8049|13848|13963|14812|8214|3913|
-34.6096,-58.3888,1978,|13848|1720|15567|14812|16846|10167|16843|13409|
53.8612,-2.5651,1978,|13334|14812|2321|
57.0525,53.9906,1979,|3933|
51.4811,-0.2682,1972,|14812|
53.7137,-2.0978,1972,|14812|1720|
28.0222,-81.7329,1974,|4287|4329|14812|4321|
51.7021,-0.0336,1970,|12595|14812|13409|
55.8612,-4.2502,1979,|14812|12150|
51.5074,-0.1278,1974,|14812|8049|
34.4321,-90.2209,1970,|4287|
34.4321,-90.2209,1976,|4287|4307|
34.4321,-90.2209,1970,|4287|
34.4321,-90.2209,1971,|4287|5748|7722|
34.4321,-90.2209,1974,|4287|
34.4321,-90.2209,1972,|4287|
34.4321,-90.2209,1970,|4287|
34.4321,-90.2209,1971,|4287|
53.3494,-6.2606,1970,|13963|6898|14812|
52.5174,13.3951,1974,|9392|14812|9999|
-20.8481,-41.1187,1972,|16063|11619|10141|2097|13334|
-20.8481,-41.1187,1970,|14812|11619|10141|2097|13334|13409|
46.5715,-93.3848,1972,|4287|14812|4321|14853|
42.3316,-83.0466,1979,|9409|9356|
-20.8481,-41.1187,1971,|16063|14812|11619|10141|2097|13334|16154|
51.5074,-0.1278,1973,|14812|9356|1004|9409|
39.9527,-75.1635,1975,|16154|
34.0537,-118.2428,1970,|16063|14812|12771|13409|
34.2576,-88.7034,1979,|4287|13334|14812|
34.0537,-118.2428,1971,|13334|14938|14812|
34.0537,-118.2428,1977,|16063|14812|3913|3924|
-20.8481,-41.1187,1973,|14812|10141|2097|13334|13409|
55.8612,-4.2502,1971,|14812|6898|
35.3228,-83.8070,1971,|4287|
35.3228,-83.8070,1977,|4287|
35.3228,-83.8070,1975,|4287|
35.3228,-83.8070,1978,|4287|
35.3228,-83.8070,1975,|4287|
35.3228,-83.8070,1974,|4287|
35.3228,-83.8070,1976,|4287|13334|
54.9738,-1.6132,1978,|14812|1294|12150|14016|
35.1460,-90.0518,1970,|14812|7349|3913|13409|
55.8456,-4.4240,1971,|14812|13334|3913|13409|
-20.8481,-41.1187,1977,|916|11619|10141|2097|
-20.8481,-41.1187,1976,|16063|11619|10141|2097|13334|
-20.8481,-41.1187,1978,|11619|10141|2097|13334|
-20.8481,-41.1187,1975,|11619|10141|2097|13334|
-20.8481,-41.1187,1974,|11619|10141|2097|13334|
38.6254,-90.1900,1970,|2703|14812|14853|
41.8756,-87.6244,1979,|14812|13700|
38.6254,-90.1900,1977,|14812|14853|
47.2500,15.1667,1978,|14812|
35.8383,-90.3678,1974,|16305|14814|
40.4168,-3.7035,1979,|11174|8049|14812|6898|8214|
37.8708,-122.2729,1977,|13700|14812|12150|13334|13409|
-12.9822,-38.4813,1975,|11619|
-33.8698,151.2083,1971,|14812|
-12.9822,-38.4813,1974,|11619|
-12.9822,-38.4813,1977,|11619|10141|
17.9712,-76.7928,1979,|15109|14504|
42.3912,-71.0369,1978,|9356|
33.9176,-90.9693,1977,|16154|
40.7580,-73.9855,1973,|16063|2097|6894|14812|15834|6898|9387|13334|2697|7185|13409|
42.3316,-83.0466,1974,|14153|13334|
35.4197,-119.0195,1973,|4287|8427|8423|3781|17681|3789|
51.5074,-0.1278,1974,|14812|8049|
55.8612,-4.2502,1973,|6898|14812|2953|
40.4407,-80.0026,1974,|9409|9356|
37.5726,-85.1551,1974,|14812|4321|6423|11797|
43.2561,-79.8729,1970,|14812|2703|
38.8938,-76.9880,1974,|6898|14812|15113|
47.2186,-1.5541,1976,|6898|13876|
53.3807,-1.4702,1979,|9356|7081|
46.1375,12.2182,1979,|4203|9356|1111|
47.2186,-1.5541,1978,|6898|6873|14812|
-12.9822,-38.4813,1979,|11619|
42.3316,-83.0466,1978,|5911|14812|12150|
47.6572,-117.4235,1975,|4287|14812|6898|13409|
51.5242,0.6085,1977,|14812|13993|3913|2714|
39.9527,-75.1635,1974,|16154|
34.0195,-118.4912,1979,|16063|14812|13334|6898|13409|
29.9561,-90.0734,1970,|14812|16846|2097|13334|13409|
52.5174,13.3951,1970,|14812|9999|
37.6922,-97.3375,1978,|4287|2698|14812|4321|
45.8131,15.9773,1974,|14812|8049|
39.9623,-83.0007,1972,|1923|9356|
59.9481,6.5836,1970,|13963|16063|14812|
51.5074,-0.1278,1974,|14812|3913|
55.9333,-4.2000,1970,|9356|14812|9359|
53.8612,-2.5651,1976,|14812|13334|
59.7667,12.6500,1977,|4723|
53.4810,-1.2327,1972,|13334|
51.4708,-0.1722,1975,|14812|2714|
-8.0585,-34.8848,1975,|13963|6898|14812|
51.5074,-0.1278,1974,|8049|14812|8214|3913|
51.5074,-0.1278,1974,|13963|3239|14812|
47.6038,-122.3301,1979,|13334|14812|13409|
40.7135,-73.8283,1979,|9356|9409|16154|7185|
51.5074,-0.1278,1975,|13963|14812|3913|
54.6870,25.2829,1977,|11445|6423|5911|3933|
63.9998,-22.5565,1970,|8049|13963|14812|13409|
18.1851,-77.3948,1975,|14504|
40.5835,-74.1496,1976,|6898|6873|
36.6744,-121.6550,1978,|14812|8049|
36.3968,-97.8791,1971,|4306|4324|4299|4198|
51.5074,-0.1278,1979,|14812|13334|
34.2576,-88.7034,1971,|8375|14812|8340|14853|
51.5415,-0.0089,1973,|16154|
40.7654,-73.8174,1973,|5748|15481|6726|16244|
41.6021,-87.3371,1973,|16172|9356|
41.1176,-73.4079,1970,|14812|14853|13334|6898|13409|
10.7755,106.7021,1978,|13334|
53.4954,-2.9739,1977,|13334|14812|13409|
10.7755,106.7021,1974,|13334|
10.7755,106.7021,1972,|14812|13334|
10.7755,106.7021,1979,|13334|
29.3872,-94.9927,1972,|9356|
29.3872,-94.9927,1971,|9392|9356|7219|
29.3872,-94.9927,1970,|9356|
50.8467,4.3525,1976,|1923|9392|14812|6423|
29.3872,-94.9927,1975,|4203|9356|7219|
29.3872,-94.9927,1971,|9356|14812|9373|
35.6769,139.7639,1973,|13963|8214|3913|11174|8049|13958|13848|14812|9237|8222|2714|
47.2500,15.1667,1978,|14812|13334|16439|2714|
48.2084,16.3725,1979,|6873|14812|14853|2097|13334|2703|13409|
38.0028,23.7414,1979,|2097|13334|19185|13409|
34.0537,-118.2428,1978,|9392|9371|9356|16016|
54.9738,-1.6132,1972,|8049|6898|6873|
45.5032,-73.5698,1971,|13963|14812|14853|13409|
40.7357,-74.1724,1974,|9356|13334|18480|
31.2639,-98.5456,1970,|9356|13137|14248|
52.4797,-1.9027,1977,|13848|1720|14812|16846|13334|3913|
46.5676,6.5616,1976,|13848|1720|14812|6423|1379|9371|9356|5911|
46.5676,6.5616,1978,|16878|5911|10244|
46.5676,6.5616,1978,|16878|1379|10141|6423|5911|
51.5074,-0.1278,1971,|14812|7612|3913|13409|
51.8031,-0.2069,1979,|14812|2714|
51.5146,-0.1165,1970,|6898|6873|14812|
23.1353,-82.3590,1979,|5911|10141|10149|
31.2639,-98.5456,1972,|9356|13137|14248|
53.2191,6.5680,1978,|14812|14853|13409|
40.7127,-74.0060,1970,|14812|14853|
40.7127,-74.0060,1973,|14812|
40.7127,-74.0060,1972,|2703|14812|12290|13409|
39.1267,-82.9855,1979,|14812|4321|
25.0000,-107.5000,1976,|17672|16351|10141|
52.5174,13.3951,1973,|13334|
52.5174,13.3951,1979,|13334|
52.5174,13.3951,1974,|13334|
52.5174,13.3951,1976,|13334|
52.5174,13.3951,1973,|13334|
40.7216,-74.0475,1977,|7185|
42.3316,-83.0466,1976,|12824|16154|7185|
40.7216,-74.0475,1976,|13334|14706|7185|7197|14707|
59.9133,10.7390,1978,|13848|
55.8612,-4.2502,1972,|13963|14812|2714|
34.0537,-118.2428,1979,|4092|10049|8091|14031|14016|8049|1433|13487|14040|14812|
40.7127,-74.0060,1977,|9371|9356|9409|
53.7166,-1.6364,1976,|916|13487|14812|4208|14153|1094|16154|2697|13409|
51.5388,0.7128,1975,|14812|1720|
40.7127,-74.0060,1972,|13848|14812|13409|
53.4954,-2.9739,1970,|12600|14812|13409|
48.8535,2.3484,1977,|3478|13334|
34.0537,-118.2428,1976,|13409|
40.4168,-3.7035,1978,|8049|13848|14812|3396|6898|
29.7589,-95.3677,1977,|4287|14812|6423|2097|5911|13334|
